name,owner_raw,type,status,latitude,longitude,county,city
Captive,SCE,SUBSTATION,Operational,35.778748,-119.3050582,Kern County,Delano
Protein,SCE,SUBSTATION,Operational,36.18543697,-119.33417252,Tulare County,Tulare
Elcans,SCE,SUBSTATION,Operational,36.34271319,-119.39205915,Tulare County,Visalia
Kawgen,SCE,SUBSTATION,Operational,36.41544946,-119.00770586,Tulare County,
Lourich,SCE,SUBSTATION,Operational,36.13139821,-119.32920912,Tulare County,Tulare
Mariposa - (SCE),SCE,SUBSTATION,Operational,35.80546568,-119.16063204,Tulare County,
Wheatland - (SCE),SCE,SUBSTATION,Operational,35.91083111,-119.14444858,Tulare County,
Burro Flats,SCE,SUBSTATION ASSUMED,Operational,34.22980865,-118.71001064,Ventura County,
Camgen,SCE,SUBSTATION,Operational,34.1618952,-119.04760993,Ventura County,
Charmin,SCE,SUBSTATION ASSUMED,Operational,34.21052851,-119.14012654,Ventura County,Oxnard
Etec-Gen,SCE,SUBSTATION,Operational,34.23179239,-118.71034338,Ventura County,
Getty,SCE,SUBSTATION,Operational,34.32054416,-119.26311664,Ventura County,
Gonzales - (SCE),SCE,SUBSTATION,Operational,34.22618963,-119.17578487,Ventura County,Oxnard
Oak Park - (SCE),SCE,SUBSTATION,Operational,34.18618069,-118.7846888,Ventura County,Oak Park
Oxnard,SCE,SUBSTATION,Operational,34.19716185,-119.17429598,Ventura County,Oxnard
Potrero - (SCE),SCE,SUBSTATION,Operational,34.16172116,-118.83477271,Ventura County,Thousand Oaks
Procgen,SCE,SUBSTATION,Operational,34.21146741,-119.14000988,Ventura County,Oxnard
Rocketdyne,SCE,SUBSTATION,Operational,34.22832553,-118.70441603,Ventura County,
San Miguel - (SCE),SCE,SUBSTATION,Operational,34.25607296,-119.2418793,Ventura County,San Buenaventura (Ventura)
Shore,SCE,SUBSTATION ASSUMED,Operational,34.23927125,-119.25887809,Ventura County,San Buenaventura (Ventura)
Tayshell,SCE,SUBSTATION,Operational,34.31705727,-119.31045304,Ventura County,
Thrust,SCE,SUBSTATION ASSUMED,Operational,34.22797294,-118.70593183,Ventura County,
Torrey,SCE,SUBSTATION,Operational,34.38783326,-118.79633397,Ventura County,
Unioil,SCE,NOT AVAILABLE,Operational,34.20776179,-119.24672643,Ventura County,Oxnard
Claremont - (SCE),SCE,SUBSTATION,Operational,34.09929638,-117.70738745,Los Angeles County,Claremont
Fremont - (SCE),SCE,SUBSTATION,Operational,33.89465325,-118.26449453,Los Angeles County,West Rancho Dominguez
Portal,SCE,SUBSTATION,Operational,37.25698603,-119.15910502,Fresno County,
Haiwee - SCE South,SCE,SUBSTATION,Operational,36.10988657,-117.95644323,Inyo County,
Lone Pine,SCE,SUBSTATION,Operational,36.60070565,-118.07248848,Inyo County,Lone Pine
Morgan,SCE,SUBSTATION,Operational,37.35975529,-118.70188193,Inyo County,
Roberts,SCE,SUBSTATION,Operational,37.40069501,-118.35052392,Inyo County,
Lebec - (SCE),SCE,SUBSTATION,Operational,34.95490926,-118.84423786,Kern County,
Ammonia,SCE,SUBSTATION,Operational,33.922498,-117.84724778,Orange County,"Los Angeles--Long Beach--Anaheim, CA"
Apollo,SCE,SUBSTATION,Operational,33.75251894,-118.03716036,Orange County,Huntington Beach
Borrego - (SCE),SCE,SUBSTATION,Operational,33.59766017,-117.74899793,Orange County,Laguna Beach
Burris Pit,SCE,SUBSTATION,Operational,33.81966995,-117.87141581,Orange County,Anaheim
Cabrillo - (SCE),SCE,SUBSTATION,Operational,33.67186806,-117.84757924,Orange County,Irvine
Camden - (SCE),SCE,SUBSTATION,Operational,33.71317892,-117.88360693,Orange County,Santa Ana
Canyon - (SCE),SCE,SUBSTATION,Operational,33.8714507,-117.74696846,Orange County,Anaheim
Chip,SCE,SUBSTATION,Operational,33.66059753,-117.86061766,Orange County,Newport Beach
Coygen - SCE South,SCE,SUBSTATION,Operational,33.61303719,-117.8219149,Orange County,Newport Beach
Estrella - (SCE),SCE,SUBSTATION,Operational,33.68750071,-117.82854349,Orange County,Irvine
Fairview - (SCE),SCE,SUBSTATION,Operational,33.69356916,-117.86760489,Orange County,Santa Ana
Johnair,SCE,SUBSTATION,Operational,33.67560634,-117.86376802,Orange County,"Los Angeles--Long Beach--Anaheim, CA"
Lafayette - (SCE),SCE,SUBSTATION,Operational,33.63535716,-117.93563989,Orange County,Costa Mesa
Lambert - (SCE),SCE,SUBSTATION,Operational,33.92281389,-117.84722428,Orange County,"Los Angeles--Long Beach--Anaheim, CA"
Limestone - (SCE),SCE,SUBSTATION,Operational,33.65020636,-117.68855481,Orange County,Lake Forest
Norseal,SCE,SUBSTATION,Operational,33.75710994,-118.0890668,Orange County,Seal Beach
Norweld,SCE,SUBSTATION,Operational,33.92081251,-117.91983095,Orange County,Brea
Kiwi,SCE,SUBSTATION,Operational,33.68962626,-117.94502342,Orange County,Fountain Valley
Orcogen,SCE,SUBSTATION,Operational,33.6439924,-117.95554901,Orange County,Huntington Beach
Paper,SCE,SUBSTATION,Operational,33.86093241,-117.89272401,Orange County,Fullerton
Recovery ,SCE,SUBSTATION,Operational,33.67357758,-118.02122081,Orange County,Huntington Beach
Smithtool,SCE,SUBSTATION,Operational,33.6878504,-117.84902712,Orange County,Irvine
Soco,SCE,SUBSTATION ASSUMED,Operational,33.67374115,-118.02151156,Orange County,Huntington Beach
Steelcase,SCE,SUBSTATION ASSUMED,Operational,33.71248628,-117.82877819,Orange County,Tustin
Sullivan - SCE,SCE,SUBSTATION,Operational,33.74480019,-117.90191856,Orange County,Santa Ana
Sunnyhills,SCE,SUBSTATION,Operational,33.88288955,-117.95736482,Orange County,Fullerton
Yorba Linda - (SCE),SCE,SUBSTATION,Operational,33.88891615,-117.7881359,Orange County,Yorba Linda
Corona - (SCE),SCE,SUBSTATION,Operational,33.88439535,-117.57187567,Riverside County,Corona
Crestmore,SCE,SUBSTATION,Operational,34.02933197,-117.38771237,Riverside County,Jurupa Valley
Databank,SCE,SUBSTATION,Operational,33.85543349,-117.53928344,Riverside County,Corona
Delgen,SCE,SUBSTATION,Operational,33.89242466,-117.58010599,Riverside County,Corona
Foil,SCE,SUBSTATION,Operational,33.92671807,-116.9287366,Riverside County,Banning
Garnet - SCE,SCE,SUBSTATION,Operational,33.90147841,-116.54352145,Riverside County,Palm Springs
Jefferson - (SCE),SCE,SUBSTATION,Operational,33.85774589,-117.58829217,Riverside County,Corona
Maxwell - (SCE),SCE,SUBSTATION,Operational,33.94716117,-117.24330157,Riverside County,Moreno Valley
Moraga - (SCE),SCE,SUBSTATION,Operational,33.50377015,-117.1404047,Riverside County,Temecula
Santa Rosa - (SCE),SCE,SUBSTATION,Operational,33.74781175,-116.39207982,Riverside County,Rancho Mirage
Tanker,SCE,SUBSTATION,Operational,33.90876736,-117.25976581,Riverside County,March ARB
Blythe-Bucks,SCE,SUBSTATION,Operational,33.61612028,-114.68458233,Riverside County,Blythe
Alamo,SCE,SUBSTATION,Operational,34.81550064,-118.68611545,Los Angeles County,
Borel,SCE,SUBSTATION,Operational,35.58810333,-118.5247543,Kern County,
Breeze,SCE,SUBSTATION,Operational,35.1238891,-118.37410903,Kern County,
Cal Cement,SCE,SUBSTATION,Operational,35.03026073,-118.31080978,Kern County,
Delano - (SCE),SCE,SUBSTATION,Operational,35.77550894,-119.24247363,Kern County,Delano
Greenhorn - (SCE),SCE,SUBSTATION,Operational,35.7383667,-118.55638974,Kern County,Alta Sierra
Lakegen,SCE,SUBSTATION,Operational,35.64439849,-118.48184223,Kern County,Lake Isabella
Pandol,SCE,SUBSTATION,Operational,35.71894598,-119.23335764,Kern County,
Rocket Test,SCE,SUBSTATION,Operational,34.93048895,-117.69806605,Kern County,
Southbase,SCE,SUBSTATION,Operational,34.87995337,-117.89627113,Kern County,Edwards AFB
Westpac,SCE,SUBSTATION,Operational,34.81940896,-118.75105433,Kern County,
Aerojet,SCE,SUBSTATION,Operational,34.12514936,-117.92495434,Los Angeles County,Azusa
Airchem,SCE,SUBSTATION,Operational,33.90160916,-118.39161633,Los Angeles County,Manhattan Beach
Alhambra - (SCE),SCE,SUBSTATION,Operational,34.0912605,-118.14907918,Los Angeles County,Alhambra
Amco,SCE,SUBSTATION,Operational,33.8614303,-118.32171564,Los Angeles County,Torrance
Anita - (SCE),SCE,SUBSTATION,Operational,34.105624,-118.03844492,Los Angeles County,Arcadia
Appgen,SCE,SUBSTATION,Operational,34.38185626,-118.50133056,Los Angeles County,Santa Clarita
Astro,SCE,SUBSTATION,Operational,33.81919745,-118.16435193,Los Angeles County,Long Beach
Belmont - (SCE),SCE,SUBSTATION,Operational,33.7813257,-118.1498075,Los Angeles County,Long Beach
Azusa,SCE,SUBSTATION,Operational,34.13604098,-117.91093392,Los Angeles County,Azusa
Beejay,SCE,SUBSTATION,Operational,34.00810089,-118.22751727,Los Angeles County,Vernon
Boost,SCE,SUBSTATION,Operational,33.83038173,-118.14055591,Los Angeles County,Long Beach
Brew,SCE,SUBSTATION,Operational,34.12716721,-117.93987737,Los Angeles County,Irwindale
Artesia,SCE,SUBSTATION,Operational,33.8600744,-118.08429643,Los Angeles County,Artesia
Brighton - (SCE),SCE,SUBSTATION,Operational,33.90251896,-118.31185604,Los Angeles County,Gardena
Broadway - SCE,SCE,SUBSTATION,Operational,33.76696923,-118.15203855,Los Angeles County,Long Beach
Cameron - (SCE),SCE,SUBSTATION,Operational,33.81936262,-118.21697478,Los Angeles County,Long Beach
Carbogen,SCE,SUBSTATION,Operational,33.77486437,-118.22976582,Los Angeles County,Long Beach
Certified,SCE,SUBSTATION,Operational,33.81660339,-118.17166605,Los Angeles County,Long Beach
Dock,SCE,SUBSTATION,Operational,33.7594092,-118.23785068,Los Angeles County,Long Beach
Cherry - (SCE),SCE,SUBSTATION,Operational,33.77860964,-118.183281,Los Angeles County,Long Beach
Chevgen,SCE,SUBSTATION,Operational,33.91259813,-118.41414312,Los Angeles County,El Segundo
Clark - (SCE),SCE,SUBSTATION,Operational,33.79574394,-118.10713272,Los Angeles County,Long Beach
College - (SCE),SCE,SUBSTATION,Operational,33.78409525,-118.10850813,Los Angeles County,Long Beach
Commodore,SCE,SUBSTATION,Operational,33.75681507,-118.22032117,Los Angeles County,Long Beach
Corners,SCE,SUBSTATION,Operational,33.86341378,-118.16532373,Los Angeles County,Long Beach
Cortez - (SCE),SCE,SUBSTATION,Operational,34.09257531,-117.87957253,Los Angeles County,Covina
Cosmic,SCE,SUBSTATION,Operational,33.92406351,-118.31874712,Los Angeles County,Hawthorne
Cryco,SCE,SUBSTATION,Operational,34.05754855,-117.98916008,Los Angeles County,Industry
Domhill,SCE,SUBSTATION,Operational,33.86247132,-118.22301915,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA"
Douglas - (SCE),SCE,SUBSTATION,Operational,33.92227856,-118.3826595,Los Angeles County,El Segundo
Dougoil,SCE,SUBSTATION,Operational,33.89897212,-118.14425619,Los Angeles County,Paramount
Federalgen,SCE,SUBSTATION,Operational,33.98199903,-118.16743394,Los Angeles County,Commerce
Felton - SCE,SCE,SUBSTATION,Operational,33.91579589,-118.36204648,Los Angeles County,Del Aire
Polypro,SCE,SUBSTATION,Operational,33.82142772,-118.23328633,Los Angeles County,Carson
MWD Foothill,SCE,SUBSTATION,Operational,34.514559,-118.60828494,Los Angeles County,
Fruitland - (SCE),SCE,SUBSTATION,Operational,33.99599105,-118.22669179,Los Angeles County,Vernon
Fuel,SCE,SUBSTATION,Operational,33.76457244,-118.22647038,Los Angeles County,Long Beach
Galaxy,SCE,SUBSTATION,Operational,33.89928344,-118.38287213,Los Angeles County,Manhattan Beach
Garfield - (SCE),SCE,SUBSTATION,Operational,34.12495896,-118.14984024,Los Angeles County,Pasadena
Gatx,SCE,SUBSTATION,Operational,33.80737947,-118.23317722,Los Angeles County,Carson
Ductile,SCE,SUBSTATION,Operational,34.08149732,-118.0418125,Los Angeles County,El Monte
Helijet,SCE,SUBSTATION,Operational,34.61192389,-118.11385172,Los Angeles County,Palmdale
Hillgen - SCE North,SCE,SUBSTATION ASSUMED,Operational,34.02427419,-118.02500963,Los Angeles County,
Howard - (SCE),SCE,SUBSTATION,Operational,33.92261431,-118.30715705,Los Angeles County,West Athens
Hughesair,SCE,SUBSTATION,Operational,33.9117138,-118.39178854,Los Angeles County,El Segundo
Hughtron,SCE,SUBSTATION,Operational,33.81046493,-118.34047851,Los Angeles County,Torrance
Unknown - 618,SCE,RISER,Operational,34.03341188,-117.96770139,Los Angeles County,Industry
Injection,SCE,SUBSTATION,Operational,33.80133691,-118.1593915,Los Angeles County,Signal Hill
Jet,SCE,SUBSTATION,Operational,34.21350458,-118.16795567,Los Angeles County,Pasadena
Jose,SCE,SUBSTATION,Operational,34.03709845,-118.02553252,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA"
Kinetic - (SCE),SCE,SUBSTATION ASSUMED,Operational,34.01496981,-118.20356575,Los Angeles County,Los Angeles
Lakewood - (SCE),SCE,SUBSTATION,Operational,33.83023922,-118.12464081,Los Angeles County,Long Beach
Liquid,SCE,SUBSTATION,Operational,34.11184981,-117.93184466,Los Angeles County,Irwindale
Live Oak - (SCE),SCE,SUBSTATION,Operational,34.12116109,-117.73188289,Los Angeles County,Claremont
Losulfur,SCE,SUBSTATION,Operational,33.93180036,-118.40448723,Los Angeles County,Los Angeles
Macneil,SCE,SUBSTATION,Operational,34.17218819,-118.34715077,Los Angeles County,Burbank
Main Oil,SCE,SUBSTATION ASSUMED,Operational,33.76399405,-118.22759189,Los Angeles County,Long Beach
Merced - (SCE),SCE,SUBSTATION,Operational,34.04972041,-117.90719427,Los Angeles County,West Covina
Mobgen,SCE,SUBSTATION ASSUMED,Operational,33.85347599,-118.3355945,Los Angeles County,Torrance
Mobil Oil,SCE,SUBSTATION,Operational,33.85706902,-118.33294417,Los Angeles County,Torrance
Murphy - (SCE),SCE,SUBSTATION,Operational,33.95442114,-118.04309384,Los Angeles County,South Whittier
Narrows - (SCE),SCE,SUBSTATION,Operational,34.00500122,-118.06682336,Los Angeles County,Pico Rivera
Navy-1,SCE,SUBSTATION,Operational,33.76394719,-118.2191798,Los Angeles County,Long Beach
Newhall - (SCE),SCE,SUBSTATION,Operational,34.37920812,-118.55915775,Los Angeles County,Santa Clarita
Oasis - (SCE),SCE,SUBSTATION,Operational,34.64670742,-118.09485176,Los Angeles County,Palmdale
Oso,SCE,SUBSTATION,Operational,34.80843954,-118.71927933,Los Angeles County,
Owill - (SCE),SCE,SUBSTATION ASSUMED,Operational,34.05001746,-118.23126281,Los Angeles County,Los Angeles
Package,SCE,SUBSTATION,Operational,34.03454196,-117.97674566,Los Angeles County,Industry
Pacline,SCE,SUBSTATION,Operational,33.84602377,-118.23386091,Los Angeles County,Carson
Palogen,SCE,SUBSTATION,Operational,33.79328527,-118.34922086,Los Angeles County,Rolling Hills Estates
Pearblossom,SCE,SUBSTATION,Operational,34.50906467,-117.91966996,Los Angeles County,
Pico - (SCE),SCE,SUBSTATION,Operational,33.76508498,-118.20664459,Los Angeles County,Long Beach
Pioneer - (SCE),SCE,SUBSTATION,Operational,33.91557093,-118.08113677,Los Angeles County,Norwalk
Pitchgen,SCE,SUBSTATION,Operational,34.46358936,-118.59418136,Los Angeles County,"Santa Clarita, CA"
Polaris,SCE,SUBSTATION,Operational,33.9286993,-118.38970688,Los Angeles County,El Segundo
Tidelands,SCE,SUBSTATION,Operational,33.76482628,-118.20781555,Los Angeles County,Long Beach
Powerine,SCE,SUBSTATION,Operational,33.93498621,-118.06773466,Los Angeles County,Santa Fe Springs
Procal,SCE,SUBSTATION,Operational,33.95856022,-118.06559775,Los Angeles County,Santa Fe Springs
Quartz Hill - (SCE),SCE,SUBSTATION,Operational,34.65953628,-118.22827808,Los Angeles County,Lancaster
Ramona - SCE,SCE,SUBSTATION,Operational,34.06991432,-118.13001595,Los Angeles County,Alhambra
Randolph - SCE,SCE,SUBSTATION,Operational,33.9827099,-118.20530381,Los Angeles County,Huntington Park
Refinery,SCE,SUBSTATION,Operational,33.83959125,-118.244275,Los Angeles County,Carson
Refuse,SCE,SUBSTATION,Operational,33.99456097,-118.15276725,Los Angeles County,Commerce
Reno,SCE,SUBSTATION,Operational,34.03444261,-118.02417808,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA"
Repro,SCE,SUBSTATION,Operational,33.90338106,-118.37944417,Los Angeles County,El Segundo
Revital,SCE,SUBSTATION,Operational,33.86302998,-118.16191974,Los Angeles County,Long Beach
Rockair,SCE,SUBSTATION,Operational,34.61032058,-118.07325666,Los Angeles County,Palmdale
Rosecrans,SCE,SUBSTATION,Operational,33.90314921,-118.3978325,Los Angeles County,El Segundo
Sanitreat,SCE,SUBSTATION,Operational,33.80703334,-118.29895985,Los Angeles County,Los Angeles
Serfgen,SCE,SUBSTATION,Operational,33.75936212,-118.24114024,Los Angeles County,Long Beach
Shellwatt,SCE,SUBSTATION,Operational,33.80757102,-118.24398655,Los Angeles County,Carson
Simpson,SCE,SUBSTATION,Operational,34.0595047,-117.77385425,Los Angeles County,Pomona
Sopipe,SCE,SUBSTATION,Operational,34.02223349,-117.83706322,Los Angeles County,Industry
San Dimas Power,SCE,SUBSTATION,Operational,34.12748407,-117.79546015,Los Angeles County,San Dimas
Space,SCE,SUBSTATION,Operational,33.8914045,-118.37499839,Los Angeles County,Redondo Beach
Sponge,SCE,SUBSTATION,Operational,33.9808431,-118.11124284,Los Angeles County,Pico Rivera
Universal Studios A,SCE,SUBSTATION,Operational,34.14299628,-118.35912282,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA"
Sunnyside - (SCE),SCE,SUBSTATION,Operational,33.85317979,-118.16705517,Los Angeles County,Lakewood
Rindge,SCE,SUBSTATION,Operational,34.03955517,-118.69793875,Los Angeles County,Malibu
Tengen,SCE,SUBSTATION,Operational,34.38417094,-118.4955185,Los Angeles County,Santa Clarita
Thermal - (SCE),SCE,SUBSTATION,Operational,33.91600542,-118.40958997,Los Angeles County,El Segundo
Thums A,SCE,SUBSTATION ASSUMED,Operational,33.75931711,-118.18154068,Los Angeles County,Long Beach
Thums B,SCE,SUBSTATION ASSUMED,Operational,33.75275487,-118.15950914,Los Angeles County,Long Beach
Thums C,SCE,SUBSTATION ASSUMED,Operational,33.73976723,-118.1388798,Los Angeles County,Long Beach
Thums D,SCE,SUBSTATION ASSUMED,Operational,33.74132204,-118.16257112,Los Angeles County,Long Beach
Topaz - SCE,SCE,SUBSTATION,Operational,33.82780726,-118.37656545,Los Angeles County,Redondo Beach
Tortoise,SCE,SUBSTATION,Operational,34.64068043,-118.06587488,Los Angeles County,Palmdale
Toyota,SCE,SUBSTATION,Operational,33.87279977,-118.16032168,Los Angeles County,Long Beach
Trisonic,SCE,SUBSTATION,Operational,33.92131052,-118.3855717,Los Angeles County,El Segundo
Linden - (SCE),SCE,SUBSTATION,Operational,33.85914436,-118.18557682,Los Angeles County,Long Beach
Universal Studios (Studio Master),SCE,SUBSTATION,Operational,34.14297399,-118.35738435,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA"
Venice,SCE,SUBSTATION,Operational,33.99033398,-118.42093029,Los Angeles County,Los Angeles
Air Products - (SCE),SCE,SUBSTATION,Operational,33.81250703,-118.23205217,Los Angeles County,Carson
Wabash - (SCE),SCE,SUBSTATION,Operational,34.04512655,-118.18641176,Los Angeles County,East Los Angeles
Webco,SCE,SUBSTATION ASSUMED,Operational,33.88361764,-118.16501429,Los Angeles County,Paramount
Westex,SCE,SUBSTATION,Operational,33.81138214,-118.1759198,Los Angeles County,Signal Hill
Westhill,SCE,SUBSTATION,Operational,33.90928932,-118.42034007,Los Angeles County,El Segundo
Nietos,SCE,SUBSTATION,Operational,33.93890137,-118.06098896,Los Angeles County,Santa Fe Springs
Unimed,SCE,SUBSTATION,Operational,34.05099661,-117.26265662,San Bernardino County,Loma Linda
Ameron,SCE,SUBSTATION,Operational,34.09299189,-117.53334367,San Bernardino County,Rancho Cucamonga
Arrowhead - (SCE),SCE,SUBSTATION,Operational,34.28345907,-117.21625397,San Bernardino County,Lake Arrowhead
Brockway Glass,SCE,SUBSTATION ASSUMED,Operational,34.03557519,-117.73120788,Los Angeles County,Pomona
Capsule,SCE,SUBSTATION,Operational,34.08958673,-117.26103443,San Bernardino County,San Bernardino
Cimgen,SCE,SUBSTATION,Operational,33.98971477,-117.68861186,San Bernardino County,Chino
Colton (Century),SCE,SUBSTATION,Operational,34.05897352,-117.31448112,San Bernardino County,Colton
Colton Cement,SCE,SUBSTATION,Operational,34.05448045,-117.34126407,San Bernardino County,"Riverside--San Bernardino, CA"
Cottonwood - (SCE),SCE,SUBSTATION,Operational,34.37254868,-116.8612522,San Bernardino County,
Devil Canyon,SCE,SUBSTATION,Operational,34.20602292,-117.33510731,San Bernardino County,San Bernardino
Furnace,SCE,SUBSTATION,Operational,34.08377644,-117.49259647,San Bernardino County,"Riverside--San Bernardino, CA"
Galvanizing,SCE,SUBSTATION,Operational,34.0799501,-117.49343894,San Bernardino County,"Riverside--San Bernardino, CA"
Hygen,SCE,SUBSTATION,Operational,34.0629703,-117.52903731,San Bernardino County,Ontario
Inland,SCE,SUBSTATION,Operational,34.04389407,-117.54132722,San Bernardino County,Ontario
Linde - (SCE),SCE,SUBSTATION,Operational,34.06666312,-117.52155373,San Bernardino County,Fontana
Mcgen,SCE,SUBSTATION,Operational,35.7651795,-117.38640097,San Bernardino County,Searles Valley
Orange Products,SCE,SUBSTATION,Operational,34.05625912,-117.64358462,San Bernardino County,Ontario
Permanente - (SCE),SCE,SUBSTATION,Operational,34.35455407,-116.85428835,San Bernardino County,
Pipe,SCE,SUBSTATION,Operational,34.09292823,-117.53131212,San Bernardino County,Rancho Cucamonga
Reduction,SCE,SUBSTATION,Operational,34.10092279,-117.53050002,San Bernardino County,Rancho Cucamonga
Rolling,SCE,SUBSTATION,Operational,34.0828951,-117.50604195,San Bernardino County,"Riverside--San Bernardino, CA"
Soquel - (SCE),SCE,SUBSTATION,Operational,33.96402847,-117.69538516,San Bernardino County,Chino Hills
Stoddard - (SCE),SCE,SUBSTATION,Operational,34.10042547,-117.29268935,San Bernardino County,San Bernardino
Strip,SCE,SUBSTATION,Operational,34.07700279,-117.5007358,San Bernardino County,"Riverside--San Bernardino, CA"
Tiefort,SCE,SUBSTATION,Operational,35.22290052,-116.73316571,San Bernardino County,
Desal,SCE,SUBSTATION,Operational,34.41838779,-119.68578116,Santa Barbara County,Santa Barbara
Ellwood,SCE,TAP,Operational,34.43113252,-119.90009043,Santa Barbara County,Goleta
San Marcos - (SCE),SCE,SUBSTATION,Operational,34.45196304,-119.7613857,Santa Barbara County,Eastern Goleta Valley
Aventura P.T.,SCE,SUBSTATION ASSUMED,Operational,33.93260018,-116.50433854,Riverside County,Desert Hot Springs
Transwind,SCE,SUBSTATION,Operational,33.91373159,-116.7196122,Riverside County,
Hugo,SCE,SUBSTATION,Operational,33.90195998,-116.55578418,Riverside County,Palm Springs
Leatherneck,SCE,SUBSTATION,Operational,34.24483167,-116.0977269,San Bernardino County,Twentynine Palms
Unknown - 3284,SCE Metro,RISER,Operational,33.88820214,-117.8316699,Orange County,Yorba Linda
Unknown - 3285,SCE Metro,SUBSTATION,Operational,33.93751815,-118.16888684,Los Angeles County,South Gate
Unknown - 3286,SCE Metro,NOT AVAILABLE,Operational,33.96644517,-118.19442231,Los Angeles County,Cudahy
Unknown - 3287,SCE Metro,RISER,Operational,33.95474416,-118.41368079,Los Angeles County,Los Angeles
Unknown - 3290,SCE Metro,RISER,Operational,34.18479413,-118.34388579,Los Angeles County,Burbank
Unknown - 3293,SCE Northern,SUBSTATION,Operational,35.02294251,-118.2821811,Kern County,
Unknown - 3298,SCE Metro,SUBSTATION,Operational,34.12103511,-117.79416622,Los Angeles County,San Dimas
