utility,substation_name,util_lat,util_lon,cec_lat,cec_lon,type,status
sce,Tenaja,33.58568591002949,-117.25518539978694,33.58418694,-117.25543641,SUBSTATION,Operational
sce,Temple,34.106083373313496,-118.06831447177188,34.1061742,-118.06825633,SUBSTATION,Operational
sce,Telegraph,33.932316996259004,-117.99226800438082,33.93232919,-117.99202066,SUBSTATION,Operational
sce,Team,33.745052055991295,-117.99988488347098,33.74497439,-117.99990082,SUBSTATION,Operational
sce,Tapia,34.03632128875002,-118.68464815377833,34.03644546,-118.68485924,SUBSTATION,
sce,Tamarisk,33.79191236586689,-116.44988631108914,33.79197007,-116.4499326,SUBSTATION,Operational
sce,Talbert,33.7140820008966,-117.9197889959811,33.71452515,-117.9204159,SUBSTATION,Operational
sce,Tahiti,33.97735300085169,-118.43602700278474,33.97775559,-118.43691647,SUBSTATION,Operational
sce,Sunny Dunes,33.813000583701175,-116.54362550571427,33.81298542,-116.5435738,SUBSTATION,Operational
sce,Sun City,33.68657428124284,-117.14683101567914,33.68727013,-117.14599914,SUBSTATION,Operational
sce,Strathmore,36.14663499587697,-119.05767500254356,36.14584776,-119.05790697,SUBSTATION,Operational
sce,Stewart,33.94016034737311,-118.1405332828118,33.94007463,-118.14049699,SUBSTATION,Operational
sce,Stetson,33.73329500445457,-117.00759399721343,33.73354788,-117.00732693,SUBSTATION,Operational
sce,State Street,33.79016623411935,-118.1987541678778,33.79018299,-118.19868972,SUBSTATION,Operational
sce,Stadler,33.55765478275708,-117.20339744878916,33.55780903,-117.2032019,SUBSTATION,Operational
sce,Stadium,33.771905998735384,-118.1000940007785,33.77132772,-118.10023527,SUBSTATION,Operational
sce,Southwind,35.03149211101637,-118.3500052736917,35.03161492,-118.35146322,SUBSTATION,Operational
sce,South Gate,33.946621098135765,-118.21314454613564,33.94709844,-118.21305682,SUBSTATION,Operational
sce,Somis,34.26477110560397,-119.0098096206216,34.2642674,-119.01074322,SUBSTATION,Operational
sce,Somerset,33.87411213712543,-118.1429962772186,33.87419785,-118.14296457,SUBSTATION,Operational
sce,Solemint,34.45286218745676,-118.42267722553474,34.45186733,-118.42257664,SUBSTATION,Operational
sce,Smiley,34.02806999785241,-117.16639300179828,34.02771923,-117.16531274,SUBSTATION,Operational
sce,Slater,33.69235866914367,-118.0169822483806,33.69227716,-118.0171729,SUBSTATION,Operational
sce,Skylark,33.63157278371007,-117.29169251069688,33.63090903,-117.29199356,SUBSTATION,Operational
sce,Skiland,37.63661913523276,-118.9649920577004,37.63665806,-118.96437594,SUBSTATION,Operational
sce,Sixteenth Street,34.12892321681423,-117.30429340398936,34.12888328,-117.30436125,SUBSTATION,Operational
sce,Silver Spur,33.69940144429198,-116.38453151272898,33.69936958,-116.38633429,SUBSTATION,Operational
sce,Signal Hill,33.811337811686506,-118.16816655498816,33.81143343,-118.16819865,SUBSTATION,Operational
sce,Sierra Madre,34.15828981695313,-118.05452246502422,34.15824038,-118.05454274,SUBSTATION,Operational
sce,Shuttle,34.64344523991096,-118.16401266997,34.64275231,-118.16499281,SUBSTATION,Operational
sce,Sherwin,37.56199618416868,-118.67541707394592,37.5600087,-118.67472352,SUBSTATION,Operational
sce,Shawnee,33.77335503678712,-118.01125537351678,33.77220404,-118.01207369,SUBSTATION,Operational
