run,season,fips_int,county_name,control_mwh,method_mwh,delta_mwh
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6037,Los Angeles,908907.4,670806.6,-238100.8
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6039,Madera,12382.7,32826.8,20444.1
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6041,Marin,28207.6,17427.0,-10780.6
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6043,Mariposa,1352.0,4582.4,3230.4
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6045,Mendocino,10240.9,22757.4,12516.5
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6047,Merced,22558.0,25684.2,3126.2
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6051,Mono,1532.9,1672.3,139.4
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6053,Monterey,34526.8,63419.3,28892.5
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6055,Napa,15960.4,11618.0,-4342.4
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6057,Nevada,3526.6,4576.7,1050.1
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6059,Orange,245077.6,206466.9,-38610.7
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6061,Placer,35631.3,32747.6,-2883.7
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6063,Plumas,3819.4,2682.7,-1136.7
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6065,Riverside,137067.8,249501.7,112433.9
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6067,Sacramento,104418.9,105584.8,1165.9
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6069,San Benito,2224.6,3929.0,1704.4
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6071,San Bernardino,170417.0,324709.1,154292.1
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6073,San Diego,285228.0,260979.9,-24248.1
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6075,San Francisco,63561.2,19587.9,-43973.3
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6077,San Joaquin,109191.2,114438.7,5247.5
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6079,San Luis Obispo,26103.6,28314.3,2210.7
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6081,San Mateo,82778.0,65612.0,-17166.0
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6083,Santa Barbara,43907.2,50110.1,6202.9
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6085,Santa Clara,218858.7,169006.4,-49852.3
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6087,Santa Cruz,25812.7,23601.5,-2211.2
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6089,Shasta,11661.5,11317.9,-343.6
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6091,Sierra,1424.8,1181.7,-243.1
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6095,Solano,50949.7,39885.3,-11064.4
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6097,Sonoma,45481.1,64847.4,19366.3
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6099,Stanislaus,66243.0,66862.6,619.6
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6101,Sutter,11959.9,23153.6,11193.7
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6103,Tehama,6447.1,10911.7,4464.6
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6105,Trinity,2703.5,2580.5,-123.0
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6107,Tulare,42030.1,78559.9,36529.8
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6109,Tuolumne,5889.5,6505.1,615.6
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6111,Ventura,85140.3,90454.6,5314.3
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6113,Yolo,25150.4,26653.8,1503.4
genx__stoch__prox__w1g30top-mean__monthhour,Spring,6115,Yuba,8693.6,7717.5,-976.1
genx__stoch__prox__w2-d0__monthhour,Spring,6001,Alameda,180010.5,141045.6,-38964.9
genx__stoch__prox__w2-d0__monthhour,Spring,6003,Alpine,2832.2,29.4,-2802.8
genx__stoch__prox__w2-d0__monthhour,Spring,6005,Amador,4777.4,4728.8,-48.6
genx__stoch__prox__w2-d0__monthhour,Spring,6007,Butte,21868.9,27051.8,5182.9
genx__stoch__prox__w2-d0__monthhour,Spring,6009,Calaveras,1711.6,2451.4,739.8
genx__stoch__prox__w2-d0__monthhour,Spring,6011,Colusa,3705.7,4958.8,1253.1
genx__stoch__prox__w2-d0__monthhour,Spring,6013,Contra Costa,141271.6,123354.3,-17917.3
genx__stoch__prox__w2-d0__monthhour,Spring,6017,El Dorado,9465.0,12199.6,2734.6
genx__stoch__prox__w2-d0__monthhour,Spring,6019,Fresno,88108.4,115041.8,26933.4
genx__stoch__prox__w2-d0__monthhour,Spring,6021,Glenn,6116.4,5032.8,-1083.6
genx__stoch__prox__w2-d0__monthhour,Spring,6023,Humboldt,10216.4,10492.5,276.1
genx__stoch__prox__w2-d0__monthhour,Spring,6025,Imperial,15403.1,15403.1,0.0
genx__stoch__prox__w2-d0__monthhour,Spring,6027,Inyo,15237.1,5884.8,-9352.3
genx__stoch__prox__w2-d0__monthhour,Spring,6029,Kern,114578.8,124455.2,9876.4
genx__stoch__prox__w2-d0__monthhour,Spring,6031,Kings,19653.1,25457.7,5804.6
genx__stoch__prox__w2-d0__monthhour,Spring,6033,Lake,8101.4,9379.7,1278.3
genx__stoch__prox__w2-d0__monthhour,Spring,6035,Lassen,7353.7,7618.5,264.8
genx__stoch__prox__w2-d0__monthhour,Spring,6037,Los Angeles,908907.4,849691.5,-59215.9
genx__stoch__prox__w2-d0__monthhour,Spring,6039,Madera,12382.7,43730.6,31347.9
genx__stoch__prox__w2-d0__monthhour,Spring,6041,Marin,28207.6,15657.7,-12549.9
genx__stoch__prox__w2-d0__monthhour,Spring,6043,Mariposa,1352.0,1676.2,324.2
genx__stoch__prox__w2-d0__monthhour,Spring,6045,Mendocino,10240.9,10540.6,299.7
genx__stoch__prox__w2-d0__monthhour,Spring,6047,Merced,22558.0,30309.0,7751.0
genx__stoch__prox__w2-d0__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__prox__w2-d0__monthhour,Spring,6051,Mono,1532.9,2109.5,576.6
genx__stoch__prox__w2-d0__monthhour,Spring,6053,Monterey,34526.8,34302.7,-224.1
genx__stoch__prox__w2-d0__monthhour,Spring,6055,Napa,15960.4,11225.0,-4735.4
genx__stoch__prox__w2-d0__monthhour,Spring,6057,Nevada,3526.6,5278.9,1752.3
genx__stoch__prox__w2-d0__monthhour,Spring,6059,Orange,245077.6,274978.3,29900.7
genx__stoch__prox__w2-d0__monthhour,Spring,6061,Placer,35631.3,36965.1,1333.8
genx__stoch__prox__w2-d0__monthhour,Spring,6063,Plumas,3819.4,2853.6,-965.8
genx__stoch__prox__w2-d0__monthhour,Spring,6065,Riverside,137067.8,202057.5,64989.7
genx__stoch__prox__w2-d0__monthhour,Spring,6067,Sacramento,104418.9,106441.7,2022.8
genx__stoch__prox__w2-d0__monthhour,Spring,6069,San Benito,2224.6,5081.3,2856.7
genx__stoch__prox__w2-d0__monthhour,Spring,6071,San Bernardino,170417.0,234436.5,64019.5
genx__stoch__prox__w2-d0__monthhour,Spring,6073,San Diego,285228.0,256092.4,-29135.6
genx__stoch__prox__w2-d0__monthhour,Spring,6075,San Francisco,63561.2,32952.5,-30608.7
genx__stoch__prox__w2-d0__monthhour,Spring,6077,San Joaquin,109191.2,96963.4,-12227.8
genx__stoch__prox__w2-d0__monthhour,Spring,6079,San Luis Obispo,26103.6,17456.6,-8647.0
genx__stoch__prox__w2-d0__monthhour,Spring,6081,San Mateo,82778.0,65969.8,-16808.2
genx__stoch__prox__w2-d0__monthhour,Spring,6083,Santa Barbara,43907.2,47249.1,3341.9
genx__stoch__prox__w2-d0__monthhour,Spring,6085,Santa Clara,218858.7,194451.6,-24407.1
genx__stoch__prox__w2-d0__monthhour,Spring,6087,Santa Cruz,25812.7,19772.2,-6040.5
genx__stoch__prox__w2-d0__monthhour,Spring,6089,Shasta,11661.5,12907.7,1246.2
genx__stoch__prox__w2-d0__monthhour,Spring,6091,Sierra,1424.8,1212.7,-212.1
genx__stoch__prox__w2-d0__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__prox__w2-d0__monthhour,Spring,6095,Solano,50949.7,46662.8,-4286.9
genx__stoch__prox__w2-d0__monthhour,Spring,6097,Sonoma,45481.1,42296.7,-3184.4
genx__stoch__prox__w2-d0__monthhour,Spring,6099,Stanislaus,66243.0,68449.6,2206.6
genx__stoch__prox__w2-d0__monthhour,Spring,6101,Sutter,11959.9,13378.2,1418.3
genx__stoch__prox__w2-d0__monthhour,Spring,6103,Tehama,6447.1,4868.7,-1578.4
genx__stoch__prox__w2-d0__monthhour,Spring,6105,Trinity,2703.5,2636.7,-66.8
genx__stoch__prox__w2-d0__monthhour,Spring,6107,Tulare,42030.1,57546.8,15516.7
genx__stoch__prox__w2-d0__monthhour,Spring,6109,Tuolumne,5889.5,7824.2,1934.7
genx__stoch__prox__w2-d0__monthhour,Spring,6111,Ventura,85140.3,82831.2,-2309.1
genx__stoch__prox__w2-d0__monthhour,Spring,6113,Yolo,25150.4,24555.7,-594.7
genx__stoch__prox__w2-d0__monthhour,Spring,6115,Yuba,8693.6,9478.2,784.6
genx__stoch__prox__w2-d1__monthhour,Spring,6001,Alameda,180010.5,140832.0,-39178.5
genx__stoch__prox__w2-d1__monthhour,Spring,6003,Alpine,2832.2,25.3,-2806.9
genx__stoch__prox__w2-d1__monthhour,Spring,6005,Amador,4777.4,4776.8,-0.6
genx__stoch__prox__w2-d1__monthhour,Spring,6007,Butte,21868.9,27348.5,5479.6
genx__stoch__prox__w2-d1__monthhour,Spring,6009,Calaveras,1711.6,2315.1,603.5
genx__stoch__prox__w2-d1__monthhour,Spring,6011,Colusa,3705.7,4773.1,1067.4
genx__stoch__prox__w2-d1__monthhour,Spring,6013,Contra Costa,141271.6,125088.2,-16183.4
genx__stoch__prox__w2-d1__monthhour,Spring,6017,El Dorado,9465.0,12082.9,2617.9
genx__stoch__prox__w2-d1__monthhour,Spring,6019,Fresno,88108.4,115041.5,26933.1
genx__stoch__prox__w2-d1__monthhour,Spring,6021,Glenn,6116.4,4679.4,-1437.0
genx__stoch__prox__w2-d1__monthhour,Spring,6023,Humboldt,10216.4,10399.0,182.6
genx__stoch__prox__w2-d1__monthhour,Spring,6025,Imperial,15403.1,15403.1,0.0
genx__stoch__prox__w2-d1__monthhour,Spring,6027,Inyo,15237.1,5950.6,-9286.5
genx__stoch__prox__w2-d1__monthhour,Spring,6029,Kern,114578.8,122607.9,8029.1
genx__stoch__prox__w2-d1__monthhour,Spring,6031,Kings,19653.1,23896.6,4243.5
genx__stoch__prox__w2-d1__monthhour,Spring,6033,Lake,8101.4,9289.7,1188.3
genx__stoch__prox__w2-d1__monthhour,Spring,6035,Lassen,7353.7,7617.2,263.5
genx__stoch__prox__w2-d1__monthhour,Spring,6037,Los Angeles,908907.4,849046.6,-59860.8
genx__stoch__prox__w2-d1__monthhour,Spring,6039,Madera,12382.7,45939.9,33557.2
genx__stoch__prox__w2-d1__monthhour,Spring,6041,Marin,28207.6,15684.1,-12523.5
genx__stoch__prox__w2-d1__monthhour,Spring,6043,Mariposa,1352.0,1605.0,253.0
genx__stoch__prox__w2-d1__monthhour,Spring,6045,Mendocino,10240.9,10300.0,59.1
genx__stoch__prox__w2-d1__monthhour,Spring,6047,Merced,22558.0,30718.0,8160.0
genx__stoch__prox__w2-d1__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__prox__w2-d1__monthhour,Spring,6051,Mono,1532.9,2188.6,655.7
genx__stoch__prox__w2-d1__monthhour,Spring,6053,Monterey,34526.8,34237.0,-289.8
genx__stoch__prox__w2-d1__monthhour,Spring,6055,Napa,15960.4,11013.7,-4946.7
genx__stoch__prox__w2-d1__monthhour,Spring,6057,Nevada,3526.6,5323.8,1797.2
genx__stoch__prox__w2-d1__monthhour,Spring,6059,Orange,245077.6,271477.3,26399.7
genx__stoch__prox__w2-d1__monthhour,Spring,6061,Placer,35631.3,36814.6,1183.3
genx__stoch__prox__w2-d1__monthhour,Spring,6063,Plumas,3819.4,2842.4,-977.0
genx__stoch__prox__w2-d1__monthhour,Spring,6065,Riverside,137067.8,201345.2,64277.4
genx__stoch__prox__w2-d1__monthhour,Spring,6067,Sacramento,104418.9,107159.9,2741.0
genx__stoch__prox__w2-d1__monthhour,Spring,6069,San Benito,2224.6,4919.5,2694.9
genx__stoch__prox__w2-d1__monthhour,Spring,6071,San Bernardino,170417.0,236539.6,66122.6
genx__stoch__prox__w2-d1__monthhour,Spring,6073,San Diego,285228.0,258603.2,-26624.8
genx__stoch__prox__w2-d1__monthhour,Spring,6075,San Francisco,63561.2,32723.3,-30837.9
genx__stoch__prox__w2-d1__monthhour,Spring,6077,San Joaquin,109191.2,97223.9,-11967.3
genx__stoch__prox__w2-d1__monthhour,Spring,6079,San Luis Obispo,26103.6,16413.8,-9689.8
genx__stoch__prox__w2-d1__monthhour,Spring,6081,San Mateo,82778.0,66054.1,-16723.9
genx__stoch__prox__w2-d1__monthhour,Spring,6083,Santa Barbara,43907.2,46969.9,3062.7
genx__stoch__prox__w2-d1__monthhour,Spring,6085,Santa Clara,218858.7,195584.8,-23273.9
genx__stoch__prox__w2-d1__monthhour,Spring,6087,Santa Cruz,25812.7,19494.9,-6317.8
genx__stoch__prox__w2-d1__monthhour,Spring,6089,Shasta,11661.5,12877.2,1215.7
genx__stoch__prox__w2-d1__monthhour,Spring,6091,Sierra,1424.8,1204.5,-220.3
genx__stoch__prox__w2-d1__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__prox__w2-d1__monthhour,Spring,6095,Solano,50949.7,47036.1,-3913.6
genx__stoch__prox__w2-d1__monthhour,Spring,6097,Sonoma,45481.1,41882.4,-3598.7
genx__stoch__prox__w2-d1__monthhour,Spring,6099,Stanislaus,66243.0,69129.2,2886.2
genx__stoch__prox__w2-d1__monthhour,Spring,6101,Sutter,11959.9,13251.3,1291.4
genx__stoch__prox__w2-d1__monthhour,Spring,6103,Tehama,6447.1,4896.8,-1550.3
genx__stoch__prox__w2-d1__monthhour,Spring,6105,Trinity,2703.5,2641.8,-61.7
genx__stoch__prox__w2-d1__monthhour,Spring,6107,Tulare,42030.1,57610.1,15580.0
genx__stoch__prox__w2-d1__monthhour,Spring,6109,Tuolumne,5889.5,7833.4,1943.9
genx__stoch__prox__w2-d1__monthhour,Spring,6111,Ventura,85140.3,83035.7,-2104.6
genx__stoch__prox__w2-d1__monthhour,Spring,6113,Yolo,25150.4,24245.0,-905.4
genx__stoch__prox__w2-d1__monthhour,Spring,6115,Yuba,8693.6,9484.8,791.2
genx__stoch__prox__w2-d2__monthhour,Spring,6001,Alameda,180010.5,141402.1,-38608.4
genx__stoch__prox__w2-d2__monthhour,Spring,6003,Alpine,2832.2,27.8,-2804.4
genx__stoch__prox__w2-d2__monthhour,Spring,6005,Amador,4777.4,4791.0,13.6
genx__stoch__prox__w2-d2__monthhour,Spring,6007,Butte,21868.9,26657.5,4788.6
genx__stoch__prox__w2-d2__monthhour,Spring,6009,Calaveras,1711.6,2368.1,656.5
genx__stoch__prox__w2-d2__monthhour,Spring,6011,Colusa,3705.7,4901.6,1195.9
genx__stoch__prox__w2-d2__monthhour,Spring,6013,Contra Costa,141271.6,125368.5,-15903.1
genx__stoch__prox__w2-d2__monthhour,Spring,6017,El Dorado,9465.0,11838.9,2373.9
genx__stoch__prox__w2-d2__monthhour,Spring,6019,Fresno,88108.4,118710.2,30601.8
genx__stoch__prox__w2-d2__monthhour,Spring,6021,Glenn,6116.4,4660.1,-1456.3
genx__stoch__prox__w2-d2__monthhour,Spring,6023,Humboldt,10216.4,10328.0,111.6
genx__stoch__prox__w2-d2__monthhour,Spring,6025,Imperial,15403.1,15403.1,0.0
genx__stoch__prox__w2-d2__monthhour,Spring,6027,Inyo,15237.1,5875.4,-9361.7
genx__stoch__prox__w2-d2__monthhour,Spring,6029,Kern,114578.8,123266.0,8687.2
genx__stoch__prox__w2-d2__monthhour,Spring,6031,Kings,19653.1,24267.1,4614.0
genx__stoch__prox__w2-d2__monthhour,Spring,6033,Lake,8101.4,9190.3,1088.9
genx__stoch__prox__w2-d2__monthhour,Spring,6035,Lassen,7353.7,7593.9,240.2
genx__stoch__prox__w2-d2__monthhour,Spring,6037,Los Angeles,908907.4,846309.4,-62598.0
genx__stoch__prox__w2-d2__monthhour,Spring,6039,Madera,12382.7,47007.2,34624.5
genx__stoch__prox__w2-d2__monthhour,Spring,6041,Marin,28207.6,15612.7,-12594.9
genx__stoch__prox__w2-d2__monthhour,Spring,6043,Mariposa,1352.0,1672.9,320.9
genx__stoch__prox__w2-d2__monthhour,Spring,6045,Mendocino,10240.9,10619.5,378.6
genx__stoch__prox__w2-d2__monthhour,Spring,6047,Merced,22558.0,30650.7,8092.7
genx__stoch__prox__w2-d2__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__prox__w2-d2__monthhour,Spring,6051,Mono,1532.9,2053.6,520.7
genx__stoch__prox__w2-d2__monthhour,Spring,6053,Monterey,34526.8,34006.8,-520.0
genx__stoch__prox__w2-d2__monthhour,Spring,6055,Napa,15960.4,11023.2,-4937.2
genx__stoch__prox__w2-d2__monthhour,Spring,6057,Nevada,3526.6,5442.5,1915.9
genx__stoch__prox__w2-d2__monthhour,Spring,6059,Orange,245077.6,272609.9,27532.3
genx__stoch__prox__w2-d2__monthhour,Spring,6061,Placer,35631.3,37019.2,1387.9
genx__stoch__prox__w2-d2__monthhour,Spring,6063,Plumas,3819.4,2823.8,-995.6
genx__stoch__prox__w2-d2__monthhour,Spring,6065,Riverside,137067.8,198370.1,61302.3
genx__stoch__prox__w2-d2__monthhour,Spring,6067,Sacramento,104418.9,106771.8,2352.9
genx__stoch__prox__w2-d2__monthhour,Spring,6069,San Benito,2224.6,5251.8,3027.2
genx__stoch__prox__w2-d2__monthhour,Spring,6071,San Bernardino,170417.0,236061.4,65644.4
genx__stoch__prox__w2-d2__monthhour,Spring,6073,San Diego,285228.0,255098.2,-30129.8
genx__stoch__prox__w2-d2__monthhour,Spring,6075,San Francisco,63561.2,32867.6,-30693.6
genx__stoch__prox__w2-d2__monthhour,Spring,6077,San Joaquin,109191.2,97117.5,-12073.7
genx__stoch__prox__w2-d2__monthhour,Spring,6079,San Luis Obispo,26103.6,16281.1,-9822.5
genx__stoch__prox__w2-d2__monthhour,Spring,6081,San Mateo,82778.0,66091.9,-16686.1
genx__stoch__prox__w2-d2__monthhour,Spring,6083,Santa Barbara,43907.2,46614.7,2707.5
genx__stoch__prox__w2-d2__monthhour,Spring,6085,Santa Clara,218858.7,197126.3,-21732.4
genx__stoch__prox__w2-d2__monthhour,Spring,6087,Santa Cruz,25812.7,19499.5,-6313.2
genx__stoch__prox__w2-d2__monthhour,Spring,6089,Shasta,11661.5,12957.6,1296.1
genx__stoch__prox__w2-d2__monthhour,Spring,6091,Sierra,1424.8,1213.1,-211.7
genx__stoch__prox__w2-d2__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__prox__w2-d2__monthhour,Spring,6095,Solano,50949.7,46781.5,-4168.2
genx__stoch__prox__w2-d2__monthhour,Spring,6097,Sonoma,45481.1,41754.2,-3726.9
genx__stoch__prox__w2-d2__monthhour,Spring,6099,Stanislaus,66243.0,68321.9,2078.9
genx__stoch__prox__w2-d2__monthhour,Spring,6101,Sutter,11959.9,13438.8,1478.9
genx__stoch__prox__w2-d2__monthhour,Spring,6103,Tehama,6447.1,4584.6,-1862.5
genx__stoch__prox__w2-d2__monthhour,Spring,6105,Trinity,2703.5,2633.8,-69.7
genx__stoch__prox__w2-d2__monthhour,Spring,6107,Tulare,42030.1,60145.7,18115.6
genx__stoch__prox__w2-d2__monthhour,Spring,6109,Tuolumne,5889.5,7839.5,1950.0
genx__stoch__prox__w2-d2__monthhour,Spring,6111,Ventura,85140.3,82202.6,-2937.7
genx__stoch__prox__w2-d2__monthhour,Spring,6113,Yolo,25150.4,25384.8,234.4
genx__stoch__prox__w2-d2__monthhour,Spring,6115,Yuba,8693.6,9567.3,873.7
genx__stoch__prox__w2-mean__monthhour,Spring,6001,Alameda,180010.5,141675.4,-38335.1
genx__stoch__prox__w2-mean__monthhour,Spring,6003,Alpine,2832.2,27.7,-2804.5
genx__stoch__prox__w2-mean__monthhour,Spring,6005,Amador,4777.4,4772.0,-5.4
genx__stoch__prox__w2-mean__monthhour,Spring,6007,Butte,21868.9,27091.4,5222.5
genx__stoch__prox__w2-mean__monthhour,Spring,6009,Calaveras,1711.6,2357.0,645.4
genx__stoch__prox__w2-mean__monthhour,Spring,6011,Colusa,3705.7,4866.6,1160.9
genx__stoch__prox__w2-mean__monthhour,Spring,6013,Contra Costa,141271.6,125111.6,-16160.0
genx__stoch__prox__w2-mean__monthhour,Spring,6017,El Dorado,9465.0,11982.4,2517.4
genx__stoch__prox__w2-mean__monthhour,Spring,6019,Fresno,88108.4,115998.0,27889.6
genx__stoch__prox__w2-mean__monthhour,Spring,6021,Glenn,6116.4,4806.7,-1309.7
genx__stoch__prox__w2-mean__monthhour,Spring,6023,Humboldt,10216.4,10440.9,224.5
genx__stoch__prox__w2-mean__monthhour,Spring,6025,Imperial,15403.1,15403.1,0.0
genx__stoch__prox__w2-mean__monthhour,Spring,6027,Inyo,15237.1,5916.7,-9320.4
genx__stoch__prox__w2-mean__monthhour,Spring,6029,Kern,114578.8,123711.3,9132.5
genx__stoch__prox__w2-mean__monthhour,Spring,6031,Kings,19653.1,24763.2,5110.1
genx__stoch__prox__w2-mean__monthhour,Spring,6033,Lake,8101.4,9306.2,1204.8
genx__stoch__prox__w2-mean__monthhour,Spring,6035,Lassen,7353.7,7606.0,252.3
genx__stoch__prox__w2-mean__monthhour,Spring,6037,Los Angeles,908907.4,848291.3,-60616.1
genx__stoch__prox__w2-mean__monthhour,Spring,6039,Madera,12382.7,44365.3,31982.6
genx__stoch__prox__w2-mean__monthhour,Spring,6041,Marin,28207.6,15554.9,-12652.7
genx__stoch__prox__w2-mean__monthhour,Spring,6043,Mariposa,1352.0,1623.8,271.8
genx__stoch__prox__w2-mean__monthhour,Spring,6045,Mendocino,10240.9,10449.5,208.6
genx__stoch__prox__w2-mean__monthhour,Spring,6047,Merced,22558.0,30558.7,8000.7
genx__stoch__prox__w2-mean__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__prox__w2-mean__monthhour,Spring,6051,Mono,1532.9,2110.6,577.7
genx__stoch__prox__w2-mean__monthhour,Spring,6053,Monterey,34526.8,33989.1,-537.7
genx__stoch__prox__w2-mean__monthhour,Spring,6055,Napa,15960.4,11168.0,-4792.4
genx__stoch__prox__w2-mean__monthhour,Spring,6057,Nevada,3526.6,5375.7,1849.1
genx__stoch__prox__w2-mean__monthhour,Spring,6059,Orange,245077.6,272179.5,27101.9
genx__stoch__prox__w2-mean__monthhour,Spring,6061,Placer,35631.3,36865.5,1234.2
genx__stoch__prox__w2-mean__monthhour,Spring,6063,Plumas,3819.4,2840.6,-978.8
genx__stoch__prox__w2-mean__monthhour,Spring,6065,Riverside,137067.8,200949.9,63882.1
genx__stoch__prox__w2-mean__monthhour,Spring,6067,Sacramento,104418.9,106753.0,2334.1
genx__stoch__prox__w2-mean__monthhour,Spring,6069,San Benito,2224.6,5038.7,2814.1
genx__stoch__prox__w2-mean__monthhour,Spring,6071,San Bernardino,170417.0,237442.1,67025.1
genx__stoch__prox__w2-mean__monthhour,Spring,6073,San Diego,285228.0,256169.9,-29058.1
genx__stoch__prox__w2-mean__monthhour,Spring,6075,San Francisco,63561.2,32977.9,-30583.3
genx__stoch__prox__w2-mean__monthhour,Spring,6077,San Joaquin,109191.2,97044.5,-12146.7
genx__stoch__prox__w2-mean__monthhour,Spring,6079,San Luis Obispo,26103.6,16798.2,-9305.4
genx__stoch__prox__w2-mean__monthhour,Spring,6081,San Mateo,82778.0,65984.8,-16793.2
genx__stoch__prox__w2-mean__monthhour,Spring,6083,Santa Barbara,43907.2,46988.7,3081.5
genx__stoch__prox__w2-mean__monthhour,Spring,6085,Santa Clara,218858.7,195131.6,-23727.1
genx__stoch__prox__w2-mean__monthhour,Spring,6087,Santa Cruz,25812.7,19437.1,-6375.6
genx__stoch__prox__w2-mean__monthhour,Spring,6089,Shasta,11661.5,12889.0,1227.5
genx__stoch__prox__w2-mean__monthhour,Spring,6091,Sierra,1424.8,1209.4,-215.4
genx__stoch__prox__w2-mean__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__prox__w2-mean__monthhour,Spring,6095,Solano,50949.7,46970.9,-3978.8
genx__stoch__prox__w2-mean__monthhour,Spring,6097,Sonoma,45481.1,42068.5,-3412.6
genx__stoch__prox__w2-mean__monthhour,Spring,6099,Stanislaus,66243.0,68767.3,2524.3
genx__stoch__prox__w2-mean__monthhour,Spring,6101,Sutter,11959.9,13373.7,1413.8
genx__stoch__prox__w2-mean__monthhour,Spring,6103,Tehama,6447.1,4785.6,-1661.5
genx__stoch__prox__w2-mean__monthhour,Spring,6105,Trinity,2703.5,2638.0,-65.5
genx__stoch__prox__w2-mean__monthhour,Spring,6107,Tulare,42030.1,58261.1,16231.0
genx__stoch__prox__w2-mean__monthhour,Spring,6109,Tuolumne,5889.5,7780.9,1891.4
genx__stoch__prox__w2-mean__monthhour,Spring,6111,Ventura,85140.3,82478.7,-2661.6
genx__stoch__prox__w2-mean__monthhour,Spring,6113,Yolo,25150.4,24899.0,-251.4
genx__stoch__prox__w2-mean__monthhour,Spring,6115,Yuba,8693.6,9431.1,737.5
genx__env__prox__hold__monthhour,Fall,6001,Alameda,241447.5,175928.3,-65519.2
genx__env__prox__hold__monthhour,Fall,6003,Alpine,3799.0,16.8,-3782.2
genx__env__prox__hold__monthhour,Fall,6005,Amador,6407.0,6496.4,89.4
genx__env__prox__hold__monthhour,Fall,6007,Butte,29336.8,36525.6,7188.8
genx__env__prox__hold__monthhour,Fall,6009,Calaveras,2297.4,3164.9,867.5
genx__env__prox__hold__monthhour,Fall,6011,Colusa,4970.0,6628.7,1658.7
genx__env__prox__hold__monthhour,Fall,6013,Contra Costa,189490.4,167905.2,-21585.2
genx__env__prox__hold__monthhour,Fall,6017,El Dorado,12689.5,16582.1,3892.6
genx__env__prox__hold__monthhour,Fall,6019,Fresno,118180.1,152005.4,33825.3
genx__env__prox__hold__monthhour,Fall,6021,Glenn,8204.0,6526.6,-1677.4
genx__env__prox__hold__monthhour,Fall,6023,Humboldt,13703.0,11286.5,-2416.5
genx__env__prox__hold__monthhour,Fall,6025,Imperial,20657.3,20657.3,0.0
genx__env__prox__hold__monthhour,Fall,6027,Inyo,20441.0,7617.9,-12823.1
genx__env__prox__hold__monthhour,Fall,6029,Kern,153691.7,163138.3,9446.6
genx__env__prox__hold__monthhour,Fall,6031,Kings,26360.3,32064.5,5704.2
genx__env__prox__hold__monthhour,Fall,6033,Lake,10862.7,11843.0,980.3
genx__env__prox__hold__monthhour,Fall,6035,Lassen,9863.7,9983.8,120.1
genx__env__prox__hold__monthhour,Fall,6037,Los Angeles,1219050.9,1139116.0,-79934.9
genx__env__prox__hold__monthhour,Fall,6039,Madera,16609.5,45047.2,28437.7
