name,owner_raw,owner_std,type,hifld_id,max_voltage_kv,latitude,longitude,county,city,zip_code,source,path,nearest_cats_id,nearest_cats_kv,nearest_cats_lat,nearest_cats_lon,cats_dist_km,cats_matched
Unknown,,unknown,RISER,308572.0,66.0,33.99730799975193,-117.71473500031313,San Bernardino County,Chino,91710,HIFLD,,2000,66,33.99376264,-117.7086853,0.6829826165648785,True
Unknown,,unknown,SUBSTATION,308579.0,,34.201507896028865,-118.59625951682604,Los Angeles County,Los Angeles,91303,HIFLD,,348,230,34.1895064,-118.5915883,1.4019555785097813,True
Halsey,,unknown,SUBSTATION,308612.0,60.0,38.956911850134055,-121.043269850406,Placer County,Unincorporated,95602,HIFLD,,749,66,38.95692848,-121.0422303,0.08990611295550807,True
Unknown,,unknown,RISER,308630.0,69.0,33.84681000007682,-117.92361099978376,Orange County,Anaheim,92805,HIFLD,,2033,66,33.84837748,-117.9106911,1.205814100058519,True
Unknown,,unknown,RISER,308640.0,66.0,34.100919736979314,-117.27932233578692,San Bernardino County,San Bernardino,92408,HIFLD,,1000,66,34.102305,-117.277863,0.20440435167653748,True
Unknown,,unknown,SUBSTATION,308654.0,,37.710337807264274,-120.96883637841516,Stanislaus County,Unincorporated,95357,HIFLD,,1367,66,37.68841599,-120.976619,2.5319383345931556,False
Unknown,,unknown,SUBSTATION,308662.0,115.0,35.358860384198856,-118.9253550169845,Kern County,Unincorporated,93307,HIFLD,,2197,115,35.35813714,-118.9249094,0.09000317407530127,True
Unknown,,unknown,SUBSTATION,308666.0,70.0,35.147543756259914,-118.87862985984503,Kern County,Unincorporated,93203,HIFLD,,226,66,35.15031453,-118.8784674,0.3084498500766331,True
Unknown,,unknown,SUBSTATION,308676.0,230.0,32.73454069216795,-115.71734844459384,Imperial County,Unincorporated,92243,HIFLD,,7889,500,32.71798545,-115.715688,1.8474001911634332,True
Unknown,,unknown,RISER,308696.0,,33.91321787703686,-117.82627453765308,Orange County,Yorba Linda,92886,HIFLD,,707,66,33.91052601,-117.820078,0.6454222513900982,True
Unknown,,unknown,SUBSTATION,308699.0,66.0,33.61925255992193,-117.70732069492855,Orange County,Lake Forest,92630,HIFLD,,705,66,33.60912633,-117.6975574,1.4440325536446545,True
Unknown,,unknown,SUBSTATION,308709.0,60.0,38.653877547213725,-121.35742807508691,Sacramento County,Unincorporated,95841,HIFLD,,932,66,38.65454126,-121.3572721,0.07503402564981974,True
Unknown,,unknown,RISER,308723.0,66.0,33.93301913499892,-118.36988881102758,Los Angeles County,Unincorporated,90304,HIFLD,,412,66,33.92228339,-118.3826717,1.6781017822490458,True
Unknown,,unknown,RISER,308750.0,,33.911022251649875,-117.8260513440342,Orange County,Unincorporated,92886,HIFLD,,707,66,33.91052601,-117.820078,0.5539840241406625,True
Onshore,,unknown,SUBSTATION,308759.0,,34.43369713028275,-119.91213399178234,Santa Barbara County,Unincorporated,93117,HIFLD,,2209,66,34.43159118,-119.9114558,0.24229060196160163,True
Unknown,,unknown,NOT AVAILABLE,308776.0,60.0,38.65290278425683,-121.26447574817396,Sacramento County,Unincorporated,95628,HIFLD,,913,66,38.65262999,-121.259935,0.39547082371097003,True
Unknown,,unknown,SUBSTATION,308783.0,115.0,34.90827125424959,-117.91809403419558,Kern County,Unincorporated,93523,HIFLD,,309,115,34.87995833,-117.8962833,3.7240377210305335,False
Unknown,,unknown,RISER,308789.0,66.0,34.067443962871515,-118.2158797630358,Los Angeles County,Los Angeles,90031,HIFLD,,8689,66,34.06705972,-118.2261318,0.9452988646737259,True
Unknown,,unknown,SUBSTATION,308799.0,34.0,34.261183214131506,-116.83125970592252,San Bernardino County,Unincorporated,92314,HIFLD,,2387,66,34.26634071,-116.8310392,0.5738452725879478,True
Unknown,,unknown,SUBSTATION,308814.0,60.0,36.99764455873812,-119.70332648795385,Fresno County,Unincorporated,93626,HIFLD,,125,66,36.89581265,-119.6647064,11.8318839017501,False
Bank C,,unknown,SUBSTATION,308819.0,,36.443381252912026,-118.04386579617749,Inyo County,Unincorporated,93545,HIFLD,,210,115,36.60071079,-118.0725009,17.68038953573931,False
Unknown,,unknown,SUBSTATION,308857.0,60.0,38.58136799965413,-121.38529599990312,Sacramento County,Unincorporated,95864,HIFLD,,1771,66,38.58062618,-121.3851902,0.08299766854596287,True
Unknown,,unknown,NOT AVAILABLE,308872.0,66.0,33.65456799962907,-117.86540507956414,Orange County,Newport Beach,92660,HIFLD,,681,66,33.66060237,-117.8606297,0.8034794469529813,True
Unknown,,unknown,SUBSTATION,308895.0,66.0,33.629481377755056,-117.72732790556282,Orange County,Irvine,92618,HIFLD,,705,66,33.60912633,-117.6975574,3.566772710295402,False
Unknown,,unknown,SUBSTATION,308898.0,66.0,33.90252904972782,-118.04633317002224,Los Angeles County,Norwalk,90670,HIFLD,,385,66,33.90319501,-118.047069,0.10047561915925532,True
Unknown,,unknown,SUBSTATION,308925.0,,37.94927100014073,-121.2727220004112,San Joaquin County,Stockton,95205,HIFLD,,8160,66,37.94749523,-121.2886975,1.414650917435412,True
Unknown,,unknown,SUBSTATION,308930.0,70.0,35.109325060917875,-119.3312829059642,Kern County,Unincorporated,93268,HIFLD,,2199,66,35.08231476,-119.3041211,3.889348502553003,False
Unknown,,unknown,SUBSTATION,308953.0,,34.91974747200591,-118.44832880062664,Kern County,Unincorporated,93560,HIFLD,,2314,500,34.85927794,-118.4352171,6.829426752622797,False
Unknown,,unknown,DEAD END,308956.0,66.0,34.048202000070766,-117.47988399970492,San Bernardino County,Fontana,92337,HIFLD,,1003,66,34.07789452,-117.4880782,3.3868414469819665,False
Unknown,,unknown,SUBSTATION,308966.0,60.0,38.54559600008277,-121.34397700026324,Sacramento County,Unincorporated,95827,HIFLD,,897,66,38.54377998,-121.332252,1.0395024481200825,True
Unknown,,unknown,SUBSTATION,309010.0,,34.35453645226977,-119.4218162369036,Ventura County,Unincorporated,93001,HIFLD,,1220,66,34.40939472,-119.5150032,10.504254997105717,False
Unknown,,unknown,NOT AVAILABLE,309014.0,110.0,37.667782834844445,-120.95871183336044,Stanislaus County,Modesto,95355,HIFLD,,1356,66,37.66751202,-120.95819,0.05492230175646172,True
Unknown,,unknown,SUBSTATION,309034.0,,36.72110247805262,-120.42206331409136,Fresno County,Unincorporated,93640,HIFLD,,137,66,36.72059631,-120.4589551,3.2886168820820565,False
Unknown,,unknown,SUBSTATION,309067.0,69.0,32.735270338094054,-117.20794075881982,San Diego County,San Diego,92101,HIFLD,,1521,66,32.74614754,-117.1925255,1.8819080362423402,True
Unknown,,unknown,SUBSTATION,309084.0,,35.03279403978475,-114.67744648335533,San Bernardino County,Unincorporated,92363,HIFLD,,988,230,34.84485419,-114.9662705,33.61326953120602,False
Unknown,,unknown,SUBSTATION,309129.0,230.0,36.23223605198934,-119.9192910969247,Kings County,Unincorporated,93245,HIFLD,,7708,66,36.24192858,-119.9033148,1.7929553271106997,True
Unknown,,unknown,NOT AVAILABLE,309145.0,60.0,38.41923994723345,-121.4176372069491,Sacramento County,Elk Grove,95758,HIFLD,,960,66,38.41917101,-121.418343,0.06196436112854247,True
Unknown,,unknown,SUBSTATION,309166.0,,34.78724751004924,-118.43224963706558,Los Angeles County,Unincorporated,93536,HIFLD,,471,66,34.77510559,-118.5014361,6.461324408987657,False
Unknown,,unknown,NOT AVAILABLE,309167.0,60.0,36.04372225832864,-120.09282122325158,Kings County,Unincorporated,93204,HIFLD,,323,66,36.04359445,-120.1113917,1.6697089616199174,True
Unknown,,unknown,NOT AVAILABLE,309180.0,,37.638052734332895,-120.93916058690314,Stanislaus County,Modesto,95354,HIFLD,,1804,66,37.62925302,-120.931338,1.1966371032702745,True
Unknown,,unknown,SUBSTATION,309216.0,60.0,38.369703432672544,-120.94913024802985,Amador County,Ione,95640,HIFLD,,27,66,38.37390104,-120.9575497,0.8698189116087437,True
Lime Saddle,,unknown,SUBSTATION,309219.0,,39.70215975194333,-121.5738471714044,Butte County,Unincorporated,95969,HIFLD,,1578,66,39.65452133,-121.6355082,7.477039693894113,False
Unknown,,unknown,SUBSTATION,309226.0,60.0,36.975803074963885,-121.98076032270616,Santa Cruz County,Unincorporated,95062,HIFLD,,2175,66,36.97642408,-121.9801497,0.08780976751461265,True
Unknown,,unknown,SUBSTATION,309233.0,60.0,38.65535799969256,-121.33739799963378,Sacramento County,Unincorporated,95608,HIFLD,,934,66,38.65600647,-121.3361466,0.13041142963336746,True
Unknown,,unknown,SUBSTATION,309264.0,500.0,35.02131079990228,-118.29736736269471,Kern County,Unincorporated,93501,HIFLD,,288,66,35.03026569,-118.3108221,1.5787580880513672,True
Unknown,,unknown,SUBSTATION,309284.0,,33.84716466519941,-118.29161250255812,Los Angeles County,Los Angeles,90502,HIFLD,,8572,115,33.84778553,-118.3032851,1.0801724683323566,True
Unknown,,unknown,SUBSTATION,309296.0,115.0,36.69611134211914,-119.73665115440323,Fresno County,Fresno,93725,HIFLD,,1968,115,36.70011514,-119.737072,0.4467802998852254,True
Unknown,,unknown,SUBSTATION,309319.0,,34.901142236086066,-118.23866733403462,Kern County,Unincorporated,93560,HIFLD,,308,66,34.86428131,-118.2373311,4.100559850871927,False
Unknown,,unknown,RISER,309329.0,66.0,33.623614301074845,-117.69703143927498,Orange County,Lake Forest,92630,HIFLD,,705,66,33.60912633,-117.6975574,1.6117249147198407,True
Unknown,,unknown,SUBSTATION,309332.0,66.0,33.935420999676744,-118.08160600025188,Los Angeles County,Santa Fe Springs,90670,HIFLD,,2059,66,33.93550647,-118.0942072,1.1625593870053874,True
Unknown,,unknown,SUBSTATION,309371.0,60.0,38.40916860319015,-121.4174652747936,Sacramento County,Elk Grove,95758,HIFLD,,960,66,38.41917101,-121.418343,1.1148427865761377,True
Unknown,,unknown,SUBSTATION,309382.0,66.0,34.02785300023156,-117.99344873030688,Los Angeles County,Industry,91746,HIFLD,,482,66,34.03454683,-117.9767578,1.7087174230733677,True
Unknown,,unknown,SUBSTATION,309391.0,,33.966034779811466,-118.38504919119076,Los Angeles County,Los Angeles,90045,HIFLD,,8117,66,33.96181488,-118.3761915,0.9420662560434467,True
Unknown,,unknown,SUBSTATION,309406.0,,34.847081415217154,-118.39557048258057,Kern County,Unincorporated,93560,HIFLD,,2314,500,34.85927794,-118.4352171,3.863550345830198,False
Unknown,,unknown,RISER,309417.0,66.0,33.929579999668505,-118.06417599957396,Los Angeles County,Norwalk,90650,HIFLD,,2061,66,33.92451886,-118.0676978,0.6498432225998705,True
Unknown,,unknown,RISER,309425.0,69.0,33.82941020592858,-117.91946010404476,Orange County,Anaheim,92805,HIFLD,,1867,66,33.83104984,-117.9113948,0.7669659451585918,True
Unknown,,unknown,SUBSTATION,309430.0,,33.81763965093983,-117.95874099339169,Orange County,Anaheim,92804,HIFLD,,2362,66,33.81699412,-117.9763665,1.629870736410143,True
Unknown,,unknown,SUBSTATION,309468.0,60.0,39.13435841815406,-120.95326280106904,Placer County,Unincorporated,95713,HIFLD,,745,115,39.11994562,-120.9434986,1.8104727048155378,True
Unknown,,unknown,SUBSTATION,309488.0,66.0,34.04117499977192,-117.6458525697041,San Bernardino County,Ontario,91761,HIFLD,,1022,66,34.05626401,-117.6435967,1.6906451495640578,True
Unknown,,unknown,SUBSTATION,309558.0,,33.810610905155755,-117.92373800090364,Orange County,Anaheim,92802,HIFLD,,2032,66,33.80803397,-117.9332035,0.9202754455417869,True
Unknown,,unknown,SUBSTATION,309561.0,115.0,33.519360485373404,-117.09498277266314,Riverside County,Temecula,92591,HIFLD,,1514,115,33.49095832,-117.0638806,4.276686512661216,False
Unknown,,unknown,SUBSTATION,309563.0,115.0,36.15192814625128,-119.5888891121698,Kings County,Unincorporated,93230,HIFLD,,2402,115,36.13838951,-119.577214,1.83448334027289,True
Unknown,,unknown,RISER,309574.0,66.0,34.10344202208925,-117.9343137391828,Los Angeles County,Irwindale,91706,HIFLD,,455,66,34.11185469,-117.9318568,0.9624073366568935,True
Woodland Biomass,,unknown,SUBSTATION,309609.0,,38.69506637923374,-121.73444122616162,Yolo County,Woodland,95776,HIFLD,,1885,115,38.67863771,-121.7600408,2.876481448519214,False
Unknown,,unknown,SUBSTATION,309661.0,,33.91457435490215,-117.82448366708248,Orange County,Yorba Linda,92886,HIFLD,,707,66,33.91052601,-117.820078,0.6065684501010272,True
Unknown,,unknown,SUBSTATION,309666.0,,32.75250849428558,-115.5776646714362,Imperial County,Unincorporated,92243,HIFLD,,1524,66,32.76360286,-115.565348,1.6877115349070335,True
Unknown,,unknown,SUBSTATION,309682.0,,34.03983799998499,-117.40055000044688,San Bernardino County,Unincorporated,92316,HIFLD,,997,66,34.049227,-117.400217,1.0444599059741684,True
Unknown,,unknown,SUBSTATION,309694.0,,36.240478687234685,-119.90442830256391,Kings County,Unincorporated,93245,HIFLD,,7708,66,36.24192858,-119.9033148,0.18964311189793875,True
Unknown,,unknown,SUBSTATION,309710.0,66.0,33.84975676001873,-117.8419243101016,Orange County,Anaheim,92806,HIFLD,,1866,66,33.85342728,-117.8570252,1.453000281091724,True
Unknown,,unknown,RISER,309716.0,69.0,33.85791140173926,-117.7912906550262,Orange County,Anaheim,92807,HIFLD,,2035,66,33.85820599,-117.8071247,1.4624593106867074,True
Unknown,,unknown,NOT AVAILABLE,309742.0,60.0,36.58771960692325,-121.86610051058308,Monterey County,Monterey,93940,HIFLD,,647,66,36.58953306,-121.8638317,0.2858215082914501,True
Unknown,,unknown,SUBSTATION,309769.0,60.0,37.29154808294618,-119.52964909002267,Madera County,Unincorporated,93643,HIFLD,,575,115,37.32195436,-119.6343316,9.856631115249945,False
Unknown,,unknown,SUBSTATION,309783.0,66.0,33.86893705031679,-118.3747627400775,Los Angeles County,Redondo Beach,90278,HIFLD,,410,66,33.87232911,-118.3779075,0.4759850709459825,True
Trans Bay Cable Facility,,unknown,SUBSTATION,309801.0,200.0,37.754834257972895,-122.3860199288948,San Francisco County,San Francisco,94107,HIFLD,,1503,230,37.75610406,-122.3864726,0.14669669168083016,True
Unknown,,unknown,SUBSTATION,309807.0,,38.902787308249806,-121.30357051198388,Placer County,Lincoln,95648,HIFLD,,751,66,38.9005233,-121.294094,0.857818755699727,True
Unknown,,unknown,SUBSTATION,309867.0,60.0,38.64510267711544,-121.39761230579194,Sacramento County,Unincorporated,95660,HIFLD,,935,66,38.645953,-121.385328,1.0710240724867002,True
Unknown,,unknown,SUBSTATION,309869.0,60.0,36.61750066617756,-120.38790448464556,Fresno County,Unincorporated,93608,HIFLD,,116,66,36.63241754,-120.3423122,4.393780286271767,False
Unknown,,unknown,SUBSTATION,309886.0,92.0,33.569434135051246,-116.11259549869428,Riverside County,Unincorporated,92274,HIFLD,,774,115,33.58697132,-116.0883118,2.9771748041597834,False
Unknown,,unknown,SUBSTATION,309901.0,,35.10732154286647,-118.38337811635314,Kern County,Unincorporated,93561,HIFLD,,8594,66,35.09949439,-118.3781208,0.9930878283494269,True
Unknown,,unknown,SUBSTATION,309915.0,,37.65187937675572,-120.67479757742218,Stanislaus County,Unincorporated,95386,HIFLD,,1964,66,37.64504464,-120.6068048,6.034213926341867,False
Unknown,,unknown,SUBSTATION,309952.0,,35.11517413702893,-119.4749652169954,Kern County,Unincorporated,93268,HIFLD,,8239,115,35.1359516,-119.4820609,2.3987807501386254,False
Colgate,,unknown,SUBSTATION,309956.0,,39.33111458169496,-121.18970573044672,Yuba County,Unincorporated,95935,HIFLD,,8671,230,39.33097077,-121.1914929,0.1545421110430597,True
Unknown,,unknown,DEAD END,309990.0,66.0,33.80229880832361,-117.8623966046096,Orange County,Orange,92868,HIFLD,,712,66,33.79049001,-117.861454,1.3159641809853302,True
Unknown,,unknown,RISER,310001.0,66.0,33.89949457095213,-117.82901734933704,Orange County,Yorba Linda,92886,HIFLD,,707,66,33.91052601,-117.820078,1.4782618405695322,True
Unknown,,unknown,SUBSTATION,310013.0,66.0,33.88873930273,-117.8381034823475,Orange County,Placentia,92870,HIFLD,,667,66,33.8803142,-117.8320335,1.0916070164816627,True
Walnut,,unknown,SUBSTATION,310029.0,230.0,37.49032248203891,-120.90709689190632,Stanislaus County,Unincorporated,95380,HIFLD,,8294,115,37.48998406,-120.9061044,0.09530946892624566,True
Unknown,,unknown,SUBSTATION,310084.0,66.0,33.997624999859475,-117.71542999989902,San Bernardino County,Chino,91710,HIFLD,,2000,66,33.99376264,-117.7086853,0.7556927950482483,True
Unknown,,unknown,SUBSTATION,310103.0,66.0,34.1073686369832,-117.961351411369,Los Angeles County,Irwindale,91706,HIFLD,,8805,230,34.10514835,-117.9808049,1.808004518697563,True
Unknown,,unknown,SUBSTATION,310110.0,60.0,40.54169440396388,-124.06408699036658,Humboldt County,Unincorporated,95547,HIFLD,,2336,66,40.55124879,-124.0792155,1.6621337157410718,True
Dynegy Oakland Power Plant,,unknown,SUBSTATION,310128.0,115.0,37.79643199988212,-122.28092899992424,Alameda County,Oakland,94607,HIFLD,,1610,115,37.79743896,-122.2807377,0.11322346026115175,True
Unknown,,unknown,SUBSTATION,310130.0,115.0,35.81238836589702,-119.45466124072053,Tulare County,Unincorporated,93219,HIFLD,,268,115,35.71782151,-119.4553416,10.515533780559306,False
Unknown,,unknown,DEAD END,310155.0,230.0,38.1991740000168,-122.15842800029849,Solano County,Fairfield,94534,HIFLD,,1781,115,38.19806517,-122.1551376,0.3128519239739487,True
Unknown,,unknown,SUBSTATION,310181.0,60.0,38.57092424774984,-121.43272804133964,Sacramento County,Sacramento,95819,HIFLD,,1773,66,38.57077511,-121.451394,1.6228358816175312,True
Unknown,,unknown,RISER,310191.0,69.0,32.893821479095,-117.21134486619856,San Diego County,San Diego,92121,HIFLD,,2039,66,32.88485153,-117.2008385,1.39900278417252,True
Unknown,,unknown,SUBSTATION,310197.0,,35.0231912640858,-118.29608670376444,Kern County,Unincorporated,93501,HIFLD,,288,66,35.03026569,-118.3108221,1.5553383957143294,True
Unknown,,unknown,SUBSTATION,310202.0,,34.82838486523976,-118.5116843123142,Kern County,Unincorporated,93536,HIFLD,,471,66,34.77510559,-118.5014361,5.997825509159086,False
Unknown,,unknown,SUBSTATION,310294.0,,34.07945533176499,-117.98876353370494,Los Angeles County,Baldwin Park,91706,HIFLD,,403,66,34.05755342,-117.9891722,2.435672364021432,False
Unknown,,unknown,SUBSTATION,310357.0,161.0,34.13096934179579,-114.3723531707829,San Bernardino County,Unincorporated,92242,HIFLD,,8492,230,34.29117261,-114.1712965,25.673788534274514,False
Unknown,,unknown,DEAD END,310411.0,66.0,33.878864240057275,-118.33942598034236,Los Angeles County,Unincorporated,90260,HIFLD,,7710,66,33.86978338,-118.3328875,1.1764207237645863,True
Unknown,,unknown,SUBSTATION,310418.0,,35.32641181931637,-118.82433197672567,Kern County,Unincorporated,93307,HIFLD,,2202,66,35.24729651,-118.8608581,9.401185496531653,False
Unknown,,unknown,NOT AVAILABLE,310430.0,115.0,36.53928723612128,-119.58092831758049,Fresno County,Kingsburg,93631,HIFLD,,1653,115,36.53941711,-119.5806772,0.02668082867292294,True
Unknown,,unknown,SUBSTATION,310442.0,500.0,34.191232111852045,-118.37956352829696,Los Angeles County,Los Angeles,91606,HIFLD,,7976,66,34.17625687,-118.3598815,2.4597806072187676,False
Unknown,,unknown,SUBSTATION,310453.0,,32.78168200034169,-114.59044900042592,Imperial County,Unincorporated,92283,HIFLD,,183,66,32.78149971,-114.5745907,1.4826690703114522,True
Unknown,,unknown,SUBSTATION,310458.0,66.0,34.24168200034867,-118.39032336012396,Los Angeles County,Los Angeles,91352,HIFLD,,8018,230,34.24290772,-118.3925348,0.24474037847457114,True
Unknown,,unknown,RISER,310462.0,,33.87594500001016,-117.96861000008732,Orange County,Fullerton,92833,HIFLD,,689,66,33.87756274,-117.9717703,0.3427514518178575,True
Unknown,,unknown,SUBSTATION,310464.0,,34.257985052823415,-118.49316876319236,Los Angeles County,Los Angeles,91344,HIFLD,,8833,230,34.28062227,-118.4783448,2.8620955198224274,False
Unknown,,unknown,SUBSTATION,310465.0,115.0,36.53855912372945,-119.5807567393611,Fresno County,Kingsburg,93631,HIFLD,,1653,115,36.53941711,-119.5806772,0.09566799628941014,True
Unknown,,unknown,RISER,310480.0,,38.58592499979256,-121.28189799998432,Sacramento County,Rancho Cordova,95670,HIFLD,,861,66,38.5861647,-121.2815662,0.03926979523689932,True
Unknown,,unknown,SUBSTATION,310489.0,60.0,37.522090972300674,-120.31017094276228,Mariposa County,Unincorporated,95369,HIFLD,,615,66,37.52319174,-120.3303445,1.7833137184653864,True
Unknown,,unknown,NOT AVAILABLE,310529.0,60.0,37.67726379995051,-122.09196344187052,Alameda County,Hayward,94541,HIFLD,,2158,66,37.66851129,-122.0849976,1.1502398929156767,True
Unknown,,unknown,TAP,310539.0,115.0,34.3070934059348,-117.32895795180193,San Bernardino County,Unincorporated,92407,HIFLD,,1841,115,34.30747075,-117.3234937,0.5036422364516886,True
Imhoff Tap 1,,unknown,TAP,310541.0,115.0,38.0178885667642,-122.06715351613046,Contra Costa County,Unincorporated,94520,HIFLD,,8575,230,38.01838518,-122.0612753,0.5178907546233423,True
Unknown,,unknown,TAP,310542.0,,37.070974708770414,-119.53436691163914,Fresno County,Unincorporated,93602,HIFLD,,1645,115,37.07187751,-119.558037,2.102425421894661,False
Unknown,,unknown,TAP,310543.0,60.0,40.41308883988246,-120.73784847399013,Lassen County,Unincorporated,96130,HIFLD,,1559,66,40.41450968,-120.7380555,0.158959460588514,True
Avena Tap 1,,unknown,TAP,310547.0,115.0,37.84304371492167,-121.05466703333384,San Joaquin County,Unincorporated,95320,HIFLD,,1136,115,37.84226199,-121.054125,0.09910173202722618,True
Unknown,,unknown,TAP,310550.0,66.0,33.9970190000749,-117.70909399984212,San Bernardino County,Chino,91710,HIFLD,,2000,66,33.99376264,-117.7086853,0.36404576206276285,True
Universal Studios Tap 2,,unknown,TAP,310553.0,66.0,34.14308799988288,-118.3594479997041,Los Angeles County,Los Angeles,91608,HIFLD,,535,66,34.14300113,-118.359135,0.030381591698536516,True
Unknown,,unknown,TAP,310554.0,115.0,33.8018520002295,-116.40627799999784,Riverside County,Unincorporated,92270,HIFLD,,771,115,33.80949125,-116.3886831,1.8342311289253797,True
Unknown,,unknown,TAP,310555.0,66.0,33.989718000075975,-117.73249099960778,San Bernardino County,Chino Hills,91709,HIFLD,,1024,66,33.996246,-117.733345,0.7301378234342507,True
Unknown,,unknown,TAP,310557.0,60.0,37.48281301920445,-122.16713442531976,San Mateo County,Menlo Park,94025,HIFLD,,1187,66,37.48034045,-122.1677091,0.2795743008061367,True
Unknown,,unknown,TAP,310559.0,,35.4476360002346,-119.6896720004138,Kern County,Unincorporated,93251,HIFLD,,1674,115,35.42487718,-119.6876388,2.5373603689058037,False
Unknown,,unknown,TAP,310561.0,115.0,36.82686871609023,-119.61001585002354,Fresno County,Unincorporated,93619,HIFLD,,2186,115,36.77800449,-119.6737998,7.859585999056504,False
Unknown,,unknown,TAP,310564.0,115.0,33.910183119694345,-116.55993839206488,Riverside County,Palm Springs,92240,HIFLD,,1858,115,33.91063251,-116.5528915,0.6522175544333757,True
Unknown,,unknown,TAP,310566.0,60.0,39.1135886298276,-121.33177949387574,Yuba County,Unincorporated,95901,HIFLD,,1883,66,39.11355687,-121.3330798,0.11224053369465682,True
Dumbarton Tap,,unknown,TAP,310572.0,115.0,37.550471000169466,-122.07100099959406,Alameda County,Fremont,94555,HIFLD,,7,115,37.55699202,-122.05794,1.3606730216644665,True
Underground Tap 1,,unknown,TAP,310574.0,66.0,34.1175419688929,-118.23477401403365,Los Angeles County,Los Angeles,90065,HIFLD,,2084,66,34.12070019,-118.2262352,0.8609238164231466,True
Newcomb Tap,,unknown,TAP,310575.0,115.0,33.68450833083582,-117.15448528523125,Riverside County,Menifee,92584,HIFLD,,1876,115,33.687275,-117.1460111,0.8422614680719687,True
James Black Tap,,unknown,TAP,310576.0,230.0,40.9242884356744,-121.929858425297,Shasta County,Unincorporated,96065,HIFLD,,1729,230,40.92227055,-121.9923454,5.2547909122265075,False
Bollman Tap 1,,unknown,TAP,310579.0,115.0,38.03092900009369,-122.0337380003615,Contra Costa County,Unincorporated,94520,HIFLD,,2292,66,38.04166454,-122.0293338,1.254506759335345,True
Unknown,,unknown,TAP,310580.0,66.0,36.41415194200256,-119.25125985306909,Tulare County,Unincorporated,93292,HIFLD,,1419,66,36.41450277,-119.2964557,4.044475358180448,False
Unknown,,unknown,TAP,310582.0,115.0,38.07718700010889,-122.22185900011424,Solano County,Vallejo,94591,HIFLD,,1332,115,38.06582097,-122.1963293,2.567418709426491,False
Jamacha Tap,,unknown,TAP,310587.0,69.0,32.7277930001556,-116.92536900003935,San Diego County,Unincorporated,91978,HIFLD,,1078,66,32.74416116,-116.9573083,3.4981744538965622,False
Unknown,,unknown,TAP,310588.0,60.0,38.627340863003134,-121.49819196367768,Sacramento County,Sacramento,95833,HIFLD,,973,66,38.62012007,-121.4982792,0.8029513124996377,True
Unknown,,unknown,TAP,310589.0,70.0,35.09123499981797,-119.4456960002861,Kern County,Unincorporated,93252,HIFLD,,270,66,35.0932291,-119.4438304,0.27924308095391315,True
Unknown,,unknown,TAP,310591.0,60.0,38.66427297015032,-121.26231375301676,Sacramento County,Unincorporated,95610,HIFLD,,2348,66,38.67138727,-121.2647745,0.819414393049012,True
Unknown,,unknown,TAP,310593.0,60.0,38.18954819395783,-121.40884972065147,San Joaquin County,Unincorporated,95242,HIFLD,,2119,66,38.13827559,-121.3879479,5.986951595628986,False
Unknown,,unknown,TAP,310594.0,60.0,38.51784148681013,-121.3786262640401,Sacramento County,Sacramento,95828,HIFLD,,827,66,38.5179733,-121.3780685,0.050690930411192846,True
Unknown,,unknown,TAP,310595.0,70.0,35.08997935121845,-119.44241126283896,Kern County,Unincorporated,93252,HIFLD,,1690,66,35.08980448,-119.441227,0.10949105781665648,True
Unknown,,unknown,TAP,310596.0,60.0,38.46942614326349,-121.41834030484726,Sacramento County,Sacramento,95823,HIFLD,,963,66,38.47019573,-121.4196496,0.1425327358219672,True
Unknown,,unknown,TAP,310597.0,60.0,39.2779979998112,-122.0355910002138,Colusa County,Unincorporated,95932,HIFLD,,63,66,39.21353467,-122.0025503,7.712045511940896,False
Unknown,,unknown,TAP,310599.0,60.0,38.47404346210431,-121.4500471575722,Sacramento County,Sacramento,95823,HIFLD,,922,66,38.47544016,-121.442723,0.6562291166077868,True
Unknown,,unknown,TAP,310602.0,66.0,34.12825754311435,-117.93388137285012,Los Angeles County,Irwindale,91706,HIFLD,,377,66,34.1271721,-117.9398895,0.5660412616799824,True
Unknown,,unknown,TAP,310606.0,60.0,36.30555499988905,-119.79766700033996,Kings County,Lemoore,93245,HIFLD,,2192,66,36.30522614,-119.7930855,0.41216873881673755,True
Unknown,,unknown,TAP,310607.0,60.0,38.42335353771759,-121.3700107431356,Sacramento County,Elk Grove,95624,HIFLD,,843,66,38.42279888,-121.3699284,0.062090880130650686,True
Unknown,,unknown,TAP,310608.0,60.0,38.43060268297497,-121.45768767671169,Sacramento County,Elk Grove,95758,HIFLD,,886,66,38.43017262,-121.4579264,0.05214625461465357,True
Unknown,,unknown,TAP,310609.0,66.0,34.602261791822734,-118.07236550164136,Los Angeles County,Unincorporated,93550,HIFLD,,510,66,34.61032551,-118.0732689,0.9004485093073882,True
Unknown,,unknown,TAP,310611.0,66.0,33.94812849314281,-118.2284294341675,Los Angeles County,South Gate,90280,HIFLD,,383,66,33.95650731,-118.2322842,0.9972196613409475,True
Unknown,,unknown,TAP,310613.0,60.0,40.19899899970477,-123.70787999986172,Humboldt County,Unincorporated,95514,HIFLD,,166,66,40.21377701,-123.5963844,9.609988878340987,False
