bus_i,kV,Type,Import,Lat,Lon,nearest_basin_name,nearest_basin_owner,nearest_basin_type,nearest_basin_lat,nearest_basin_lon,dist_km,matched
1913,230,Substation,' ',38.7658666,-122.7119276,Unknown,pge,,38.76586659985292,-122.71192762087207,1.8096808953090811e-06,True
1914,115,Substation,' ',38.01338898,-121.8641362,Union Carbide,other,SUBSTATION,38.01338898109557,-121.86413623327128,2.917334332368688e-06,True
1915,66,Substation,' ',38.00443593,-122.055216,SFPP LP,other,SUBSTATION,38.00443592644236,-122.05521603186348,2.819686552124149e-06,True
1916,66,Substation,' ',37.98255043,-121.7493958,Contra Costa 4,wapa,SUBSTATION,37.98255042622581,-121.74939576456602,3.1337906003922895e-06,True
1917,230,Substation,' ',37.76722152,-121.6165152,Unknown,other,SUBSTATION,37.76722151649388,-121.61651522014272,1.8129625212445377e-06,True
1918,230,Substation,' ',37.76433684,-121.6144491,Flowind Corp,other,SUBSTATION,37.76433684408904,-121.61444909893854,4.641552018519376e-07,True
1919,115,Substation,' ',36.80545886,-118.1868338,Unknown,sce,SUBSTATION,36.805458861774255,-118.18683377147134,2.54758338607597e-06,True
1920,66,Substation,' ',36.18093633,-120.3879297,Coalinga Cogen,pge,SUBSTATION,36.18093632930731,-120.38792969092,8.185776365510469e-07,True
1921,66,Substation,' ',36.30752169,-120.2516134,Pleasant Valley Pumps,wapa,SUBSTATION,36.30752168954961,-120.25161341921748,1.7227383104515637e-06,True
1922,66,Substation,' ',35.51759999,-119.7613417,Unknown,pge,SUBSTATION,35.517599994519514,-119.7613416623252,3.4466192672986294e-06,True
1923,115,Substation,' ',35.60091105,-119.403033,Wasco Prison,pge,SUBSTATION,35.6009110506618,-119.4030330094133,8.542495698840291e-07,True
1924,115,Substation,' ',35.44065586,-118.9605384,Unknown,pge,SUBSTATION,35.4406558562246,-118.96053840733909,7.863072850711857e-07,True
1925,115,Substation,' ',35.41569334,-119.0119946,Witco Refinery,other,SUBSTATION,35.41569333929414,-119.01199459343444,6.001281442254324e-07,True
1926,230,Substation,' ',35.38771939,-119.1640945,Renfro,pge,SUBSTATION,35.38771938712356,-119.16409451354572,1.2689154161798412e-06,True
1927,230,Substation,' ',35.10812875,-118.3138502,Arbwind,sce,SUBSTATION,35.10812874764,-118.31385015324491,4.261164242247104e-06,True
1928,66,Substation,' ',35.08816944,-118.3670165,Unknown,sce,SUBSTATION,35.088169437781595,-118.36701654806755,4.380486962365454e-06,True
1929,66,Substation,' ',35.07590833,-118.3726066,Northwind,sce,,35.07590832652443,-118.37260660277944,4.618773198020573e-07,True
1930,230,Substation,' ',35.09908646,-118.3345469,Unknown,sce,SUBSTATION,35.099086460807925,-118.33454692077386,1.892038042712613e-06,True
1931,66,Substation,' ',35.09826195,-118.3378519,Unknown,sce,SUBSTATION,35.09826195486944,-118.33785186867796,2.9005423826722255e-06,True
1932,66,Substation,' ',35.05390316,-118.34667,Midwind,sce,SUBSTATION,35.05390316047623,-118.34666999712422,2.6707193364282124e-07,True
1933,66,Substation,' ',35.07305681,-118.3203834,Flowind,sce,SUBSTATION,35.07305681379521,-118.3203833538057,4.225001846395918e-06,True
1934,66,Substation,' ',35.07808854,-118.3111001,Varwind,sce,SUBSTATION,35.07808853621504,-118.31110006216048,3.4689685616427052e-06,True
1935,66,Substation,' ',35.07880128,-118.3093627,Enwind,sce,SUBSTATION,35.07880127556776,-118.30936271690994,1.6157647759854765e-06,True
1936,66,Substation,' ',35.07922962,-118.3049045,Canwind,sce,SUBSTATION,35.07922962397689,-118.30490447561552,2.262557976760655e-06,True
1937,115,Substation,' ',35.21033334,-119.5826444,Sunrise Power,pge,SUBSTATION,35.210333339352324,-119.58264443348602,3.0430846243122424e-06,True
1938,115,Substation,' ',35.20995835,-119.581225,Unknown,pge,SUBSTATION,35.209958351376706,-119.5812249894615,9.695964914169288e-07,True
1939,66,Substation,' ',34.305325,-118.5004778,Sylmar-Pac Intertie,sce,SUBSTATION,34.30532499779853,-118.50047778381229,1.506890560347766e-06,True
1940,66,Substation,' ',34.19192629,-118.3231889,Unknown,sce,SUBSTATION,34.19192629367919,-118.32318893886018,3.597539057245548e-06,True
1941,66,Substation,' ',34.18601701,-118.347346,Valley,other,SUBSTATION,34.186017007826074,-118.34734599178174,7.936456881219948e-07,True
1942,66,Substation,' ',34.16599255,-118.2961017,Unknown,other,SUBSTATION,34.165992552048536,-118.2961016999405,2.2785283706192082e-07,True
1943,66,Substation,' ',34.15402513,-118.3394597,Unknown,sce,SUBSTATION,34.15402513175664,-118.33945971806072,1.6733376193790806e-06,True
1944,66,Substation,' ',33.92079574,-118.1274327,Downey Med,sce,SUBSTATION,33.92079574364111,-118.1274327222154,2.089429552719992e-06,True
1945,66,Substation,' ',33.78784139,-118.3002395,Unknown,sce,SUBSTATION,33.78784139059503,-118.3002395000436,6.628620674889351e-08,True
1946,66,Substation,' ',40.67319414,-122.3688692,Unknown,other,SUBSTATION,40.67319414414715,-122.36886921952014,1.7095911588523062e-06,True
1947,66,Substation,' ',38.75211412,-121.3140177,Baseline,smud,SUBSTATION,38.75211411782711,-121.31401774724084,4.10368448223386e-06,True
1948,66,Substation,' ',38.77889884,-121.3089818,PG2,other,SUBSTATION,38.77889883642148,-121.30898175587332,3.845722339358437e-06,True
1949,66,Substation,' ',38.72833851,-121.269809,Cirby,other,SUBSTATION,38.72833850703221,-121.26980897068798,2.5640109809745397e-06,True
1950,66,Substation,' ',37.36937638,-121.9563813,Walsh,svp,SUBSTATION,37.3693763833283,-121.95638127862892,1.9245038369453984e-06,True
1951,230,Substation,' ',35.21590889,-120.8512451,Pecho Valley,other,SUBSTATION,35.215908894601284,-120.85124511541386,1.4908110874000774e-06,True
1952,66,Substation,' ',34.60145611,-117.3350595,Oro Grande,sce,SUBSTATION,34.60145611269182,-117.33505950404891,4.763655053778364e-07,True
1953,66,Substation,' ',34.58002088,-117.3693753,George Air Force Base,sce,SUBSTATION,34.58002088312426,-117.36937530062752,3.521208745575463e-07,True
1954,66,Substation,' ',34.10370114,-117.5264367,MWD Etiwanda,sce,SUBSTATION,34.10370113629064,-117.52643671300804,1.2667103064601297e-06,True
1955,66,Substation,' ',33.83390123,-117.4972091,MWD Temescal,other,SUBSTATION,33.83390122749649,-117.49720909770112,3.5011528940823655e-07,True
1956,66,Substation,' ',39.19110887,-121.9904572,Colusa Junction,pge,SUBSTATION,39.1911088675894,-121.99045724860068,4.19701395019132e-06,True
1957,66,Substation,' ',38.78153534,-121.3077791,Industrial,other,SUBSTATION,38.78153533571646,-121.3077790617322,3.3511087661481056e-06,True
1958,66,Substation,' ',38.42101505,-120.5497737,West Point,pge,SUBSTATION,38.42101504600821,-120.54977367107364,2.5587835175003887e-06,True
1959,66,Substation,' ',38.13803636,-121.3861773,Unknown,pge,SUBSTATION,38.13803636173469,-121.38617731733493,1.5282937478771648e-06,True
1960,66,Substation,' ',36.88170591,-121.6032411,Brigatano,other,SUBSTATION,36.88170590934863,-121.60324109644752,3.2416024468723843e-07,True
1961,66,Substation,' ',37.37197302,-121.9506779,Fiberglas,svp,SUBSTATION,37.371973018611584,-121.9506778788286,1.8772313936647477e-06,True
1962,66,Substation,' ',37.71068202,-121.0136898,Unknown,other,SUBSTATION,37.71068202049962,-121.013689846811,4.11821694280852e-06,True
1963,66,Substation,' ',37.70470281,-121.0417369,Unknown,other,SUBSTATION,37.70470281373716,-121.0417369025134,4.707182106018464e-07,True
1964,66,Substation,' ',37.64504464,-120.6068048,Unknown,other,SUBSTATION,37.64504464305264,-120.60680475556666,3.926841546514271e-06,True
1965,66,Substation,' ',37.57957789,-121.2059602,Westley,pge,SUBSTATION,37.5795778931092,-121.20596017237388,2.4589185355982923e-06,True
1966,115,Substation,' ',37.3635047,-120.6317933,Jr Wood,other,SUBSTATION,37.36350470422476,-120.63179325145352,4.316076934707833e-06,True
1967,66,Substation,' ',36.96772403,-120.2026749,Bonita Tap,pge,SUBSTATION,36.967724032752265,-120.2026749282796,2.5309849001086932e-06,True
1968,115,Substation,' ',36.70011514,-119.737072,SC Johnson Wax,other,SUBSTATION,36.70011513682247,-119.73707201018694,9.745066576342247e-07,True
1969,66,Substation,' ',36.53156657,-120.1704548,Stroud Switching Station,pge,SUBSTATION,36.53156657156764,-120.17045479075252,8.444338352450977e-07,True
1970,66,Substation,' ',36.13094168,-120.245123,Jacalitio,other,SUBSTATION,36.13094167606683,-120.24512298135129,1.7309828961757435e-06,True
1971,66,Substation,' ',36.2645078,-119.9062759,Lemoore N.A.S.,pge,SUBSTATION,36.2645077950768,-119.90627589005264,1.0464531885946246e-06,True
1972,66,Substation,' ',36.21699729,-121.1271469,King City,pge,SUBSTATION,36.2169972915545,-121.1271468897357,9.368965654702241e-07,True
1973,66,Substation,' ',36.31291154,-119.6543971,Hanford,sce,SUBSTATION,36.31291153866741,-119.65439706669665,2.9876654817032824e-06,True
1974,66,Substation,' ',36.26903562,-119.6545088,Armstrong Ss,other,SUBSTATION,36.26903561919987,-119.65450881841774,1.6535573986917915e-06,True
1975,66,Substation,' ',36.26974983,-119.6473706,GWF Hanford,other,SUBSTATION,36.26974983384966,-119.64737060984908,9.812605444361515e-07,True
1976,66,Substation,' ',36.25516045,-119.6490377,Contadina,other,SUBSTATION,36.255160450606645,-119.64903771579836,1.4181899040432733e-06,True
1977,66,Substation,' ',35.84304303,-119.9083816,Las Perillas Pumps,pge,SUBSTATION,35.84304303394568,-119.90838164091288,3.713782831605953e-06,True
1978,66,Substation,' ',35.83498773,-119.9426154,Badger Hill Pumps,pge,SUBSTATION,35.83498773451544,-119.94261537810964,2.036212308211728e-06,True
1979,66,Substation,' ',36.35733718,-119.3129715,Riverway,sce,SUBSTATION,36.35733717548143,-119.31297154199116,3.7936945393042017e-06,True
1980,66,Substation,' ',36.31853504,-119.3117235,Mooney,sce,SUBSTATION,36.31853503696963,-119.31172345375644,4.156815658179692e-06,True
1981,66,Substation,' ',35.7309326,-120.2077977,Polonio Pass,pge,SUBSTATION,35.73093259648137,-120.20779772837156,2.590660966489711e-06,True
1982,66,Substation,' ',35.70756238,-120.0841888,Bluestone,pge,SUBSTATION,35.707562384908705,-120.0841888400976,3.661364382798179e-06,True
1983,115,Substation,' ',35.4486638,-119.7339932,South Belridge Cogen,pge,SUBSTATION,35.44866380334264,-119.7339932444599,4.044441602523907e-06,True
1984,115,Substation,' ',35.4562202,-119.6319178,Belridge 1A,pge,SUBSTATION,35.456220202874995,-119.63191776219676,3.438912745039407e-06,True
1985,115,Substation,' ',35.4439513,-119.6609901,Belridge 1B,pge,SUBSTATION,35.44395129589508,-119.66099011487482,1.422698534101941e-06,True
1986,66,Substation,' ',35.47018145,-119.7510309,King Ellis,pge,SUBSTATION,35.470181446427794,-119.75103090486408,5.931306187164924e-07,True
1987,230,Substation,' ',35.0141651,-118.9775458,Wind Gap,other,SUBSTATION,35.0141650981014,-118.97754581514944,1.3957150814403328e-06,True
1988,66,Substation,' ',35.74210436,-119.051819,Ultragen,sce,SUBSTATION,35.742104355975165,-119.05181898323312,1.5780341009281709e-06,True
1989,66,Substation,' ',35.06200315,-118.3205828,Dutchwind,sce,SUBSTATION,35.062003145085754,-118.32058277241842,2.5691612251151636e-06,True
1990,115,Substation,' ',35.03228875,-117.7015827,Mogen,sce,SUBSTATION,35.03228875424916,-117.70158269517135,6.453931934523508e-07,True
1991,66,Substation,' ',34.27976053,-119.3010385,Ventura,sce,SUBSTATION,34.279760532820475,-119.30103848012864,1.8525230017514725e-06,True
1992,66,Substation,' ',34.12874902,-119.0956835,Missile,sce,SUBSTATION,34.128749021591666,-119.09568345686482,3.974313503263262e-06,True
1993,66,Substation,' ',34.51757917,-117.2156822,Rancho,sce,SUBSTATION,34.517579169105915,-117.21568218276178,1.5824804361660706e-06,True
1994,66,Substation,' ',34.53535066,-117.2951374,Victorville,sce,SUBSTATION,34.53535065796395,-117.2951373726944,2.5114119072073455e-06,True
1995,66,Substation,' ',34.24286195,-117.2854823,Huston,sce,SUBSTATION,34.24286194871865,-117.28548225446524,4.187996398919551e-06,True
1996,115,Substation,' ',33.9477822,-116.9232031,Unknown,sce,SUBSTATION,33.94778219551035,-116.92320307807653,2.082960607983822e-06,True
1997,66,Substation,' ',34.09050178,-117.533316,Grapeland,sce,SUBSTATION,34.09050177753859,-117.53331601599864,1.4984659532873464e-06,True
1998,66,Substation,' ',34.03301841,-117.5214519,Metalcan,sce,SUBSTATION,34.03301841379493,-117.52145186911326,2.8772918862493245e-06,True
1999,66,Substation,' ',34.05649126,-117.6456358,Ontario,sce,SUBSTATION,34.05649125750691,-117.64563584125158,3.810335444365842e-06,True
2000,66,Substation,' ',33.99376264,-117.7086853,Plastic,sce,SUBSTATION,33.99376264301147,-117.70868533001618,2.787425962845017e-06,True
2001,66,Substation,' ',34.09563526,-117.440474,Flanco,sce,SUBSTATION,34.09563525549936,-117.44047403136464,2.9311217903785837e-06,True
2002,66,Substation,' ',34.0230499,-117.3766349,Fibre,sce,SUBSTATION,34.023049904732645,-117.37663490893416,9.771755656423143e-07,True
2003,66,Substation,' ',34.07679718,-117.4346845,Kempster,sce,SUBSTATION,34.07679717645486,-117.43468445099214,4.530871734025874e-06,True
2004,66,Substation,' ',34.10130445,-117.368353,Rialto,sce,SUBSTATION,34.10130445436379,-117.36835296986946,2.816375037057822e-06,True
2005,66,Substation,' ',34.164599,-117.2864129,Valencia,sce,SUBSTATION,34.16459899509722,-117.28641290073575,5.493510052595976e-07,True
2006,115,Substation,' ',34.1288882,-117.3043733,Sixteenth Street,sce,SUBSTATION,34.128888197731534,-117.30437327987272,1.8697003003508786e-06,True
2007,66,Substation,' ',34.12072036,-117.3103556,Mt. Vernon,sce,SUBSTATION,34.120720357182314,-117.31035558681108,1.2538628266899653e-06,True
2008,66,Substation,' ',34.12095856,-117.2583267,Tippecanoe,sce,SUBSTATION,34.12095856269221,-117.25832665447702,4.201218956702083e-06,True
2009,115,Substation,' ',34.44514481,-116.9466369,Lucerne,sce,SUBSTATION,34.44514480967806,-116.94663690071523,7.47182716549264e-08,True
2010,66,Substation,' ',34.86248816,-116.8909496,Daggett,sce,SUBSTATION,34.8624881603545,-116.89094960647832,5.923830510349274e-07,True
2011,66,Substation,' ',34.88999449,-117.0018638,East Barstow,sce,SUBSTATION,34.88999449285983,-117.001863844516,4.072642847733692e-06,True
2012,66,Substation,' ',34.90108975,-117.0221335,Barstow,sce,SUBSTATION,34.901089753270135,-117.02213348405058,1.4992781047716173e-06,True
2013,66,Substation,' ',34.89160541,-117.049312,West Barstow,sce,SUBSTATION,34.89160540712454,-117.04931198233146,1.6428913346121597e-06,True
2014,66,Substation,' ',34.9072516,-117.1540201,Hinkley,sce,SUBSTATION,34.907251599660455,-117.15402008868688,1.0323201268990181e-06,True
2015,66,Substation,' ',34.86475877,-117.1177491,Ordway,sce,SUBSTATION,34.864758769976824,-117.1177490595057,3.6945313229661434e-06,True
2016,115,Substation,' ',34.1359889,-116.3156637,Joshua Tree,sce,SUBSTATION,34.13598889529775,-116.31566370220835,5.609812363028141e-07,True
2017,115,Substation,' ',34.13779814,-116.0537102,Twentynine Palms,sce,SUBSTATION,34.13779814053026,-116.05371024205404,3.870892656651825e-06,True
2018,66,Substation,' ',34.02772415,-117.1653247,Smiley,sce,SUBSTATION,34.0277241454126,-117.16532474082392,3.7965389296371514e-06,True
2019,66,Substation,' ',34.10244419,-117.5452261,Arbors,other,SUBSTATION,34.102444189214246,-117.54522605271984,4.354122358901059e-06,True
2020,66,Substation,' ',34.7209336,-118.1788309,Riteaid,sce,SUBSTATION,34.72093360445946,-118.17883092747552,2.559621065839866e-06,True
2021,66,Substation,' ',34.14938981,-118.6644768,Shelline,sce,SUBSTATION,34.14938980781818,-118.66447679867376,2.7157523885532057e-07,True
2022,66,Substation,' ',33.88193703,-117.5884483,Perez,sce,SUBSTATION,33.88193703196716,-117.58844825039245,4.584627547660873e-06,True
2023,66,Substation,' ',33.74682731,-116.9756602,Hemet,sce,SUBSTATION,33.74682731282687,-116.97566016520072,3.232810003637592e-06,True
2024,66,Substation,' ',33.92128128,-116.876008,Unknown,sce,SUBSTATION,33.92128127706258,-116.8760079659095,3.1624477052759554e-06,True
2025,115,Substation,' ',33.80845523,-116.4726024,Desert Outpost,sce,SUBSTATION,33.80845523084865,-116.47260241848794,1.7107436688248807e-06,True
2026,66,Substation,' ',33.81299035,-116.5435857,Sunny Dunes,sce,SUBSTATION,33.81299034650807,-116.54358567396598,2.436349816712531e-06,True
2027,66,Substation,' ',33.79897529,-116.5432439,Palm Canyon,sce,SUBSTATION,33.79897528600333,-116.543243924453,2.302803774676601e-06,True
2028,115,Substation,' ',33.7259849,-116.2543635,Unknown,iid,SUBSTATION,33.72598490366478,-116.25436349833348,4.3567680316631036e-07,True
2029,115,Substation,' ',33.52501628,-116.1131999,Unknown,iid,SUBSTATION,33.52501627681342,-116.1131998511164,4.545196375195445e-06,True
2030,66,Substation,' ',33.87894152,-117.8873634,Titans,sce,SUBSTATION,33.878941522937104,-117.88736338160366,1.7293922408283867e-06,True
2031,66,Substation,' ',33.83755882,-117.9681754,Hannum,other,SUBSTATION,33.83755882318095,-117.96817539549149,5.463563073353525e-07,True
2032,66,Substation,' ',33.80803397,-117.9332035,Southwest,other,SUBSTATION,33.808033974738976,-117.93320354712436,4.385714281441226e-06,True
2033,66,Substation,' ',33.84837748,-117.9106911,Sharp,other,SUBSTATION,33.84837748008549,-117.9106910892887,9.892228992395222e-07,True
2034,66,Substation,' ',33.82668375,-117.9024838,Vermont,other,SUBSTATION,33.8266837499818,-117.90248380519569,4.799416962940507e-07,True
2035,66,Substation,' ',33.85820599,-117.8071247,Yorba,other,SUBSTATION,33.85820599448646,-117.80712473916104,3.650315065926073e-06,True
2036,66,Substation,' ',33.62954877,-117.9250012,Costa Mesa,sce,SUBSTATION,33.629548773526594,-117.92500122788874,2.6116842355605135e-06,True
2037,66,Substation,' ',32.66719695,-116.7001427,Barrett,sdge,SUBSTATION,32.66719694583571,-116.70014267216516,2.646337157358208e-06,True
2038,66,Substation,' ',33.02116972,-117.1342178,Artesian,sdge,SUBSTATION,33.0211697190587,-117.13421778241116,1.6432074241684025e-06,True
2039,66,Substation,' ',32.88485153,-117.2008385,Eastgate,sdge,SUBSTATION,32.88485153479576,-117.200838449833,4.714722106222533e-06,True
2040,115,Substation,' ',32.7126482,-117.1308139,Grant Hill,sdge,SUBSTATION,32.71264819530314,-117.130813914861,1.4852267373430199e-06,True
2041,66,Substation,' ',32.76724014,-115.5383555,Second Imperial Geothermal,iid,SUBSTATION,32.767240143294174,-115.538355477159,2.166843693813201e-06,True
2042,115,Substation,' ',32.82017958,-115.5102463,Aten,iid,SUBSTATION,32.82017958203271,-115.51024633351308,3.1397926753489287e-06,True
2043,115,Substation,' ',32.67546136,-115.3730132,Gateway,iid,SUBSTATION,32.67546136023711,-115.37301322262876,2.1181579261485543e-06,True
2044,115,Substation,' ',33.15371813,-115.639604,Salton Sea 5,iid,SUBSTATION,33.15371812932624,-115.63960402110624,1.9662704191505585e-06,True
