substation,n_feeders,division,voltages,total_res_cust,total_com_cust,redacted_any,lat,lon,our_pge_idx,our_pge_match,our_pge_name,our_pge_voltage_kv,basin_matched,basin_name,cats_dist_km,cats_matched,cats_kv
RIO DELL,1,Humboldt,12.0,661,68,No,40.49538981817036,-124.09926805925724,29,exact,RIO DELL,12.0,True,Rio Dell,3.451172194153819e-06,True,66.0
RIPON,4,Stockton,17.0,10104,790,No,37.75580975020523,-121.14652034365436,596,exact,RIPON,17.0,True,Ripon,3.8378847756854365e-06,True,66.0
RISING RIVER,1,North Valley,12.0,698,117,No,40.92900611205241,-121.54438678481873,317,exact,RISING RIVER,12.0,True,Rising River,1.2956395064165974e-06,True,66.0
RIVER OAKS,5,San Jose,21.0,5983,103,Yes,37.41117121224068,-121.92767879187348,533,exact,RIVER OAKS,21.0,True,River Oaks,7.597608223380478e-07,True,115.0
RIVERBANK,6,Yosemite,17.0,11375,955,No,37.7692030729445,-120.90784477935696,630,exact,RIVERBANK,17.0,True,Riverbank,1.8437828033436927e-06,True,115.0
ROB ROY,2,Central Coast,21.0,11340,886,No,36.97922709718958,-121.8672496384155,608,exact,ROB ROY,21.0,True,Rob Roy,3.4266701167793484e-06,True,115.0
ROCKLIN,4,Sierra,12.0,5340,471,Yes,38.78796354713167,-121.2316919770298,420,exact,ROCKLIN,12.0,True,Rocklin,2.0162830140232816e-06,True,66.0
ROSEDALE,2,Kern,12.0;21.0,2075,724,No,,,258,exact,ROSEDALE,12.0,False,,,False,
ROSSMOOR,9,Diablo,12.0,20409,1064,Yes,37.86465421625634,-122.08032327587512,210,exact,ROSSMOOR,12.0,True,Rossmoor,3.4349950031449343,False,66.0
ROUGH AND READY ISLA,1,Stockton,12.0,1518,151,No,,,283,exact,ROUGH AND READY ISLA,12.0,False,,,False,
RUSSELL,2,East Bay,4.16,2808,163,No,,,471,exact,RUSSELL,4.16,False,,,False,
SALINAS,8,Central coast,12.0,28830,2426,Yes,36.68227571857433,-121.65138546406432,227,exact,SALINAS,12.0,True,Salinas,0.004089509938573267,True,66.0
SALMON CREEK,1,Sonoma,12.0,1601,190,No,38.34344600928007,-123.04475798077164,443,exact,SALMON CREEK,12.0,True,Salmon Creek,1.678833994722924e-06,True,66.0
SALT SPRINGS,2,Stockton,21.0,3379,200,No,38.498419895679,-120.21842016704748,300,exact,SALT SPRINGS,21.0,True,Salt Springs,2.9076328411938506e-06,True,115.0
SAN ARDO,2,Central Coast,12.0,422,152,No,36.073694446131,-120.93680552869054,413,exact,SAN ARDO,12.0,True,San Ardo,2.6141888395495073e-06,True,66.0
SAN BENITO,3,Central Coast,21.0,3617,565,Yes,,,376,exact,SAN BENITO,21.0,False,,,False,
SAN BERNARD,3,Kern,12.0,18,33,Yes,35.092397223656064,-118.8781167121445,-1,unmatched,,,True,San Bernard,1.1773527272175146e-06,True,66.0
SAN BRUNO,3,Peninsula,4.16,2824,227,No,37.62095692901936,-122.42511447118066,482,exact,SAN BRUNO,4.16,True,San Bruno,2.5405687121367665e-06,True,66.0
SAN CARLOS,10,Peninsula,12.0;4.16,13961,1296,Yes,37.49975329872381,-122.24406340927844,180,exact,SAN CARLOS,12.0,True,San Carlos,2.658991939952461,False,115.0
SAN JOAQUIN,3,Fresno,12.0,1385,232,No,36.620936147425546,-120.17835130169104,102,exact,SAN JOAQUIN,12.0,True,San Joaquin,3.236112960093576e-07,True,66.0
SAN JOAQUIN #2,1,Yosemite,12.0,790,70,No,,,359,exact,SAN JOAQUIN #2,12.0,False,,,False,
SAN JOAQUIN #3,3,Yosemite,12.0,1767,282,No,,,593,exact,SAN JOAQUIN #3,12.0,False,,,False,
SAN JOSE A,11,San Jose,12.0;4.16,13900,1139,Yes,,,273,exact,SAN JOSE A,4.16,False,,,False,
SAN JOSE B,17,San Jose,12.0,25536,3026,Yes,,,287,exact,SAN JOSE B,12.0,False,,,False,
SAN JUSTO,1,Central Coast,12.0,486,92,Yes,36.85686673551709,-121.51198690822748,419,exact,SAN JUSTO,12.0,True,San Justo,8.856158399533113e-07,True,66.0
SAN LEANDRO U,16,Mission,12.0,40522,3513,Yes,37.71062477494543,-122.14818833093142,601,exact,SAN LEANDRO U,12.0,True,San Leandro U,2.775968104467339e-06,True,115.0
SAN LUIS OBISPO,7,Los Padres,12.0,18269,3209,Yes,35.261690787983795,-120.6348658471788,647,exact,SAN LUIS OBISPO,12.0,True,San Luis Obispo,0.0013677124174268707,True,66.0
SAN MATEO,7,Peninsula,21.0;4.16,11253,941,Yes,37.58307460925212,-122.31866392138384,134,exact,SAN MATEO,21.0,True,San Mateo,0.004364581257861645,True,66.0
SAN MIGUEL,3,Los padres,12.0,2126,326,Yes,35.75233608078926,-120.683966845535,103,exact,SAN MIGUEL,12.0,True,San Miguel,4.1100281938103875e-06,True,66.0
SAN PABLO,2,East Bay,12.0,6428,451,No,37.98529640750591,-122.33682526254108,143,exact,SAN PABLO,12.0,True,San Pablo,0.0033620882683980187,True,115.0
SAN RAFAEL,10,Sonoma,12.0,30662,4081,Yes,37.97057814841819,-122.5272159897048,437,exact,SAN RAFAEL,12.0,True,San Rafael,0.0022698774591414675,True,115.0
SAN RAMON,15,Mission,21.0,42227,3290,No,37.74472575304592,-121.93590980356208,99,exact,SAN RAMON,21.0,True,San Ramon,0.004333572732488804,True,66.0
SAND CREEK,1,Fresno,12.0,1528,102,No,36.64478731397589,-119.16049811199976,121,exact,SAND CREEK,12.0,True,Sand Creek,13.753486307650375,False,66.0
SANGER,8,Fresno,12.0,9458,570,Yes,36.70722322080933,-119.61090006390856,50,exact,SANGER,12.0,True,Sanger,0.0041117138492760595,True,66.0
SANTA MARIA,8,Los Padres,12.0,24412,2489,Yes,34.950262762178305,-120.44414964714996,310,exact,SANTA MARIA,12.0,True,Santa Maria,1.3828967469637157,True,115.0
SANTA NELLA,2,Yosemite,12.0,727,89,Yes,37.085841857403146,-121.01322547094186,33,exact,SANTA NELLA,12.0,True,Santa Nella,2.593692316952183e-06,True,66.0
SANTA RITA,2,Yosemite,12.0,423,112,No,37.05464719500596,-120.63399444296688,165,exact,SANTA RITA,12.0,True,Santa Rita,3.853121418896362e-06,True,66.0
SANTA ROSA A,12,Sonoma,12.0,38740,3771,Yes,38.43677550701216,-122.7134328571638,448,exact,SANTA ROSA A,12.0,True,Santa Rosa A,0.0021623066650740793,True,66.0
SANTA TERESA,1,San Jose,21.0,1481,115,Yes,,,108,exact,SANTA TERESA,21.0,False,,,False,
SANTA YNEZ,3,Los Padres,12.0,4346,1020,Yes,34.625201112592144,-120.11935266826184,13,exact,SANTA YNEZ,12.0,True,Santa Ynez,2.9183369271784058e-06,True,115.0
SARANAP,1,Diablo,4.16,410,48,No,37.89510413784193,-122.07372832288436,51,exact,SARANAP,4.16,True,Saranap,2.02234476735092e-06,True,66.0
SARATOGA,13,De Anza,12.0,41897,2167,Yes,37.28103662677783,-122.01521981672684,524,exact,SARATOGA,12.0,True,Saratoga,0.00205403906743378,True,66.0
SAUSALITO,2,Sonoma,12.0,6142,1058,Yes,37.86356845628652,-122.49885083123884,373,exact,SAUSALITO,12.0,True,Sausalito,2.7732328953838567e-06,True,115.0
SCHINDLER,6,Fresno,12.0,266,188,Yes,36.401944424908194,-120.1387222013054,11,exact,SCHINDLER,12.0,True,Schindler,0.002589549681829155,True,115.0
SEMITROPIC,4,Kern,12.0,1902,131,No,35.600745710428626,-119.43752405277478,177,exact,SEMITROPIC,12.0,True,Semitropic,4.269985997819643e-06,True,115.0
SERRAMONTE,2,Peninsula,12.0,9442,289,No,37.65079991874742,-122.4542630438474,327,exact,SERRAMONTE,12.0,True,Serramonte,0.0011876578027351732,True,115.0
SF A (POTRERO),4,San Francisco,12.0,7096,1223,Yes,,,76,exact,SF A (POTRERO),12.0,False,,,False,
SF E,11,San francisco,12.0;4.16,25920,1449,No,,,498,exact,SF E,12.0,False,,,False,
SF G,16,San francisco,12.0;4.16,16507,886,Yes,,,-1,unmatched,,,False,,,False,
SF H,5,Peninsula,12.0;4.16,8522,560,Yes,,,-1,unmatched,,,False,,,False,
SF H (MARTIN),11,Peninsula,12.0;4.16,27514,1787,Yes,,,453,exact,SF H (MARTIN),12.0,False,,,False,
SF J,13,San francisco,12.0;4.16,6913,720,Yes,,,-1,unmatched,,,False,,,False,
SF K,12,San francisco,12.0;4.16,18847,928,Yes,,,-1,unmatched,,,False,,,False,
SF L,12,San francisco,12.0;4.16,12270,718,Yes,,,-1,unmatched,,,False,,,False,
SF M,6,San francisco,4.16,8953,310,No,,,594,exact,SF M,4.16,False,,,False,
SF N,7,San francisco,12.0;4.16,8391,352,No,,,252,exact,SF N,12.0,False,,,False,
SF P (HUNTERS POINT),7,San Francisco,12.0,12422,1974,Yes,,,466,exact,SF P (HUNTERS POINT),12.0,False,,,False,
SF X (MISSION),10,San Francisco,12.0;4.16,21213,1223,Yes,,,384,exact,SF X (MISSION),12.0,False,,,False,
SHADY GLEN,2,Sierra,12.0,2287,352,No,39.11534451385823,-120.95294531231836,191,exact,SHADY GLEN,12.0,True,Shady Glen,1.1460771241560603e-06,True,66.0
SHAFTER,5,Kern,12.0,2946,349,Yes,35.513904843903426,-119.31780144050684,391,exact,SHAFTER,12.0,True,Shafter,3.6918701378589547e-06,True,115.0
SHEPHERD,4,Fresno,12.0;21.0,7017,489,No,,,459,exact,SHEPHERD,21.0,False,,,False,
SHINGLE SPRINGS,6,Sierra,12.0;21.0,12419,1453,Yes,38.659297687416505,-120.94723810852622,250,exact,SHINGLE SPRINGS,12.0,True,Shingle Springs,7.941080766380317e-07,True,66.0
SILVER,1,San Francisco,4.16,1316,37,No,,,467,exact,SILVER,4.16,False,,,False,
SILVERADO,4,North Bay,21.0,6124,1144,No,38.49981793855024,-122.45911067581191,17,exact,SILVERADO,21.0,True,Silverado,0.0016335625245857514,True,115.0
SISQUOC,4,Los Padres,12.0,754,183,Yes,34.878598629858416,-120.330677457305,645,exact,SISQUOC,12.0,True,Sisquoc,0.0028031411459681515,True,115.0
SMARTVILLE,1,Sacramento,12.0,244,23,No,,,422,exact,SMARTVILLE,12.0,False,,,False,
SMYRNA,5,Kern,12.0,187,95,Yes,35.71782150992626,-119.4553416393832,651,exact,SMYRNA,12.0,True,Smyrna,3.5555008863234532e-06,True,115.0
SNEATH LANE,3,Peninsula,12.0,9305,285,Yes,37.62203201200436,-122.44680297920873,563,exact,SNEATH LANE,12.0,True,Sneath Lane,1.8446518371207812e-06,True,66.0
SOBRANTE,3,Diablo,12.0,4502,442,Yes,37.905458048175525,-122.20809506910524,270,exact,SOBRANTE,12.0,True,Sobrante,0.0031109220500583922,True,230.0
SOLEDAD,4,Central coast,21.0,5397,486,Yes,36.4296388113508,-121.33249626729054,374,exact,SOLEDAD,21.0,True,Soledad,0.0020716867346152277,True,66.0
SONOMA,6,Sonoma,12.0,13593,1878,No,38.2765392653175,-122.4620912899526,138,exact,SONOMA,12.0,True,Sonoma,10.813892291418638,False,230.0
SOQUEL,1,Central coast,4.16,1300,91,No,36.98677959085639,-121.95104567646784,410,exact,SOQUEL,4.16,True,Soquel,2.0922843213822215e-06,True,66.0
SPAULDING,1,Sierra,12.0,86,59,No,,,189,exact,SPAULDING,12.0,False,,,False,
SPENCE,4,Central Coast,12.0,348,172,Yes,36.61375279893127,-121.56713328671503,511,exact,SPENCE,12.0,True,Spence,1.1916681469347456e-06,True,66.0
SPRING GAP,1,Yosemite,17.0,1711,177,No,38.1865924012224,-120.11194736598286,337,exact,SPRING GAP,17.0,True,Spring Gap,2.976183759558043e-06,True,115.0
STAFFORD,2,Sonoma,12.0,7254,460,No,38.11991638969132,-122.61401508372496,349,exact,STAFFORD,12.0,True,Stafford,1.4241419775059736e-06,True,66.0
STAGG,10,Stockton,12.0;21.0,25919,1672,Yes,37.99229903158738,-121.34862733050988,3,exact,STAGG,21.0,True,Stagg,0.0003370889801280518,True,66.0
STANISLAUS,2,Stockton,17.0,6574,526,No,,,657,exact,STANISLAUS,17.0,False,,,False,
STELLING,12,De Anza,12.0,23907,1338,Yes,37.335995015082055,-122.04317701163414,449,exact,STELLING,12.0,True,Stelling,1.1649106082854463e-06,True,115.0
STILLWATER,2,North Valley,12.0,1989,131,No,40.67776349188238,-122.34977518071872,31,exact,STILLWATER,12.0,True,Stillwater,1.6393830417835217e-06,True,66.0
STOCKDALE,17,Kern,12.0;21.0,47722,2841,No,35.317056923008494,-119.06763425730595,610,exact,STOCKDALE,12.0,True,Stockdale,4.808972185413313,False,66.0
STOCKTON A,15,Stockton,12.0;4.16,16497,2262,Yes,,,18,exact,STOCKTON A,12.0,False,,,False,
STOCKTON ACRES,2,Stockton,4.16,786,29,No,37.96331210001517,-121.32343120564369,636,exact,STOCKTON ACRES,4.16,True,Stockton Acres,4.947650261550935e-07,True,66.0
STONE,7,San Jose,12.0,15893,1986,Yes,37.30400399503388,-121.86771598785953,603,exact,STONE,12.0,True,Stone,1.207468311770706e-06,True,115.0
STONE CORRAL,3,Fresno,12.0,809,125,Yes,36.472113770589765,-119.18801052757304,343,exact,STONE CORRAL,12.0,True,Stone Corral,2.466370359546705e-06,True,66.0
STOREY,7,Yosemite,12.0,15709,1421,Yes,36.983142164277794,-120.0335837764216,169,exact,STOREY,12.0,True,Storey,6.909035847449658,False,66.0
STROUD,3,Fresno,12.0,132,76,Yes,36.53108764192172,-120.10450647672408,8,exact,STROUD,12.0,True,Stroud,2.0906262798274005e-06,True,66.0
STUART,6,East Bay,4.16,4996,206,Yes,37.85804465342326,-122.26868745271749,166,exact,STUART,4.16,True,Stuart,4.168448784719668e-06,True,66.0
SUISUN,12,North Bay,12.0,22386,2055,Yes,38.24513201232641,-122.04125599715135,293,exact,SUISUN,12.0,True,Suisun,3.588923309865264e-07,True,66.0
SULLIVAN,1,Peninsula,4.16,528,20,No,,,512,exact,SULLIVAN,4.16,False,,,False,
SUMMIT,2,Sierra,12.0,1227,118,No,39.31928513190563,-120.37884971476753,546,exact,SUMMIT,12.0,True,Summit,0.005292333523789505,True,115.0
SUNOL,1,Mission,12.0,423,157,Yes,37.58690265828723,-121.8696840010358,53,exact,SUNOL,12.0,True,Sunol,2.111904484325582e-07,True,115.0
SWIFT,7,San Jose,21.0,30656,1408,No,37.322568019299865,-121.79695998817743,126,exact,SWIFT,21.0,True,Swift,1.048316684433687e-06,True,115.0
SYCAMORE CREEK,9,North Valley,12.0,18558,2102,No,39.768761061395054,-121.824028388523,633,exact,SYCAMORE CREEK,12.0,True,Sycamore Creek,9.931057565887711e-07,True,115.0
TAFT,5,Kern,12.0,5585,623,No,,,230,exact,TAFT,12.0,False,,,False,
TAMARACK,2,Sierra,12.0,535,54,Yes,39.31387986258088,-120.4969206510396,54,exact,TAMARACK,12.0,True,Tamarack,4.221829559204456e-06,True,66.0
TAR FLAT,2,Yosemite,4.16,776,73,No,,,100,exact,TAR FLAT,4.16,False,,,False,
TARAVAL,3,San francisco,4.16,3266,125,No,,,307,exact,TARAVAL,4.16,False,,,False,
TASSAJARA,9,Diablo,21.0,25139,1351,No,37.7999449878799,-121.90785395711802,319,exact,TASSAJARA,21.0,True,Tassajara,3.775035580330844e-06,True,230.0
TEJON,5,Kern,12.0,801,249,Yes,35.01965399271657,-118.9551558962072,385,exact,TEJON,12.0,True,Tejon,4.5884147278791115e-07,True,66.0
TEMBLOR,2,Kern,12.0;21.0,6,51,Yes,35.38274812099552,-119.69618759671236,9,exact,TEMBLOR,12.0,True,Temblor,0.004684433153740065,True,66.0
TEMPLETON,5,Los Padres,21.0,14287,1791,No,35.55501644554795,-120.68030663520751,278,exact,TEMPLETON,21.0,True,Templeton,0.0027784405926531705,True,230.0
TEMPORARY CARBONA,4,Stockton,12.0,6178,379,Yes,,,-1,unmatched,,,False,,,False,
TERMINOUS,2,Stockton,12.0,341,88,No,38.11646156281604,-121.422181919905,24,exact,TERMINOUS,12.0,True,Terminous,1.7692882547066107e-06,True,66.0
TEVIS,5,Kern,21.0,13938,518,Yes,35.319597002518464,-119.12895222184612,-1,unmatched,,,True,Tevis,7.172030037147636,False,66.0
TIDEWATER,7,Diablo,21.0,27234,2640,Yes,38.01964420411481,-122.06185703349573,85,exact,TIDEWATER,21.0,True,Tidewater,0.14898354767121394,True,230.0
TIVY VALLEY,2,Fresno,12.0,1601,207,No,36.77054900633203,-119.39331298114485,458,exact,TIVY VALLEY,12.0,True,Tivy Valley,1.728271175224619e-06,True,66.0
TOKAY,1,Stockton,12.0,4,1,Yes,,,-1,unmatched,,,False,,,False,
TRACY,13,Stockton,12.0;4.16,16886,1821,Yes,37.74881850754059,-121.41602183613314,612,exact,TRACY,12.0,True,Tracy,3.188649132857535e-06,True,115.0
TRES PINOS,1,Central Coast,12.0,274,61,No,,,158,exact,TRES PINOS,12.0,False,,,False,
TRES VIAS,1,North Valley,12.0,1147,118,No,39.486764538827885,-121.68802420710148,416,exact,TRES VIAS,12.0,True,Tres Vias,6.232079508332634e-07,True,115.0
TRIMBLE,15,San Jose,12.0;21.0,3788,1326,Yes,37.38206205330404,-121.92724261163217,209,exact,TRIMBLE,21.0,True,Trimble,1.0914645170836697e-06,True,115.0
TRINIDAD,2,Humboldt,12.0,1280,166,No,41.06473688164412,-124.128423239171,417,exact,TRINIDAD,12.0,True,Trinidad,3.2890794051851107e-06,True,66.0
TUDOR,2,Sacramento,12.0,220,64,Yes,38.98167904921362,-121.63511741419704,197,exact,TUDOR,12.0,True,Tudor,8.961664124743146,False,230.0
TULARE LAKE,3,Fresno,12.0,405,95,Yes,36.003452769529034,-119.9494833416532,-1,unmatched,,,True,Tulare Lake,3.7472653517907284e-06,True,66.0
TULUCAY,1,North Bay,12.0,23,287,No,38.24782902083961,-122.26794898800048,347,exact,TULUCAY,12.0,True,Tulucay,0.002974024149496273,True,66.0
TUPMAN,4,Kern,12.0,447,125,Yes,35.3541610923557,-119.2706555655539,151,exact,TUPMAN,12.0,True,Tupman,3.1348646209889176e-06,True,115.0
TWISSELMAN,2,Kern,12.0;21.0,15,35,Yes,35.73065650722425,-119.8580980733426,-1,unmatched,,,True,Twisselman,2.4259404754257775e-06,True,66.0
TYLER,3,North Valley,12.0,3079,428,Yes,40.1384747493391,-122.2088408813554,547,exact,TYLER,12.0,True,Tyler,1.5866305400443011e-06,True,66.0
UKIAH,4,Humboldt,12.0,4608,790,No,39.143149566432285,-123.19181491813512,117,exact,UKIAH,12.0,True,Ukiah,1.6134951281792667e-06,True,115.0
UPPER LAKE,1,Humboldt,12.0,781,141,No,39.1457404903959,-122.9166584019911,57,exact,UPPER LAKE,12.0,True,Upper Lake,1.7725910775716823e-07,True,66.0
VACA DIXON,7,North Bay,12.0,9186,1043,Yes,,,35,exact,VACA DIXON,12.0,False,,,False,
VACAVILLE,11,North Bay,12.0,21934,1683,Yes,38.3565241316156,-121.98050101939384,597,exact,VACAVILLE,12.0,True,Vacaville,6.182287426581062,False,66.0
VALLEJO B,6,North Bay,12.0;4.16,8784,806,No,38.10651968498403,-122.2412248775844,402,exact,VALLEJO B,4.16,True,Vallejo B,2.7273666712897544,False,115.0
VALLEJO C,1,North bay,4.16,769,83,No,38.09847470951672,-122.25317220453654,334,exact,VALLEJO C,4.16,True,Vallejo C,1.4873652604174692,True,115.0
VALLEY HOME,3,Yosemite,17.0,1180,166,No,37.85642658658715,-120.9444261734473,637,exact,VALLEY HOME,17.0,True,Valley Home,2.3618559217949505e-06,True,115.0
VALLEY SPRINGS,2,Stockton,12.0,1746,251,Yes,38.21658505767753,-120.76401047642304,-1,unmatched,,,True,Valley Springs,0.00312193261876699,True,230.0
VALLEY VIEW,3,East Bay,12.0,11401,631,No,37.96613398470146,-122.27862421739036,439,exact,VALLEY VIEW,12.0,True,Valley View,5.066903011978586,False,66.0
VASCO,3,Mission,12.0,3170,270,Yes,37.71111924146901,-121.71587494114254,520,exact,VASCO,12.0,True,Vasco,3.62286335123368e-06,True,66.0
VASONA,6,De Anza,12.0,12938,1514,Yes,37.25376295961767,-121.96627723605908,297,exact,VASONA,12.0,True,Vasona,3.1917640227430192e-06,True,230.0
VICTOR,2,Stockton,12.0,2147,291,No,38.14550601166566,-121.17758098211316,112,exact,VICTOR,12.0,True,Victor,1.5751065503724063e-06,True,66.0
VIEJO,3,Central Coast,21.0,11319,1276,Yes,36.57837138389728,-121.90841786106006,481,exact,VIEJO,21.0,True,Viejo,3.504013536862704e-06,True,66.0
VIERRA,5,Stockton,17.0,13978,737,No,37.797855016410985,-121.2742169983529,132,exact,VIERRA,17.0,True,Vierra,4.2451013680869136e-07,True,66.0
VINA,1,North Valley,12.0,355,69,No,39.9416370534073,-122.0417015018011,-1,unmatched,,,True,Vina,4.088068682968474e-07,True,66.0
VINEYARD,7,Mission,21.0,25402,2098,No,37.66968929475397,-121.85443759246584,622,exact,VINEYARD,21.0,True,Vineyard,8.480404145733809e-07,True,66.0
VIRGINIA,1,East bay,4.16,785,83,No,37.92472410400429,-122.35939138417984,575,exact,VIRGINIA,4.16,True,Virginia,1.4573143843249937e-06,True,66.0
VOLTA,2,North Valley,12.0,3576,342,No,,,184,exact,VOLTA,12.0,False,,,False,
WAHTOKE,6,Fresno,12.0,9056,944,Yes,36.61539070993896,-119.45260870680616,519,exact,WAHTOKE,12.0,True,Wahtoke,5.854029107435552,False,66.0
WALDO,1,East Bay,4.16,950,62,No,37.90942593874367,-122.30687762688434,434,exact,WALDO,4.16,True,Waldo,2.362720898114058e-06,True,66.0
WALL,1,East Bay,4.16,1277,65,No,,,592,exact,WALL,4.16,False,,,False,
WALNUT CREEK,2,Diablo,4.16,795,18,No,37.904802047538944,-122.06096087634268,55,exact,WALNUT CREEK,4.16,True,Walnut Creek,2.093571091891506e-06,True,66.0
WASCO,3,Kern,12.0,2636,353,Yes,35.6018111032607,-119.3261944083058,606,exact,WASCO,12.0,True,Wasco,8.338800514008632e-07,True,115.0
WATERLOO,2,Stockton,12.0,1022,111,No,38.05163078327458,-121.20989255434432,16,exact,WATERLOO,12.0,True,Waterloo,4.0142094108608215e-06,True,66.0
WATERSHED,1,Peninsula,4.16,0,7,Yes,37.48729719596609,-122.3112195445634,553,exact,WATERSHED,4.16,True,Watershed,3.957415836229113e-06,True,66.0
WATSONVILLE,4,Central coast,21.0;4.16,3170,463,Yes,36.90275189090223,-121.75590924656431,69,exact,WATSONVILLE,4.16,True,Watsonville,4.141605487522968e-06,True,66.0
WEBER,12,Stockton,12.0,7939,1049,Yes,37.91985100304596,-121.24027399076682,45,exact,WEBER,12.0,True,Weber,0.004220648560580009,True,115.0
WEEDPATCH,4,Kern,12.0,5431,463,No,35.22374722376815,-118.8800083424542,577,exact,WEEDPATCH,12.0,True,Weedpatch,3.87905626792893e-06,True,66.0
WEIMAR,2,Sierra,12.0,2002,108,No,39.0359625927244,-120.9879836044398,242,exact,WEIMAR,12.0,True,Weimar,4.886932211556909e-07,True,66.0
WELLFIELD,2,Kern,12.0,46,30,Yes,35.22432025874951,-118.77897441184862,119,exact,WELLFIELD,12.0,True,Wellfield,1.0852175149048665e-06,True,66.0
WEST FRESNO,12,Fresno,12.0,14699,1879,Yes,36.71817366980103,-119.81900447551196,646,exact,WEST FRESNO,12.0,True,West Fresno,2.514036202312576,False,66.0
WEST LANE,3,Stockton,12.0,5580,733,No,37.990206511065786,-121.28368075254568,122,exact,WEST LANE,12.0,True,West Lane,4.160322765781678e-06,True,66.0
WEST POINT,2,Stockton,12.0,4592,292,No,38.42101504600821,-120.54977367107364,159,exact,WEST POINT,12.0,True,West Point,2.5587835175003887e-06,True,66.0
WEST SACRAMENTO,8,Sacramento,12.0,11362,1560,Yes,38.58951498035394,-121.54490113999591,457,exact,WEST SACRAMENTO,12.0,True,West Sacramento,0.002836972061298283,True,66.0
WESTLAKE,2,Peninsula,4.16,1320,29,No,,,542,exact,WESTLAKE,4.16,False,,,False,
WESTLEY,2,Yosemite,12.0,934,221,Yes,37.5795778931092,-121.20596017237388,74,exact,WESTLEY,12.0,True,Westley,2.4589185355982923e-06,True,66.0
WESTPARK,12,Kern,12.0,13255,2465,Yes,,,544,exact,WESTPARK,12.0,False,,,False,
WHEATLAND,3,Sacramento,12.0,2792,350,No,39.01314723169966,-121.418616320747,586,exact,WHEATLAND,12.0,True,Wheatland,1.8024491301974809e-06,True,66.0
WHEELER RIDGE,3,Kern,12.0,140,89,Yes,35.08875271780095,-118.9759646600732,304,exact,WHEELER RIDGE,12.0,True,Wheeler Ridge,0.005186743804016285,True,230.0
WHISMAN,10,De Anza,12.0,7238,1018,Yes,37.40499722340614,-122.06855277641526,452,exact,WHISMAN,12.0,True,Whisman,2.1173648684467805e-06,True,115.0
WHITMORE,1,North Valley,12.0,488,46,No,40.62903385703951,-121.91581806937708,578,exact,WHITMORE,12.0,True,Whitmore,2.605163412007096e-06,True,66.0
WILDWOOD,1,North Valley,12.0,105,29,Yes,40.38716974121961,-123.0441040072797,-1,unmatched,,,True,Wildwood,6.312953105863931e-07,True,115.0
WILKINS SLOUGH,3,Sacramento,12.0,259,102,Yes,39.005842687054574,-121.8670286493896,12,exact,WILKINS SLOUGH,12.0,True,Wilkins Slough,12.57355611747325,False,230.0
WILLIAMS,2,Sacramento,12.0,2070,341,Yes,39.15748765308179,-122.14771205348706,525,exact,WILLIAMS,12.0,True,Williams,4.025055572376209e-06,True,66.0
WILLITS,3,Humboldt,12.0,5561,829,Yes,,,40,exact,WILLITS,12.0,False,,,False,
WILLOW CREEK,3,Humboldt,12.0,2085,282,Yes,40.94787589943116,-123.64010616074664,405,exact,WILLOW CREEK,12.0,True,Willow Creek,21.23084303109085,False,66.0
WILLOW PASS,2,Diablo,21.0,9377,317,Yes,38.02477032006086,-121.96097329600856,522,exact,WILLOW PASS,21.0,True,Willow Pass,3.4969098891718775e-07,True,66.0
WILLOWS A,3,North Valley,12.0,2641,469,No,39.5316759967068,-122.1861239374362,144,exact,WILLOWS A,12.0,True,Willows A,3.231404391643117e-06,True,66.0
WILSON,3,Yosemite,12.0,2827,261,No,37.29339508805083,-120.40717388158028,101,exact,WILSON,12.0,True,Wilson,1.6437684661206723e-06,True,115.0
WINDSOR,3,Sonoma,12.0,6129,567,No,,,200,exact,WINDSOR,12.0,False,,,False,
WINTERS,2,North Bay,12.0,422,68,No,38.51760056658567,-121.95115181645906,155,exact,WINTERS,12.0,True,Winters,1.48142632460147e-06,True,66.0
WISE,2,Sierra,12.0,2463,226,Yes,38.88992635835282,-121.09849583458151,-1,unmatched,,,True,Wise,2.9985950831129193e-06,True,115.0
WISHON,1,Yosemite,12.0,11,2,Yes,,,-1,unmatched,,,False,,,False,
WOLFE,8,De Anza,12.0,20942,949,Yes,37.33443633426892,-122.02060640357652,39,exact,WOLFE,12.0,True,Wolfe,5.703595744776126e-07,True,115.0
WOOD,1,East Bay,4.16,707,10,No,,,255,exact,WOOD,4.16,False,,,False,
WOODACRE,2,Sonoma,12.0,3869,238,No,38.01206225668505,-122.6536699406762,324,exact,WOODACRE,12.0,True,Woodacre,3.5825905310467976e-06,True,66.0
WOODLAND,13,Sacramento,12.0,18792,2086,Yes,38.67863770636255,-121.76004075764016,140,exact,WOODLAND,12.0,True,Woodland,3.6992592051863193e-06,True,115.0
WOODSIDE,4,Peninsula,12.0,7064,482,No,37.43708060614827,-122.24219443836604,414,exact,WOODSIDE,12.0,True,Woodside,3.414350425778965e-06,True,66.0
WOODWARD,9,Fresno,21.0,22096,1202,Yes,36.8962770171285,-119.7510009798942,194,exact,WOODWARD,21.0,True,Woodward,2.1590189824965216,False,66.0
WRIGHT,1,Yosemite,12.0,410,101,No,37.013411112949264,-120.9452333297489,104,exact,WRIGHT,12.0,True,Wright,2.6616419350739183e-06,True,230.0
