name,owner_raw,owner_std,type,category,matched_to_scrape,max_voltage_kv,latitude,longitude,county,city,status,cec_resolve_area,hifld_id
Bridgeport,SCE,sce,SUBSTATION,substation,True,55.0,38.21832705,-119.23005501,Mono County,Bridgeport,Operational,PGE GBA,308600.0
Line Creek,SCE,sce,SUBSTATION,substation,True,33.0,37.24546896,-119.19429643,Fresno County,,Operational,PGE Fresno,302844.0
Silver Spur,SCE,sce,SUBSTATION,substation,True,33.0,33.69936958,-116.38633429,Riverside County,Palm Desert,Operational,SCE Eastern,306237.0
Cal City,SCE,sce,SUBSTATION,substation,True,33.0,35.14257737,-117.96870088,Kern County,California City,Operational,SCE Northern,305017.0
Cantil,SCE,sce,SUBSTATION,substation,True,33.0,35.30818409,-117.95013251,Kern County,,Operational,SCE NOL,308823.0
Oro Grande,SCE,sce,SUBSTATION,substation,True,33.0,34.60145114,-117.33504743,San Bernardino County,,Operational,SCE NOL,300869.0
Rancho,SCE,sce,SUBSTATION,substation,True,33.0,34.5175742,-117.21567013,San Bernardino County,Apple Valley,Operational,SCE NOL,301988.0
Victorville - (SCE),SCE,sce,SUBSTATION,substation,True,33.0,34.53534569,-117.29512531,San Bernardino County,Victorville,Operational,SCE NOL,301061.0
Huston,SCE,sce,SUBSTATION,substation,True,33.0,34.24285702,-117.28547021,San Bernardino County,Crestline,Operational,SCE Metro,304198.0
Daggett,SCE,sce,SUBSTATION,substation,True,33.0,34.86248313,-116.89093758,San Bernardino County,,Operational,SCE NOL,307596.0
East Barstow,SCE,sce,SUBSTATION,substation,True,33.0,34.88998947,-117.0018518,San Bernardino County,Barstow,Operational,SCE NOL,302856.0
Barstow,SCE,sce,SUBSTATION,substation,True,33.0,34.90108473,-117.02212143,San Bernardino County,Barstow,Operational,SCE NOL,305948.0
West Barstow,SCE,sce,SUBSTATION,substation,True,33.0,34.89160039,-117.04929993,San Bernardino County,Barstow,Operational,SCE NOL,303048.0
Hinkley,SCE,sce,SUBSTATION,substation,True,33.0,34.90724659,-117.15400802,San Bernardino County,,Operational,SCE NOL,309339.0
Ordway,SCE,sce,SUBSTATION,substation,True,33.0,34.86475376,-117.117737,San Bernardino County,Barstow,Operational,SCE NOL,306552.0
Hemet,SCE,sce,SUBSTATION,substation,True,33.0,33.74682242,-116.97564822,Riverside County,Hemet,Operational,SCE Eastern,302250.0
Holiday,SCE,sce,SUBSTATION,substation,True,33.0,33.84554649,-116.54589241,Riverside County,Palm Springs,Operational,SCE Eastern,305035.0
Amargo,SCE,sce,SUBSTATION,substation,True,33.0,35.00018941,-117.64918768,Kern County,Boron,Operational,SCE NOL,302412.0
North Muroc,SCE,sce,SUBSTATION,substation,True,33.0,35.01358659,-117.88129238,Kern County,,Operational,SCE NOL,304445.0
Second Ave.,SCE,sce,SUBSTATION,substation,True,33.0,33.69094435,-114.57245608,Riverside County,,Operational,SCE Eastern,307025.0
Olive Lake,SCE,sce,SUBSTATION,substation,True,33.0,33.61127379,-114.55100551,Riverside County,Blythe,Operational,SCE Eastern,306811.0
Forest Home,SCE,sce,SUBSTATION,substation,True,33.0,34.08754734,-116.92057268,San Bernardino County,,Operational,SCE Eastern,304796.0
Burnt Mill,SCE,sce,SUBSTATION,substation,True,33.0,34.23438247,-117.20141211,San Bernardino County,Lake Arrowhead,Operational,SCE Eastern,300710.0
Converse Flats,SCE,sce,SUBSTATION,substation,True,33.0,34.19571816,-116.91236362,San Bernardino County,,Operational,SCE NOL,307445.0
Helendale,SCE,sce,SUBSTATION,substation,True,33.0,34.74051547,-117.32391858,San Bernardino County,,Operational,SCE NOL,308451.0
Bryman,SCE,sce,SUBSTATION,substation,True,33.0,34.68212307,-117.3388884,San Bernardino County,,Operational,SCE NOL,300839.0
Running Springs,SCE,sce,SUBSTATION,substation,True,33.0,34.20804492,-117.10398786,San Bernardino County,Running Springs,Operational,SCE Eastern,301364.0
Goldhill,SCE,sce,SUBSTATION,substation,True,33.0,34.30376063,-116.82014575,San Bernardino County,,Operational,SCE NOL,301448.0
Timberwine,SCE,sce,SUBSTATION,substation,True,33.0,37.13595414,-119.26082522,Fresno County,,,PGE Fresno,
Alola,SCE,sce,SUBSTATION,substation,True,33.0,33.97008206,-116.8819049,Riverside County,,,SCE Eastern,
Lockheed,SCE,sce,SUBSTATION,substation,True,,34.45775905,-118.58046829,Los Angeles County,Santa Clarita,Operational,SCE Northern,301491.0
Venida,SCE,sce,SUBSTATION,substation,True,,36.3253644,-119.13458469,Tulare County,,Operational,SCE Northern,309897.0
Stadium,SCE,sce,SUBSTATION,substation,True,,33.77132772,-118.10023527,Los Angeles County,Long Beach,Operational,SCE Metro,307039.0
Deep Springs,SCE,sce,SUBSTATION,substation,True,,37.37437705,-117.97959174,Inyo County,,Operational,SCE NOL,307164.0
Mt. Tom,SCE,sce,SUBSTATION,substation,True,,37.3498012,-118.46534003,Inyo County,,Operational,SCE NOL,300630.0
Atwood,SCE,sce,SUBSTATION,substation,True,,33.88030934,-117.83202139,Orange County,Placentia,Operational,SCE Metro,304793.0
Canyon - (SCE),SCE,sce,SUBSTATION,substation,True,,33.8714507,-117.74696846,Orange County,Anaheim,Operational,SCE Metro,308281.0
Ely,SCE,sce,SUBSTATION,substation,True,,33.85108317,-118.02790788,Orange County,Buena Park,Operational,SCE Metro,304780.0
Irvine,SCE,sce,SUBSTATION,substation,True,,33.68303408,-117.7421796,Orange County,Irvine,Operational,SCE Metro,300687.0
Parkwood,SCE,sce,SUBSTATION,substation,True,,33.91547488,-117.96369739,Orange County,La Habra,Operational,SCE Metro,306574.0
Team,SCE,sce,SUBSTATION,substation,True,,33.74497439,-117.99990082,Orange County,Westminster,Operational,SCE Metro,304150.0
Yorba Linda - (SCE),SCE,sce,SUBSTATION,substation,True,,33.88891615,-117.7881359,Orange County,Yorba Linda,Operational,SCE Metro,300843.0
Indian Wells,SCE,sce,SUBSTATION,substation,True,,33.7294603,-116.34663952,Riverside County,Indian Wells,Operational,SCE Eastern,307283.0
Blythe-Bucks,SCE,sce,SUBSTATION,substation,True,,33.61612028,-114.68458233,Riverside County,Blythe,Operational,SCE Eastern,304554.0
Edwards,SCE,sce,SUBSTATION,substation,True,,34.9844728,-117.89108225,Kern County,,Operational,SCE NOL,303186.0
Great Lakes,SCE,sce,SUBSTATION,substation,True,,34.83737752,-118.15545501,Kern County,Rosamond,Operational,SCE Northern,300070.0
Cornuta,SCE,sce,SUBSTATION,substation,True,,33.8836949,-118.1203526,Los Angeles County,Bellflower,Operational,SCE Metro,307369.0
Culver,SCE,sce,SUBSTATION,substation,True,,34.01457108,-118.4025978,Los Angeles County,Culver City,Operational,SCE Metro,300470.0
Eaton,SCE,sce,SUBSTATION,substation,True,,34.16225341,-118.08571032,Los Angeles County,Pasadena,Operational,SCE Metro,310415.0
Gallatin,SCE,sce,SUBSTATION,substation,True,,33.96154642,-118.11133841,Los Angeles County,Downey,Operational,SCE Metro,308300.0
Pomona,SCE,sce,SUBSTATION,substation,True,,34.05828402,-117.75526798,Los Angeles County,Pomona,Operational,SCE Metro,309496.0
Haskell,SCE,sce,SUBSTATION,substation,True,,34.43870171,-118.5152366,Los Angeles County,Santa Clarita,Operational,SCE Northern,306242.0
Lucas,SCE,sce,SUBSTATION,substation,True,,33.84235211,-118.12058663,Los Angeles County,Lakewood,Operational,SCE Metro,303671.0
Marine,SCE,sce,SUBSTATION,substation,True,,34.00697792,-118.46567801,Los Angeles County,Santa Monica,Operational,SCE Metro,301795.0
Newmark,SCE,sce,SUBSTATION,substation,True,,34.04556603,-118.12913637,Los Angeles County,Monterey Park,Operational,SCE Metro,308907.0
Nogales,SCE,sce,SUBSTATION,substation,True,,34.006756,-117.85527924,Los Angeles County,Industry,Operational,SCE Metro,301517.0
Nola,SCE,sce,SUBSTATION,substation,True,,33.85950989,-118.27631434,Los Angeles County,Carson,Operational,SCE Metro,300008.0
Santa Monica,SCE,sce,SUBSTATION,substation,True,,34.01725219,-118.48814686,Los Angeles County,Santa Monica,Operational,SCE Metro,301842.0
Sepulveda,SCE,sce,SUBSTATION,substation,True,,33.91903321,-118.3966803,Los Angeles County,El Segundo,Operational,SCE Metro,301543.0
Tahiti,SCE,sce,SUBSTATION,substation,True,,33.97775559,-118.43691647,Los Angeles County,Marina del Rey,Operational,SCE Metro,309663.0
Linden - (SCE),SCE,sce,SUBSTATION,substation,True,,33.85914436,-118.18557682,Los Angeles County,Long Beach,Operational,SCE Metro,310026.0
Walteria,SCE,sce,SUBSTATION,substation,True,,33.79195419,-118.32347481,Los Angeles County,Lomita,Operational,SCE Metro,301894.0
Cima,SCE,sce,SUBSTATION,substation,True,,35.25221207,-115.51570103,San Bernardino County,,Operational,SCE EOP,301236.0
Colton (Century),SCE,sce,SUBSTATION,substation,True,,34.05897352,-117.31448112,San Bernardino County,Colton,Operational,SCE Eastern,301997.0
Soquel - (SCE),SCE,sce,SUBSTATION,substation,True,,33.96402847,-117.69538516,San Bernardino County,Chino Hills,Operational,SCE Metro,304155.0
Stoddard - (SCE),SCE,sce,SUBSTATION,substation,True,,34.10042547,-117.29268935,San Bernardino County,San Bernardino,Operational,SCE Eastern,303986.0
San Marcos - (SCE),SCE,sce,SUBSTATION,substation,True,,34.45196304,-119.7613857,Santa Barbara County,Eastern Goleta Valley,Operational,SCE Northern,300414.0
Amboy,SCE,sce,SUBSTATION,substation,True,,34.55102666,-115.7453675,San Bernardino County,,Operational,SCE NOL,306183.0
Big Bend Bia,SCE,sce,SUBSTATION,substation,True,,34.26065735,-114.1681185,San Bernardino County,,Operational,SCE Eastern,305905.0
Lakeview - (SCE Eastern),SCE Eastern,sce,SUBSTATION,substation,True,,33.82573501,-117.13399148,Riverside County,Lakeview,Operational,SCE Eastern,300867.0
Las Lomas,SCE Metro,sce,SUBSTATION,substation,True,,33.71842229,-117.73854998,Orange County,Irvine,Operational,SCE Metro,302840.0
Palm Village,SCE,sce,SUBSTATION,substation,True,,33.72018865,-116.36312727,Riverside County,Palm Desert,Operational,SCE Eastern,309311.0
Pierpont,SCE,sce,SUBSTATION ASSUMED,substation,True,,34.27349368,-119.24753598,Ventura County,San Buenaventura (Ventura),Operational,SCE Northern,
Big Creek 2,SCE,sce,SUBSTATION ASSUMED,substation,True,,37.19903198,-119.30574959,Fresno County,,Operational,PGE Fresno,
Downs,SCE,sce,SUBSTATION,substation,True,,35.62201979,-117.68829106,Kern County,Ridgecrest,Operational,SCE NOL,308999.0
Northwind,SCE,sce,SUBSTATION ASSUMED,substation,True,,35.07590337,-118.37259431,Kern County,,Operational,SCE Northern,302097.0
George Air Force Base,SCE,sce,SUBSTATION,substation,True,,34.58001592,-117.36936322,San Bernardino County,Victorville,Operational,SCE NOL,304414.0
Hanford - (SCE),SCE,sce,SUBSTATION,substation,True,,36.31290653,-119.65438444,Kings County,Hanford,Operational,PGE Fresno,302386.0
Euclid - (SCE),SCE,sce,SUBSTATION,substation,True,,34.08192108,-117.63230733,San Bernardino County,Ontario,Operational,SCE Metro,303520.0
Sixteenth Street,SCE,sce,SUBSTATION,substation,True,,34.12888328,-117.30436125,San Bernardino County,San Bernardino,Operational,SCE Eastern,303577.0
Smiley,SCE,sce,SUBSTATION,substation,True,,34.02771923,-117.16531274,San Bernardino County,Redlands,Operational,SCE Eastern,305685.0
Sunny Dunes,SCE,sce,SUBSTATION,substation,True,,33.81298542,-116.5435738,Riverside County,Palm Springs,Operational,SCE Eastern,310089.0
Palm Canyon,SCE,sce,SUBSTATION,substation,True,,33.79897036,-116.54323205,Riverside County,Palm Springs,Operational,SCE Eastern,305976.0
Costa Mesa,SCE,sce,SUBSTATION,substation,True,,33.62954395,-117.92498913,Orange County,Newport Beach,Operational,SCE Metro,307657.0
Temple,SCE,sce,SUBSTATION,substation,True,,34.1061742,-118.06825633,Los Angeles County,Temple City,Operational,SCE Metro,307029.0
San Marino,SCE,sce,SUBSTATION ASSUMED,substation,True,,34.12808488,-118.09933085,Los Angeles County,San Marino,Operational,SCE Metro,
Naomi,SCE,sce,SUBSTATION,substation,True,,33.97555301,-118.24799271,Los Angeles County,Florence-Graham,Operational,SCE Metro,304692.0
Graham,SCE,sce,SUBSTATION,substation,True,,33.95866201,-118.23690295,Los Angeles County,Florence-Graham,Operational,SCE Metro,307248.0
Brewster,SCE,sce,SUBSTATION,substation,True,,33.9206588,-118.18799636,Los Angeles County,Lynwood,Operational,SCE Metro,305723.0
Athens,SCE,sce,SUBSTATION,substation,True,,33.91649129,-118.23855217,Los Angeles County,Willowbrook,Operational,SCE Metro,305604.0
Fair Oaks,SCE,sce,SUBSTATION,substation,True,,34.19147305,-118.14839974,Los Angeles County,Altadena,Operational,SCE Metro,302336.0
Compton,SCE,sce,SUBSTATION,substation,True,,33.89742926,-118.2247086,Los Angeles County,Compton,Operational,SCE Metro,304496.0
Pearl,SCE,sce,SUBSTATION,substation,True,,34.02166737,-118.45855281,Los Angeles County,Santa Monica,Operational,SCE Metro,309001.0
Lawndale - (SCE),SCE,sce,SUBSTATION,substation,True,,33.89490375,-118.35785407,Los Angeles County,Lawndale,Operational,SCE Metro,306925.0
Ritter Ranch - (SCE Northern),SCE Northern,sce,SUBSTATION,substation,True,,34.57931271,-118.20304449,Los Angeles County,Palmdale,Operational,SCE Northern,307217.0
Perry - (SCE),SCE,sce,SUBSTATION,substation,True,,33.86598019,-118.34834324,Los Angeles County,Torrance,Operational,SCE Metro,305720.0
Bluff Cove,SCE,sce,SUBSTATION,substation,True,,33.77965734,-118.38732968,Los Angeles County,Rancho Palos Verdes,Operational,SCE Metro,306116.0
Southwind,SCE,sce,SUBSTATION,substation,True,,35.03161492,-118.35146322,Kern County,,Operational,SCE Northern,301060.0
Cedarwood,SCE,sce,SUBSTATION,substation,True,,33.75349051,-117.9937719,Orange County,Westminster,Operational,SCE Metro,306511.0
Edinger,SCE,sce,SUBSTATION,substation,True,,33.72689942,-117.86852614,Orange County,Santa Ana,Operational,SCE Metro,304497.0
Murrietta 2,SCE,sce,SUBSTATION,substation,True,,33.53990781,-117.18759531,Riverside County,Murrieta,Operational,SCE Eastern,306945.0
Beaumont,SCE,sce,SUBSTATION,substation,True,,33.93381564,-116.98374019,Riverside County,Beaumont,Operational,SCE Eastern,309469.0
Cabazon,SCE,sce,SUBSTATION,substation,True,,33.91398404,-116.78383734,Riverside County,Cabazon,Operational,SCE Eastern,303201.0
Belding,SCE,sce,SUBSTATION,substation,True,,33.8301894,-116.51482807,Riverside County,Palm Springs,Operational,SCE Eastern,309808.0
West Riverside,SCE,sce,SUBSTATION,substation,True,,34.00573674,-117.39243753,Riverside County,Jurupa Valley,Operational,SCE Eastern,303420.0
North Intake,SCE,sce,SUBSTATION,substation,True,,33.729345,-114.51716531,Riverside County,,Operational,SCE Eastern,309779.0
Defrain,SCE,sce,SUBSTATION,substation,True,,33.66045986,-114.62374851,Riverside County,Blythe,Operational,SCE Eastern,303289.0
Canyon Lake,SCE,sce,SUBSTATION ASSUMED,substation,True,,33.67304729,-117.26048074,Riverside County,Canyon Lake,Operational,SCE Eastern,
Gavilan,SCE,sce,SUBSTATION,substation,True,,33.78453603,-117.24419824,Riverside County,Perris,Operational,SCE Eastern,306871.0
Yermo,SCE,sce,SUBSTATION,substation,True,,34.90301216,-116.82934626,San Bernardino County,Yermo,Operational,SCE NOL,301058.0
Cady,SCE,sce,SUBSTATION,substation,True,,34.83674273,-116.66265763,San Bernardino County,,Operational,SCE NOL,308719.0
Inyokern Town,SCE,sce,SUBSTATION,substation,True,,35.64847728,-117.81658229,Kern County,Inyokern,Operational,SCE NOL,310309.0
Junction,SCE,sce,SUBSTATION,substation,True,,36.30536699,-116.41458361,Inyo County,,Operational,SCE EOP,302828.0
Minaret,SCE,sce,SUBSTATION,substation,True,,37.65152364,-119.01065548,Mono County,Mammoth Lakes,Operational,SCE NOL,300359.0
Muscoy,SCE,sce,SUBSTATION ASSUMED,substation,True,,34.15718785,-117.33899906,San Bernardino County,Muscoy,Operational,SCE Eastern,
Nugget,SCE,sce,SUBSTATION,substation,True,,34.20737508,-116.36899089,San Bernardino County,,Operational,SCE Eastern,308192.0
Skiland,SCE,sce,SUBSTATION,substation,True,,37.63665806,-118.96437594,Mono County,Mammoth Lakes,Operational,SCE NOL,300435.0
Peerless,SCE,sce,SUBSTATION,substation,True,,35.09740984,-117.80030809,Kern County,,Operational,SCE NOL,308804.0
Ridgecrest,SCE,sce,SUBSTATION,substation,True,,35.62633946,-117.67288133,Kern County,Ridgecrest,Operational,SCE NOL,307820.0
Ripley,SCE,sce,SUBSTATION,substation,True,,33.52496165,-114.65592806,Riverside County,Ripley,Operational,SCE Eastern,301596.0
Rubidoux,SCE,sce,SUBSTATION,substation,True,,33.99924246,-117.41556634,Riverside County,Jurupa Valley,Operational,SCE Eastern,301066.0
Verdant,SCE,sce,SUBSTATION,substation,True,,33.41858024,-114.72518842,Imperial County,,Operational,SCE Eastern,300758.0
Trona - North,SCE,sce,SUBSTATION,substation,True,,35.77356013,-117.37037339,San Bernardino County,Searles Valley,Operational,SCE NOL,301136.0
Wrightwood,SCE,sce,SUBSTATION,substation,True,,34.35852446,-117.62413857,San Bernardino County,Wrightwood,Operational,SCE Metro,309715.0
White Mt.,SCE,sce,SUBSTATION ASSUMED,substation,True,,37.41164197,-118.18612423,Inyo County,,Operational,SCE NOL,
Triton,SCE,sce,SUBSTATION,substation,True,,33.54211848,-117.11474747,Riverside County,Temecula,Operational,SCE Eastern,303642.0
Inyo,SCE,sce,SUBSTATION,substation,True,,37.34206766,-118.44091835,Inyo County,,Operational,SCE NOL,309390.0
Granada,SCE,sce,SUBSTATION,substation,True,,34.10494997,-118.12106662,Los Angeles County,,,SCE Metro,
Doheny,SCE,sce,SUBSTATION,substation,True,,34.09027418,-118.39170995,Los Angeles County,,,SCE Metro,
Madrid,SCE,sce,SUBSTATION,substation,True,,33.83554836,-118.3244855,Los Angeles County,,,SCE Metro,
Moneta,SCE,sce,SUBSTATION,substation,True,,33.88344642,-118.30988278,Los Angeles County,,,SCE Metro,
Bedford,SCE,sce,SUBSTATION,substation,True,,34.06265522,-118.39947238,Los Angeles County,,,SCE Metro,
Tapia,SCE,sce,SUBSTATION,substation,True,,34.03644546,-118.68485924,Los Angeles County,,,SCE Metro,
Modoc - SCE,SCE,sce,SUBSTATION,substation,True,,34.43022786,-119.71471933,Santa Barbara County,,,SCE Northern,
Coso,SCE,sce,SUBSTATION,substation,True,,36.08253748,-117.94922734,Inyo County,,,SCE NOL,
Manhattan,SCE,sce,SUBSTATION,substation,True,,33.87807018,-118.39857176,Los Angeles County,,,SCE Metro,
Morningside,SCE,sce,SUBSTATION,substation,True,,33.96041062,-118.33095987,Los Angeles County,,,SCE Metro,
Ocean Park,SCE,sce,SUBSTATION,substation,True,,33.99801353,-118.47917204,Los Angeles County,,,SCE Metro,
Palos Verdes,SCE,sce,SUBSTATION,substation,True,,33.80398894,-118.37901954,Los Angeles County,,,SCE Metro,
Garvey,SCE,sce,SUBSTATION,substation,True,,34.06330716,-118.09091598,Los Angeles County,,,SCE Metro,
Paularino,SCE,sce,SUBSTATION,substation,True,,33.65319074,-117.89115436,Orange County,,,SCE Metro,
San Vicente,SCE,sce,SUBSTATION,substation,True,,34.02864192,-118.49915442,Los Angeles County,,,SCE Metro,
Huntington Park,SCE,sce,SUBSTATION,substation,True,,33.97960017,-118.22624402,Los Angeles County,,,SCE Metro,
Bixby,SCE,sce,SUBSTATION,substation,True,,33.77190836,-118.17049258,Los Angeles County,,,SCE Metro,
Montecito,SCE,sce,SUBSTATION,substation,True,,34.43254662,-119.63349235,Santa Barbara County,,,SCE Northern,
Olympic,SCE,sce,SUBSTATION,substation,True,,34.05965545,-118.38953415,Los Angeles County,,,SCE Metro,
Topanga,SCE,sce,SUBSTATION,substation,True,,34.08957509,-118.60509937,Los Angeles County,,,SCE Metro,
Gage,SCE,sce,SUBSTATION,substation,True,,33.96266512,-118.15591035,Los Angeles County,,,SCE Metro,
Lunada,SCE,sce,SUBSTATION,substation,True,,33.76014319,-118.37856619,Los Angeles County,,,SCE Metro,
Minneola,SCE,sce,SUBSTATION,substation,True,,34.8649412,-116.8171249,San Bernardino County,,,SCE NOL,
Naples,SCE,sce,SUBSTATION,substation,True,,33.76824802,-118.13263956,Los Angeles County,,,SCE Metro,
