bus_i,kV,Type,Import,Lat,Lon,nearest_our_sub,nearest_utility,nearest_our_lat,nearest_our_lon,dist_km,matched
901,66,Substation,' ',38.555329,-121.322051,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,19.773835966353335,False
902,66,Substation,' ',38.49399301,-121.535149,DEEPWATER,pge,38.55140495900723,-121.55981764661082,6.734974933982594,False
903,66,Substation,' ',38.65047402,-121.225759,HORSESHOE,pge,38.74422432366909,-121.16136710564363,11.827873046970062,False
904,66,Substation,' ',38.29464944,-121.2454065,COLONY,pge,38.19050048956095,-121.18105263498548,12.872526786217547,False
905,66,Substation,' ',38.29952145,-121.5175743,NEW HOPE,pge,38.226101912543534,-121.47310289510555,9.040150275268907,False
906,66,Substation,' ',38.36795136,-121.5103977,NEW HOPE,pge,38.226101912543534,-121.47310289510555,16.105215872834453,False
907,230,Substation,' ',38.53282983,-121.3974341,DEEPWATER,pge,38.55140495900723,-121.55981764661082,14.272920724172954,False
908,66,Substation,' ',38.722573,-121.308793,ROCKLIN,pge,38.7878362079499,-121.2316984669296,9.866789590530418,False
909,66,Substation,' ',38.64303501,-121.160789,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,8.866115898102416,False
910,66,Substation,' ',38.5066606,-121.2436877,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,23.00983764786424,False
911,66,Substation,' ',38.66540149,-121.290864,HORSESHOE,pge,38.74422432366909,-121.16136710564363,14.250943859298326,False
912,66,Substation,' ',38.62235601,-121.426218,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,10.971277699930832,False
913,66,Substation,' ',38.65262999,-121.259935,HORSESHOE,pge,38.74422432366909,-121.16136710564363,13.300369266835066,False
914,66,Substation,' ',38.61341999,-121.336147,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,18.366366246958727,False
915,66,Substation,' ',38.48077985,-121.3915248,DEEPWATER,pge,38.55140495900723,-121.55981764661082,16.61498192414717,False
916,66,Substation,' ',38.55391702,-121.391103,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,13.974259597191555,False
917,66,Substation,' ',38.32372022,-121.445282,NEW HOPE,pge,38.226101912543534,-121.47310289510555,11.123023140427014,False
918,66,Substation,' ',38.6823983,-121.1714546,HORSESHOE,pge,38.74422432366909,-121.16136710564363,6.930229261207034,False
919,66,Substation,' ',38.26589605,-121.309889,COLONY,pge,38.19050048956095,-121.18105263498548,14.033261253579846,False
920,66,Substation,' ',38.494742,-121.101957,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,18.260293624699255,False
921,66,Substation,' ',38.6307372,-121.4319995,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,10.857948217635295,False
922,66,Substation,' ',38.47544016,-121.442723,DEEPWATER,pge,38.55140495900723,-121.55981764661082,13.234188156298833,False
923,66,Substation,' ',38.663934,-121.241578,HORSESHOE,pge,38.74422432366909,-121.16136710564363,11.3204541696272,False
924,66,Substation,' ',38.55434672,-121.3738507,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,15.40635109683093,False
925,66,Substation,' ',38.53501886,-121.3446297,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,18.466798716393914,False
926,66,Substation,' ',38.67844574,-121.3923717,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,16.559225509395148,False
927,66,Substation,' ',38.65827499,-121.384761,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,15.90348784326898,False
928,66,Substation,' ',38.48167205,-121.5059655,DEEPWATER,pge,38.55140495900723,-121.55981764661082,9.059537385096428,False
929,66,Substation,' ',38.48299298,-121.466524,DEEPWATER,pge,38.55140495900723,-121.55981764661082,11.12419338138516,False
930,66,Substation,' ',38.56339257,-121.4645509,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,7.593497352132173,False
931,66,Substation,' ',38.460453,-121.383925,DEEPWATER,pge,38.55140495900723,-121.55981764661082,18.344813013231956,False
932,66,Substation,' ',38.65454126,-121.3572721,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,17.862122906711228,False
933,66,Substation,' ',38.58118102,-121.402206,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,12.469299919620825,False
934,66,Substation,' ',38.65600647,-121.3361466,ROCKLIN,pge,38.7878362079499,-121.2316984669296,17.233280272146136,False
935,66,Substation,' ',38.645953,-121.385328,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,15.248033360002122,False
936,66,Substation,' ',38.684985,-121.266373,HORSESHOE,pge,38.74422432366909,-121.16136710564363,11.242417754030427,False
937,66,Substation,' ',38.66831022,-121.3324973,ROCKLIN,pge,38.7878362079499,-121.2316984669296,15.909040908050336,False
938,66,Substation,' ',38.6708833,-121.315493,ROCKLIN,pge,38.7878362079499,-121.2316984669296,14.898077506987251,False
939,66,Substation,' ',38.49382328,-121.4526031,DEEPWATER,pge,38.55140495900723,-121.55981764661082,11.313288587983575,False
940,66,Substation,' ',38.61647671,-121.4659406,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,7.518139276262924,False
941,66,Substation,' ',38.66000402,-121.450324,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,11.379826621643863,False
942,66,Substation,' ',38.48964399,-121.4700357,DEEPWATER,pge,38.55140495900723,-121.55981764661082,10.400526516576814,False
943,66,Substation,' ',38.70549859,-121.2994095,ROCKLIN,pge,38.7878362079499,-121.2316984669296,10.876829787749056,False
944,66,Substation,' ',38.47552604,-121.4090741,DEEPWATER,pge,38.55140495900723,-121.55981764661082,15.595086161631526,False
945,66,Substation,' ',38.68959453,-121.5774523,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,11.47615158742087,False
946,66,Substation,' ',38.62642602,-121.207876,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,13.249680797418758,False
947,66,Substation,' ',38.65551299,-121.168275,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,9.403769833159618,False
948,66,Substation,' ',38.52910927,-121.4014035,DEEPWATER,pge,38.55140495900723,-121.55981764661082,13.999087647665872,False
949,66,Substation,' ',38.69715799,-121.384057,PLEASANT GROVE,pge,38.82203193935343,-121.30628841171048,15.436080716857681,False
950,66,Substation,' ',38.49512942,-121.3973087,DEEPWATER,pge,38.55140495900723,-121.55981764661082,15.460270263991376,False
951,66,Substation,' ',38.49403387,-121.4309711,DEEPWATER,pge,38.55140495900723,-121.55981764661082,12.897170711335004,False
952,66,Substation,' ',38.69036602,-121.4564702,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,13.612109714898036,False
953,66,Substation,' ',38.62105302,-121.329314,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,19.090733170687542,False
954,66,Substation,' ',38.60577299,-121.427436,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,10.399003383041,False
955,66,Substation,' ',38.52106626,-121.5136062,DEEPWATER,pge,38.55140495900723,-121.55981764661082,5.247482332731372,False
956,66,Substation,' ',38.66579466,-121.1321368,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,6.3660678432149576,False
957,66,Substation,' ',38.44850889,-121.4603661,DEEPWATER,pge,38.55140495900723,-121.55981764661082,14.346024351418642,False
958,66,Substation,' ',38.53000321,-121.398755,DEEPWATER,pge,38.55140495900723,-121.55981764661082,14.20878257366442,False
959,66,Substation,' ',38.68203052,-121.28114,HORSESHOE,pge,38.74422432366909,-121.16136710564363,12.482749961195553,False
960,66,Substation,' ',38.41917101,-121.418343,DEEPWATER,pge,38.55140495900723,-121.55981764661082,19.178965418118594,False
961,66,Substation,' ',38.67963516,-121.3369695,ROCKLIN,pge,38.7878362079499,-121.2316984669296,15.104027806652764,False
962,230,Substation,' ',38.57201028,-121.5005099,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,4.349487164531732,False
963,66,Substation,' ',38.47019573,-121.4196496,DEEPWATER,pge,38.55140495900723,-121.55981764661082,15.175023220644261,False
964,66,Substation,' ',38.4403566,-121.4044819,DEEPWATER,pge,38.55140495900723,-121.55981764661082,18.30903136026166,False
965,66,Substation,' ',38.60190602,-121.263944,HORSESHOE,pge,38.74422432366909,-121.16136710564363,18.15850240285714,False
966,66,Substation,' ',38.70823427,-121.270772,ROCKLIN,pge,38.7878362079499,-121.2316984669296,9.477770064259637,False
967,66,Substation,' ',38.66460565,-121.2491826,HORSESHOE,pge,38.74422432366909,-121.16136710564363,11.680995919241647,False
968,66,Substation,' ',38.63533012,-121.2594872,HORSESHOE,pge,38.74422432366909,-121.16136710564363,14.803334876190885,False
969,66,Substation,' ',38.69272648,-121.2907574,ROCKLIN,pge,38.7878362079499,-121.2316984669296,11.75087936403813,False
970,66,Substation,' ',38.54679563,-121.3811452,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,15.03817595459678,False
971,66,Substation,' ',38.59681517,-121.2430345,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,17.194989332359103,False
972,66,Substation,' ',38.623209,-121.474566,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,7.197166275682977,False
973,66,Substation,' ',38.62012007,-121.4982792,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,5.3169355064936505,False
974,66,Substation,' ',38.29124352,-121.3145568,NEW HOPE,pge,38.226101912543534,-121.47310289510555,15.623656789132554,False
975,66,Substation,' ',38.27720009,-121.5158684,NEW HOPE,pge,38.226101912543534,-121.47310289510555,6.799175820294171,False
976,66,Substation,' ',38.66824147,-121.2030871,HORSESHOE,pge,38.74422432366909,-121.16136710564363,9.191814948689517,False
977,66,Substation,' ',38.61363946,-121.5206515,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,3.432881599045246,False
978,66,Substation,' ',38.70829575,-121.2441546,HORSESHOE,pge,38.74422432366909,-121.16136710564363,8.21807403303803,False
979,66,Substation,' ',38.70588701,-121.3628,PLEASANT GROVE,pge,38.82203193935343,-121.30628841171048,13.812929513465969,False
980,66,Substation,' ',38.69719299,-121.364113,PLEASANT GROVE,pge,38.82203193935343,-121.30628841171048,14.75917676291029,False
981,66,Substation,' ',38.63087111,-121.3453459,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,17.970125972276307,False
982,66,Substation,' ',38.39015152,-121.3531655,NEW HOPE,pge,38.226101912543534,-121.47310289510555,21.030133922993606,False
983,66,Substation,' ',38.58611399,-121.307722,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,20.650133202556113,False
984,66,Substation,' ',38.589224,-121.267876,CLARKSVILLE,pge,38.6556481194856,-121.05997890956418,19.51274042046338,False
985,66,Substation,' ',38.64518797,-121.27614,HORSESHOE,pge,38.74422432366909,-121.16136710564363,14.84881970383925,False
986,66,Substation,' ',36.90630302,-121.6277027,SAN BENITO,pge,36.86860625244168,-121.54942913233612,8.1258800440666,False
987,66,Substation,' ',36.85686674,-121.5119869,SAN JUSTO,pge,36.85649197045642,-121.51264396321426,0.07179235190256456,True
988,230,Substation,' ',34.84485419,-114.9662705,Landing,sce,34.47907908248404,-114.4167265401381,64.65618839147501,False
989,66,Substation,' ',34.05100152,-117.2626686,Timoteo,sce,34.062377610723054,-117.24403188200333,2.132554766293109,False
990,66,Substation,' ',34.13546122,-117.4092334,Alder,sce,34.13536355569119,-117.40896380206628,0.027085539518382547,True
991,66,Substation,' ',34.09299679,-117.5333557,Etiwanda,sce,34.0874063550556,-117.52566069325276,0.9426277616939973,True
992,115,Substation,' ',34.44908567,-117.2243526,Apple Valley,sce,34.44832304690117,-117.2235414064831,0.11279959796430586,True
993,115,Substation,' ',34.41536392,-117.3557833,Aqueduct,sce,34.415639000690206,-117.35595999917751,0.034616864615406334,True
994,66,Substation,' ',33.99775834,-117.592678,Archibald,sce,33.997768456231,-117.59266187137268,0.0018644227866300197,True
995,66,Substation,' ',34.12100557,-117.5841222,Archline,sce,34.12086929458526,-117.58409269968844,0.015394543999943599,True
996,66,Substation,' ',34.14225412,-117.2901281,Arro,sce,34.14197143239767,-117.28996172243762,0.034964420067033555,True
997,66,Substation,' ',34.049227,-117.400217,Bloomington,sce,34.04917000383533,-117.3985330021639,0.15527837766058597,True
998,115,Substation,' ',34.09303476,-117.3171676,Calectric,sce,34.09320376455966,-117.3168459956363,0.03507383531641656,True
999,66,Substation,' ',34.08959165,-117.2610465,Cardiff,sce,34.102652997705654,-117.27742000393738,2.0934250637728775,False
1000,66,Substation,' ',34.102305,-117.277863,Cardiff,sce,34.102652997705654,-117.27742000393738,0.05622296445914177,True
1001,66,Substation,' ',33.98971965,-117.6886239,Chino,sce,33.99800099876217,-117.67945500552317,1.2499899080893706,True
1002,66,Substation,' ',34.08426138,-117.5927555,Cucamonga,sce,34.08395434683573,-117.59268522261728,0.034748577770705696,True
1003,66,Substation,' ',34.07789452,-117.4880782,Declez,sce,34.07838299868792,-117.48664800366758,0.14248040973751877,True
1004,66,Substation,' ',34.149932,-117.251707,Del Rosa,sce,34.15048200034294,-117.2517030051407,0.061158352627205766,True
1005,115,Substation,' ',34.20602784,-117.3351194,Shandin,sce,34.16994214942746,-117.33110163065926,4.029527811318289,False
1006,66,Substation,' ',34.04181302,-117.623414,Firehouse,sce,34.04225255129872,-117.62248279227188,0.09874405784594585,True
1007,66,Substation,' ',34.04205824,-117.7230212,Francis,sce,34.04176760572311,-117.7227327721905,0.04184077838423176,True
1008,66,Substation,' ',34.08378134,-117.4926085,Declez,sce,34.07838299868792,-117.48664800366758,0.8134243349969773,True
1009,66,Substation,' ',34.079955,-117.493451,Declez,sce,34.07838299868792,-117.48664800366758,0.6504739836557717,True
1010,66,Substation,' ',34.09135901,-117.566609,Genamic,sce,34.090687084227305,-117.56578692312048,0.10636274957370302,True
1011,66,Substation,' ',34.35461599,-114.2612991,Havasu,sce,34.35454456774613,-114.26128224722392,0.008091071782558005,True
1012,115,Substation,' ',34.41278889,-117.2898222,Hesperia,sce,34.41277900052249,-117.28962499575006,0.018123808275370853,True
1013,115,Substation,' ',34.13644282,-116.1806786,Hi Desert,sce,34.13681460960203,-116.18062191095066,0.04166905024551692,True
1014,66,Substation,' ',34.10791101,-117.186797,Highland,sce,34.107628999650004,-117.18755599934724,0.0765927326238956,True
1015,66,Substation,' ',34.06297519,-117.5290494,Wimbledon,sce,34.04876699907538,-117.52602400147798,1.6042746932172443,True
1016,66,Substation,' ',34.04389897,-117.5413393,Wimbledon,sce,34.04876699907538,-117.52602400147798,1.5113289574066713,True
1017,66,Substation,' ',34.47871451,-114.4169599,Landing,sce,34.47907908248404,-114.4167265401381,0.04583578718109657,True
1018,66,Substation,' ',34.06666802,-117.5215658,Wimbledon,sce,34.04876699907538,-117.52602400147798,2.0324307019884946,False
1019,115,Substation,' ',35.76518459,-117.3864132,Trona,sce,35.77288627156985,-117.37016716637036,1.6975835564506467,True
1020,115,Substation,' ',34.0633109,-117.1207692,Mentone,sce,34.063709998169614,-117.11914899772498,0.15570424615717388,True
1021,66,Substation,' ',34.04688623,-117.6749861,Narod,sce,34.04776037427393,-117.67554192030468,0.10986511312162096,True
1022,66,Substation,' ',34.05626401,-117.6435967,Ontario,sce,34.05654799622731,-117.645749003213,0.20077654029090294,True
1023,115,Substation,' ',34.10192228,-117.3535111,Pepper,sce,34.102737060728806,-117.3542788797898,0.11491587181031726,True
1024,66,Substation,' ',33.996246,-117.733345,Peyton,sce,33.99551357968687,-117.73535806571996,0.20266661596921606,True
1025,115,Substation,' ',34.42411111,-117.555725,Phelan,sce,34.42508418296938,-117.5567109231738,0.14101435788799685,True
1026,66,Substation,' ',34.09293314,-117.5313242,Etiwanda,sce,34.0874063550556,-117.52566069325276,0.806021216313164,True
1027,230,Substation,' ',34.78158159,-116.3847321,Cady,sce,34.8390113539395,-116.66239286066762,26.141348858509534,False
1028,66,Substation,' ',34.11371501,-117.45412,Randall,sce,34.11372910596103,-117.45481186020444,0.063712746337321,True
1029,66,Substation,' ',34.10092769,-117.5305121,Etiwanda,sce,34.0874063550556,-117.52566069325276,1.5684677264178346,True
1030,115,Substation,' ',34.57613889,-117.4131611,Roadway,sce,34.57597041904508,-117.4122559950478,0.08495790330276144,True
1031,66,Substation,' ',34.0829,-117.506054,Declez,sce,34.07838299868792,-117.48664800366758,1.8564724037531886,True
1032,66,Substation,' ',34.09297352,-117.6975826,San Antonio,sce,34.09336562452708,-117.69790411356152,0.05270184558840597,True
1033,115,Substation,' ',34.47410279,-117.2943238,Savage,sce,34.472798199734534,-117.2935258989958,0.1624599697018009,True
1034,115,Substation,' ',34.16998056,-117.3302444,Shandin,sce,34.16994214942746,-117.33110163065926,0.07898071910311188,True
1035,66,Substation,' ',33.96403334,-117.6953973,Soquel,sce,33.96468399845458,-117.69453800145904,0.10730643504521606,True
1036,66,Substation,' ',34.10043039,-117.2927014,Stoddard,sce,34.09969444150969,-117.29255556004196,0.0829281722264691,True
1037,66,Substation,' ',34.07700769,-117.5007479,Declez,sce,34.07838299868792,-117.48664800366758,1.3075792289886672,True
1038,115,Substation,' ',34.02718056,-117.1112667,Tennessee,sce,34.02788977886522,-117.11081863473538,0.08901753864980369,True
1039,66,Substation,' ',34.86323332,-117.0309806,Tortilla,sce,34.86459543703928,-117.03035745997872,0.1617794198620715,True
