bus_i,kV,Type,Import,Lat,Lon,nearest_cec_name,nearest_cec_owner,nearest_cec_type,nearest_cec_lat,nearest_cec_lon,dist_km,matched
64,66,Substation,' ',38.96982277,-122.0433322,Drake,pge,SUBSTATION,38.9698177,-122.04331887,0.0012829056029889552,True
65,66,Substation,' ',38.96922396,-122.0704684,Harrington,pge,SUBSTATION,38.9692189,-122.07045507,0.0012824261127823734,True
66,66,Substation,' ',39.27695996,-122.1532889,Maxwell - (PG&E),pge,SUBSTATION,39.27695488,-122.15327551,0.0012835301597531417,True
67,66,Substation,' ',39.40274718,-122.0132647,Rice,pge,SUBSTATION,39.40274207,-122.01325134,0.0012808329164798028,True
68,66,Substation,' ',39.15748765,-122.1477121,Williams,pge,SUBSTATION,39.15748258,-122.14769871,0.001284804779668167,True
69,115,Substation,' ',37.99392322,-122.1301156,Alhambra - (PG&E),pge,SUBSTATION,37.99391824,-122.13010237,0.0012848043990721274,True
70,66,Substation,' ',37.81698936,-121.5871457,Byron Bethany,pge,SUBSTATION,37.81698435,-121.5871326,0.0012784740435741154,True
71,66,Substation,' ',38.01132999,-121.748771,Du Pont,pge_assumed,SUBSTATION,38.01132498,-121.74875788,0.001277318625197164,True
72,66,Substation,' ',37.88699377,-121.5769277,Los Vaqueros,pge_assumed,SUBSTATION,37.88698876,-121.57691462,0.0012759119202976324,True
73,66,Substation,' ',38.01049965,-121.7562696,GWF 4,pge,SUBSTATION,38.01049463,-121.75625648,0.0012778156895993076,True
74,115,Substation,' ',38.02639867,-121.8496279,Linde - (PG&E),pge,SUBSTATION ASSUMED,38.02639366,-121.84961477,0.0012778942137872497,True
75,115,Substation,' ',38.01420008,-122.1158065,Shell Oil 1,pge_assumed,SUBSTATION,38.01419509,-122.11579329,0.001283414773386403,True
76,66,Substation,' ',38.01900393,-122.2354177,Union Chemical,pge_assumed,SUBSTATION,38.01899895,-122.23540445,0.0012860276535471328,True
77,66,Substation,' ',37.92595616,-122.0713843,Walnut Creek Pp,pge_assumed,SUBSTATION,37.92595117,-122.07137116,0.0012791351669821432,True
78,66,Substation,' ',37.83870261,-121.6229064,Tres Vaqueros Wind Farm (Jv Ent),pge_assumed,SUBSTATION ASSUMED,37.8386976,-121.62289328,0.0012797502707498673,True
79,66,Substation,' ',37.92583801,-121.678276,Balfour,pge,SUBSTATION,37.92583299,-121.67826287,0.0012797980382195362,True
80,115,Substation,' ',38.0125913,-122.0426788,Bollman,pge_assumed,SUBSTATION,38.01258631,-122.04266563,0.001280278674285052,True
81,66,Substation,' ',37.88525172,-121.8144465,Briones,pge_assumed,SUBSTATION,37.88524673,-121.8144334,0.0012765474373513685,True
82,115,Substation,' ',37.94410025,-121.9691071,Clayton,pge,SUBSTATION,37.94409526,-121.96909398,0.001277298981175341,True
83,115,Substation,' ',38.02598429,-121.8633112,Columbia Steel,pge,SUBSTATION,38.02597928,-121.86329806,0.0012786884289121754,True
84,66,Substation,' ',38.01351802,-121.815552,Antioch,pge,SUBSTATION,38.01351301,-121.81553884,0.0012804420627820171,True
85,115,Substation,' ',38.02728725,-121.8543797,Dow Chemical,pge_assumed,SUBSTATION,38.02728225,-121.85436652,0.001281341656272387,True
86,115,Substation,' ',37.8759552,-122.1870459,East Portal,pge,SUBSTATION,37.87595023,-122.18703268,0.001285214186865307,True
87,115,Substation,' ',38.01599634,-121.7739186,Fibreboard,pge,SUBSTATION,38.01599133,-121.77390547,0.0012780411523194968,True
88,66,Substation,' ',38.012107,-122.26433,Franklin - (PG&E),pge,SUBSTATION,38.01210203,-122.26431677,0.0012840660618162194,True
89,66,Substation,' ',37.81672046,-121.5861654,Herdlyn,pge,SUBSTATION,37.81671545,-121.58615233,0.0012761064314718784,True
90,115,Substation,' ',38.00163657,-122.0672557,Imhoff,pge,SUBSTATION,38.00163158,-122.0672425,0.001282803555779132,True
91,66,Substation,' ',37.90286541,-121.7226958,Marsh,pge,SUBSTATION,37.90286041,-121.72268263,0.0012823151856519981,True
92,115,Substation,' ',37.96324326,-122.0522531,Meadow Lane,pge,SUBSTATION,37.96323827,-122.05223994,0.0012801882435942557,True
93,115,Substation,' ',37.99592158,-122.3481031,Point Pinole,pge,SUBSTATION,37.99591662,-122.34808991,0.001280654650091876,True
94,66,Substation,' ',38.03732601,-122.178096,Port Costa Brick,pge_assumed,SUBSTATION,38.03732102,-122.17808278,0.0012838751714807034,True
95,230,Substation,' ',37.78241596,-121.9676624,San Ramon Research Cntr.,pge,SUBSTATION ASSUMED,37.78241098,-121.96764928,0.0012790936296950932,True
96,66,Substation,' ',38.028955,-122.103101,Urich - (PG&E),pge,SUBSTATION,38.02895002,-122.10308779,0.00128272425781727,True
97,66,Substation,' ',38.02477032,-121.9609733,Willow Pass,pge,SUBSTATION,38.02476532,-121.96096012,0.0012813773897251022,True
98,66,Substation,' ',41.77442883,-123.0350791,Steelhead,pacificorp,SUBSTATION,41.77442364,-123.03506523,0.0012868472219405825,True
99,115,Substation,' ',38.69341229,-120.8258948,Diamond Springs,pge,SUBSTATION,38.69340715,-120.82588173,0.0012701720758151044,True
100,115,Substation,' ',38.88492041,-121.0671416,Flint,pge,SUBSTATION,38.88491527,-121.06712848,0.001271319462185185,True
101,66,Substation,' ',38.6349329,-120.9801828,Limestone - (PG&E),pge,SUBSTATION,38.63492778,-120.98016969,0.00127310791118382,True
102,66,Substation,' ',38.91406597,-121.0189822,Mt. Quarries,pge,SUBSTATION,38.91406082,-121.01896906,0.00127294882707595,True
103,115,Substation,' ',38.83485899,-121.094821,Newcastle,pge,SUBSTATION,38.83485386,-121.09480786,0.0012730831197261029,True
104,66,Substation,' ',38.65929769,-120.9472381,Shingle Springs,pge,SUBSTATION,38.65929256,-120.94722501,0.0012717070969678742,True
105,66,Substation,' ',38.85028861,-120.3819544,Jones Fork,smud,SUBSTATION,38.85028343,-120.3819414,0.001264558862661023,True
106,115,Substation,' ',38.79337762,-120.619311,Camino - (PG&E),pge,SUBSTATION,38.79337246,-120.61929791,0.0012713049986616276,True
107,115,Substation,' ',36.54076139,-119.5818423,Guardian and Eastbank,pge_assumed,SUBSTATION,36.54075635,-119.58182962,0.0012638491358185767,True
108,115,Substation,' ',36.75773233,-119.6968545,Las Palmas - Other,pge_assumed,SUBSTATION,36.75772729,-119.69684182,0.0012609932954402957,True
109,66,Substation,' ',36.31946224,-119.9470597,Mussel Slough,pge_assumed,SUBSTATION,36.31945725,-119.94704699,0.0012667143644601395,True
110,66,Substation,' ',36.23774299,-120.3687036,Cal Resources LLC,pge_assumed,SUBSTATION ASSUMED,36.23773804,-120.36869084,0.001269886089462434,True
111,500,Substation,' ',36.71509335,-120.7018288,Oxford,pge,SUBSTATION,36.71508838,-120.70181596,0.001270944759072367,True
112,66,Substation,' ',36.22456945,-120.3814639,Penn Zier,pge_assumed,SUBSTATION,36.2245645,-120.38145115,0.0012692515062227108,True
113,115,Substation,' ',36.70056751,-119.754489,Ranchers Cotton,pge,SUBSTATION,36.70056248,-119.75447628,0.0012644507588230464,True
114,66,Substation,' ',36.90286001,-119.773843,River Rock,pge,SUBSTATION,36.90285495,-119.77383028,0.0012632507553657542,True
115,66,Substation,' ',36.19229514,-120.3552717,Tornado,pge_assumed,SUBSTATION,36.1922902,-120.35525897,0.001267577230656963,True
116,66,Substation,' ',36.63241754,-120.3423122,Westlands,pge,SUBSTATION,36.63241255,-120.34229944,0.0012665997053965558,True
117,115,Substation,' ',36.52807464,-120.4852632,Kamm,pge_assumed,SUBSTATION,36.52806967,-120.48525037,0.0012726438084061605,True
118,66,Substation,' ',36.79273987,-120.1141466,Biola,pge,SUBSTATION,36.79273485,-120.11413385,0.001265134826098763,True
119,66,Substation,' ',36.28400837,-120.122075,Calflax,pge_assumed,SUBSTATION,36.2840034,-120.12206232,0.0012637887889487213,True
120,66,Substation,' ',36.44598609,-119.7989666,Camden - (PG&E),pge,SUBSTATION,36.44598108,-119.79895395,0.001261210315181592,True
121,115,Substation,' ',36.42931356,-120.3416558,Cantua,pge,SUBSTATION,36.42930859,-120.34164301,0.0012707374617884468,True
122,66,Substation,' ',36.83609272,-120.4495568,Capco Madera - (PG&E),pge,SUBSTATION,36.83608772,-120.44954396,0.0012707753759542602,True
123,66,Substation,' ',36.53216946,-119.8814695,Caruthers,pge,SUBSTATION,36.53216444,-119.88145677,0.0012669863984340313,True
124,115,Substation,' ',36.63275972,-120.5319935,Cheney,pge,SUBSTATION,36.63275474,-120.53198075,0.001265306053797311,True
125,66,Substation,' ',36.89581265,-119.6647064,Coppermine,pge,SUBSTATION,36.89580759,-119.6646937,0.0012617521309909313,True
126,66,Substation,' ',36.22650304,-120.3378885,Derrick,pge_assumed,SUBSTATION,36.22649809,-120.33787573,0.0012708427887424042,True
127,66,Substation,' ',36.57016948,-119.4190334,Dinuba Energy,pge_assumed,SUBSTATION,36.57016443,-119.41902075,0.0012615567859558317,True
128,66,Substation,' ',36.70935277,-119.0289556,Dunlap,pge,SUBSTATION,36.70934769,-119.02894301,0.0012564417560201838,True
129,66,Substation,' ',36.8505811,-120.4663723,Fireboard,pge,SUBSTATION,36.8505761,-120.46635952,0.0012657824034413329,True
130,66,Substation,' ',36.59142343,-120.1761988,Helm,pge,SUBSTATION,36.59141844,-120.17618603,0.0012679466882911336,True
131,66,Substation,' ',36.18606391,-120.1039111,Huron,pge,SUBSTATION,36.18605895,-120.10389844,0.001262969876319678,True
132,66,Substation,' ',36.69153501,-120.060083,Kerman,pge,SUBSTATION,36.69152999,-120.06007027,0.0012648788962851543,True
133,66,Substation,' ',36.70562289,-119.882865,Kearney (New),pge,SUBSTATION,36.70561786,-119.88285232,0.0012611868366113118,True
134,66,Substation,' ',36.706794,-119.880023,Kearney (Old),pge,SUBSTATION,36.70678897,-119.8800103,0.0012627696343780186,True
135,115,Substation,' ',36.69325502,-119.726534,Malaga,pge,SUBSTATION,36.69324998,-119.7265213,0.0012634412667474851,True
136,230,Substation,' ',36.59336916,-119.9887084,Mc Mullin,pge,SUBSTATION,36.59336415,-119.98869566,0.001266489794784497,True
137,66,Substation,' ',36.72059631,-120.4589551,Mendota,pge,SUBSTATION,36.72083896,-120.45663091,0.2089032999962368,True
138,66,Substation,' ',36.75624051,-120.3653702,Mendota Biomass,pge_assumed,SUBSTATION,36.75623551,-120.36535743,0.0012662413706543566,True
139,66,Substation,' ',36.60561902,-119.773307,Bowles,pge,SUBSTATION,36.60561399,-119.77329431,0.0012633041250173444,True
140,66,Substation,' ',36.60755351,-119.5213101,Parlier,pge,SUBSTATION,36.60754847,-119.52129745,0.0012605721894928703,True
141,115,Substation,' ',36.78995077,-119.4034036,Piedra,pge_assumed,SUBSTATION ASSUMED,36.7899457,-119.40339099,0.001256480846149142,True
142,115,Substation,' ',36.71022222,-119.5381139,Rainbow,pge,SUBSTATION,36.71021717,-119.53810124,0.0012605176698981201,True
143,66,Substation,' ',36.6043472,-119.3762084,Reedley,pge,SUBSTATION,36.60434214,-119.37619576,0.0012608055768569626,True
144,66,Substation,' ',36.62093615,-120.1783513,San Joaquin,pge,SUBSTATION,36.62093115,-120.17833856,0.0012656359355553456,True
145,66,Substation,' ',36.53108764,-120.1045065,Stroud,pge,SUBSTATION,36.53108265,-120.10449376,0.0012663376540535285,True
146,66,Substation,' ',36.77054901,-119.393313,Tivy Valley,pge,SUBSTATION,36.77054394,-119.39330035,0.0012599201954764236,True
147,115,Substation,' ',36.68753802,-119.721984,Air Products - (Other),pge_assumed,SUBSTATION,36.68753298,-119.72197132,0.0012619186330031337,True
148,66,Substation,' ',36.66108307,-120.3343954,Wesix,wapa,SUBSTATION,36.66107808,-120.33438264,0.0012662188368277733,True
149,66,Substation,' ',36.35685741,-120.2512062,Westlands 18Ra,pge_assumed,SUBSTATION,36.35685244,-120.25119343,0.0012700856308521173,True
150,115,Substation,' ',36.83604392,-120.6203074,De Francesco,pge,SUBSTATION,36.83603893,-120.62029452,0.0012734931512978494,True
151,66,Substation,' ',39.58278564,-122.0104719,Jacinto,pge,SUBSTATION,39.58278052,-122.01045854,0.00127866763422778,True
152,66,Substation,' ',39.77596358,-122.1038109,Capay,pge,SUBSTATION,39.77595845,-122.10379752,0.0012778306822197566,True
153,66,Substation,' ',39.78927916,-122.0513104,Headgate,pge,SUBSTATION,39.78927403,-122.05129695,0.0012829872454550423,True
154,230,Substation,' ',39.53951119,-122.2630509,Logan Creek,pge,SUBSTATION,39.53950609,-122.26303744,0.0012860102442473634,True
155,66,Substation,' ',39.725196,-122.178741,Orland B,pge,SUBSTATION,39.72519088,-122.17872759,0.001280386921446781,True
156,66,Substation,' ',39.55776855,-122.0047037,Provident,pge,SUBSTATION ASSUMED,39.55776343,-122.00469037,0.0012767350934861528,True
157,66,Substation,' ',39.531676,-122.1861239,Willows A,pge,SUBSTATION,39.53167089,-122.18611054,0.0012789289467861561,True
158,66,Substation,' ',39.58704303,-122.533157,Stony Gorge,pge,SUBSTATION,39.58703795,-122.53314351,0.0012866301275320574,True
159,66,Substation,' ',40.87793436,-123.9946333,Ultra Power - (PG&E),pge,SUBSTATION,40.87792931,-123.9946194,0.001296552968795161,True
160,66,Substation,' ',40.86708117,-124.0884243,Arcata,pge,SUBSTATION,40.86707613,-124.08841041,0.0012954863394790156,True
161,66,Substation,' ',41.16271474,-124.1020064,Big Lagoon,pge,SUBSTATION,41.16270969,-124.10199246,0.001295026697677014,True
162,66,Substation,' ',40.90584397,-124.0343692,Blue Chip Milling,pge_assumed,SUBSTATION,40.90583892,-124.03435533,0.0012938369185764007,True
163,66,Substation,' ',40.8798343,-123.9805907,Blue Lake,pge,SUBSTATION,40.87982925,-123.98057687,0.0012912207721189292,True
164,115,Substation,' ',40.47964597,-123.7803098,Bridgeville,pge,SUBSTATION,40.47964093,-123.78029605,0.0012909493279536991,True
165,66,Substation,' ',40.80046704,-124.1962938,Fairhaven,pge,SUBSTATION,40.80046201,-124.19627996,0.0012922694564340388,True
166,66,Substation,' ',40.21377701,-123.5963844,Fort Seward,pge,SUBSTATION,40.21377198,-123.59637069,0.001291545521512038,True
167,66,Substation,' ',40.28584174,-123.8373077,Fruitland - (PG&E),pge,SUBSTATION,40.28583672,-123.83729396,0.0012922419229857143,True
168,66,Substation,' ',40.10300786,-123.7928774,Garberville,pge,SUBSTATION,40.10300285,-123.7928637,0.0012915313906034086,True
169,66,Substation,' ',40.78091459,-124.1318534,Harris,pge,SUBSTATION,40.78090956,-124.13183956,0.0012925787550001476,True
170,66,Substation,' ',40.74032526,-124.2096559,Humboldt Bay,pge,SUBSTATION,40.74032024,-124.20964206,0.001292739980512291,True
171,66,Substation,' ',40.90513782,-124.072347,Janes Creek,pge,SUBSTATION,40.90513278,-124.07233311,0.0012948809582073134,True
172,66,Substation,' ',40.86575137,-124.1523425,Sierra Pacific Lumber,pge_assumed,SUBSTATION,40.86574633,-124.15232864,0.0012932334855258274,True
173,66,Substation,' ',40.59459298,-124.1352072,Newburg,pge,SUBSTATION,40.59458796,-124.13519337,0.0012942793887288403,True
174,230,Substation,' ',37.80116,-121.641651,Windmaster,pge,SUBSTATION,37.801155,-121.64163792,0.0012766300189399396,True
175,66,Substation,' ',40.48092347,-124.1040001,Pacific Lumber,pge_assumed,SUBSTATION,40.48091845,-124.10398625,0.0012975955359567988,True
176,66,Substation,' ',40.72891925,-123.6697785,Ridge Cabin,pge,SUBSTATION ASSUMED,40.72891419,-123.66976472,0.0012902950671789546,True
177,66,Substation,' ',40.49538982,-124.0992681,Rio Dell,pge,SUBSTATION,40.4953848,-124.09925424,0.001298130996476312,True
178,66,Substation,' ',40.82049761,-123.8282375,Russ Ranch,pge,SUBSTATION,40.82049255,-123.82822372,0.0012888558666294826,True
179,66,Substation,' ',37.73329501,-121.120652,Mrip,pge_assumed,SUBSTATION,37.73328997,-121.12063901,0.0012724113604508534,True
180,66,Substation,' ',41.06473688,-124.1284232,Trinidad,pge,SUBSTATION,41.06473183,-124.12840934,0.001290555390752949,True
181,115,Substation,' ',32.99897909,-115.5188889,Alamorio - (IID),iid,SUBSTATION,32.99897421,-115.51887729,0.0012110811782145407,True
182,115,Substation,' ',33.12533089,-115.9785357,Anza,iid,SUBSTATION,33.12532601,-115.978524,0.0012171892542986189,True
183,66,Substation,' ',32.78149971,-114.5745907,Bard,iid,SUBSTATION,32.78149481,-114.57457924,0.0012019407811294667,True
184,115,Substation,' ',32.90250651,-114.4800809,Barret - (IID),iid,SUBSTATION,32.90250159,-114.48006944,0.0012016508515403273,True
185,115,Substation,' ',33.38496117,-115.6887666,Bombay,iid,SUBSTATION,33.38495626,-115.68875492,0.0012141318201363091,True
186,66,Substation,' ',32.66910959,-115.5002718,Calexico,iid,SUBSTATION,32.66910475,-115.50026019,0.0012127049187616052,True
187,115,Substation,' ',32.81791422,-115.5779823,Central - (IID),iid,SUBSTATION,32.81790937,-115.57797066,0.0012140856551653041,True
188,115,Substation,' ',33.41180556,-116.0507499,Desert Shores,iid,SUBSTATION,33.41180065,-116.05073816,0.0012188091825097772,True
189,115,Substation,' ',32.79963333,-115.5791028,Euclid - (IID),iid,SUBSTATION,32.79962848,-115.57909115,0.0012151236344289987,True
190,115,Substation,' ',33.05360069,-114.9841401,Goldfields,iid,SUBSTATION,33.05359577,-114.98412853,0.0012091561634273297,True
191,115,Substation,' ',33.04703333,-114.8841944,Goldmine,iid,SUBSTATION,33.04702842,-114.88418293,0.0012004169771286431,True
192,66,Substation,' ',32.91199807,-115.5681245,Holly Sugar,iid,SUBSTATION,32.9119932,-115.56811286,0.0012140427772220398,True
193,66,Substation,' ',32.75293878,-114.590084,No Mans Land,iid,SUBSTATION,32.75293388,-114.59007254,0.0012022472347507417,True
194,115,Substation,' ',32.70621445,-115.0311648,Drop 2,iid,SUBSTATION,32.70620959,-115.03115332,0.0012024111266511915,True
195,66,Substation,' ',32.71114659,-114.9425616,Sand Hill,iid,SUBSTATION,32.71114172,-114.94255013,0.001202022914221621,True
196,115,Substation,' ',32.73657328,-114.7126452,Araz,iid,SUBSTATION,32.73656839,-114.71263374,0.0012019192837998667,True
197,115,Substation,' ',32.81140555,-115.680425,Navy Base,iid,SUBSTATION,32.81140071,-115.68041335,0.0012145012645225818,True
198,115,Substation,' ',33.24227704,-115.501121,Niland,iid,SUBSTATION,33.24227213,-115.50110939,0.0012099056983903723,True
199,66,Substation,' ',32.98697223,-115.5429722,Oakley,iid,SUBSTATION,32.98696736,-115.5429606,0.0012098809994835927,True
200,66,Substation,' ',32.79184606,-115.857801,Plaster City - (IID),iid,SUBSTATION,32.79184122,-115.85778936,0.0012138781010539224,True
201,66,Substation,' ',32.68598055,-115.5085444,Pruett,iid,SUBSTATION,32.68597571,-115.50853283,0.0012091676369322816,True
202,115,Substation,' ',33.28528889,-115.9698333,Salton City,iid,SUBSTATION,33.285284,-115.9698216,0.001215905952130592,True
203,115,Substation,' ',32.79148946,-115.6946665,Seeley,iid,SUBSTATION,32.79148462,-115.69465481,0.0012180730955157397,True
204,66,Substation,' ',32.75270556,-115.6376722,Silsbee,iid,SUBSTATION,32.75270071,-115.63766059,0.0012122871007602136,True
205,115,Substation,' ',32.88062222,-115.7434361,Superstition,iid,SUBSTATION,32.88061737,-115.74342445,0.0012142338659037412,True
206,66,Substation,' ',32.69940301,-115.2832006,Verde - (IID),iid,SUBSTATION,32.69939816,-115.28318902,0.0012103548770629933,True
207,66,Substation,' ',33.03810038,-115.6189923,Westmorland,iid,SUBSTATION,33.0380955,-115.6189806,0.0012181571003029364,True
208,66,Substation,' ',37.37438227,-117.9796042,Deep Springs,sce,SUBSTATION,37.37437705,-117.97959174,0.001244657369652567,True
209,115,Substation,' ',36.10989167,-117.9564555,Haiwee - SCE South,sce,SUBSTATION,36.10988657,-117.95644323,0.0012395784044993187,True
210,115,Substation,' ',36.60071079,-118.0725009,Lone Pine,sce,SUBSTATION,36.60070565,-118.07248848,0.0012473596732410813,True
211,66,Substation,' ',37.35976047,-118.7018945,Morgan,sce,SUBSTATION,37.35975529,-118.70188193,0.001251402498102325,True
212,66,Substation,' ',37.34980639,-118.4653526,Mt. Tom,sce,SUBSTATION,37.3498012,-118.46534003,0.0012520454415877785,True
213,66,Substation,' ',37.40070021,-118.3505364,Roberts,sce,SUBSTATION,37.40069501,-118.35052392,0.0012448439877615306,True
214,66,Substation,' ',35.7116008,-120.0111956,Berrenda A,pge,SUBSTATION,35.71159587,-120.01118299,0.0012636149357678865,True
215,66,Substation,' ',35.65850145,-120.0424297,Berrenda C,pge,SUBSTATION,35.65849654,-120.04241711,0.001261706033835444,True
216,66,Substation,' ',34.88051458,-118.9009699,Castaic - (Other),sce_assumed,SUBSTATION,34.88050967,-118.90095758,0.0012494116428529041,True
217,66,Substation,' ',35.4707658,-119.1183189,Cawelo B,pge,SUBSTATION,35.47076084,-119.11830642,0.0012575630926183854,True
218,115,Substation,' ',35.57075757,-119.1154201,Cawelo C,pge,SUBSTATION,35.57075261,-119.11540761,0.0012571114122575358,True
219,115,Substation,' ',35.40105743,-119.035393,Kernwater,pge,SUBSTATION,35.40105248,-119.03538055,0.0012555115195139292,True
220,230,Substation,' ',34.95491418,-118.8442502,Lebec - (SCE),sce,SUBSTATION,34.95490926,-118.84423786,0.0012506213285192551,True
221,66,Substation,' ',35.78573189,-119.8662835,Lost Hills,pge,SUBSTATION,35.78572695,-119.86627087,0.0012647679914314985,True
222,66,Substation,' ',35.06401416,-119.0618268,Valpredo,pge,SUBSTATION,35.06400924,-119.06181438,0.001255823450628707,True
223,66,Substation,' ',34.92639747,-118.9252995,Pacific Pipeline,sce_assumed,SUBSTATION,34.92639256,-118.92528716,0.0012504871839772223,True
224,66,Substation,' ',35.6579012,-119.9964345,Antelope - (PG&E),pge,SUBSTATION,35.65789628,-119.99642185,0.0012670826526563269,True
225,66,Substation,' ',35.7755224,-119.9136038,Arco - (PG&E),pge,SUBSTATION,35.77551746,-119.91359121,0.001261650227187813,True
226,66,Substation,' ',35.15031453,-118.8784674,Arvin,pge,SUBSTATION,35.15030959,-118.87845497,0.0012565355976657932,True
227,115,Substation,' ',35.31698056,-118.9332139,Arvin-Edison,pge,SUBSTATION,35.31697561,-118.93320148,0.0012541218832732056,True
228,66,Substation,' ',35.38723247,-119.004436,Bakersfield,pge,SUBSTATION,35.38722752,-119.0044236,0.0012516130236985136,True
229,66,Substation,' ',35.61462223,-119.8537112,Blackwell,pge,SUBSTATION,35.61461731,-119.85369858,0.0012651952697811072,True
230,66,Substation,' ',35.10678049,-119.4035453,Cadet,pge,SUBSTATION,35.10677559,-119.40353284,0.001257600962016077,True
231,66,Substation,' ',35.54109995,-119.8052306,Carneras,pge,SUBSTATION,35.54109503,-119.805218,0.0012645083020923324,True
232,66,Substation,' ',35.4747136,-119.7603817,Celeron,pge_assumed,SUBSTATION,35.47260882,-119.76065321,0.2353287613335967,True
233,66,Substation,' ',35.09714151,-119.429419,Chalk,pge,SUBSTATION,35.09713662,-119.42940648,0.0012621643814651109,True
234,115,Substation,' ',35.60807501,-119.3253139,Charca,pge,SUBSTATION,35.60807005,-119.32530137,0.0012598886241302922,True
235,66,Substation,' ',35.09339007,-119.2789365,Copus,pge,SUBSTATION,35.09338517,-119.27892406,0.0012561289780434152,True
236,115,Substation,' ',35.31512502,-119.6095695,Cymric,pge_assumed,SUBSTATION,35.31512011,-119.60955693,0.0012644616232058785,True
237,66,Substation,' ',35.77500833,-119.9737889,Devils Den,pge,SUBSTATION,35.7750034,-119.97377632,0.0012603607110334267,True
238,115,Substation,' ',35.42797818,-118.9764344,Discovery,pge_assumed,SUBSTATION,35.42797322,-118.97642194,0.0012564748080988086,True
239,115,Substation,' ',35.50103906,-119.0460399,Double C,pge,SUBSTATION,35.5010341,-119.04602741,0.0012579941279955657,True
240,66,Substation,' ',35.35577972,-118.9717712,Eisen,pge,SUBSTATION,35.35577476,-118.97175878,0.0012541244891453745,True
241,66,Substation,' ',35.22606664,-119.3766031,Elk Hills,pge,SUBSTATION,35.22606173,-119.37659065,0.00125576851830761,True
242,115,Substation,' ',35.19517779,-119.5852944,Fellows,pge,SUBSTATION,35.19517289,-119.58528194,0.0012564919049692944,True
243,115,Substation,' ',35.39404669,-119.3214819,Frito Lay,pge,SUBSTATION,35.39404176,-119.32146941,0.0012578887831825362,True
244,115,Substation,' ',35.3772676,-119.092688,Fruitvale,pge,SUBSTATION,35.37726265,-119.0926756,0.0012517377292486018,True
245,115,Substation,' ',35.50111517,-119.4489669,Ganso - (PG&E),pge,SUBSTATION,35.50111023,-119.44895435,0.0012619074066755542,True
246,66,Substation,' ',35.15360385,-119.3361848,Gardner,pge_assumed,SUBSTATION,35.15359895,-119.33617233,0.0012578331360418816,True
247,66,Substation,' ',34.91833522,-118.9261907,Grapevine,sce_assumed,SUBSTATION,34.91833031,-118.92617837,0.0012497663986206714,True
248,115,Substation,' ',35.50944487,-119.0305112,Kern Front,pge,SUBSTATION,35.5094399,-119.03049873,0.0012567495818536754,True
249,66,Substation,' ',35.09414443,-119.1011222,Lakeview - (PG&E),pge,SUBSTATION,35.09413952,-119.10110982,0.0012516878329796022,True
250,66,Substation,' ',35.50036603,-119.1518273,Lerdo,pge,SUBSTATION,35.50036107,-119.15181482,0.0012571890913746417,True
251,66,Substation,' ',35.10778002,-119.398181,Maricopa,pge,SUBSTATION,35.10777512,-119.39816853,0.001258408336834561,True
252,66,Substation,' ',35.68838406,-119.2768598,Mc Farland,pge,SUBSTATION,35.68837909,-119.2768473,0.0012569189589599018,True
253,66,Substation,' ',35.31982573,-119.6623248,Sysquoc,pge,SUBSTATION,35.31982083,-119.66231226,0.0012614666817731535,True
254,115,Substation,' ',35.24241942,-119.6245472,Midsun,pge_assumed,SUBSTATION,35.24241452,-119.62453468,0.0012608099186809379,True
255,66,Substation,' ',35.2329709,-119.5803103,Mobil,pge_assumed,SUBSTATION,35.232966,-119.58029781,0.0012584726676950918,True
256,66,Substation,' ',35.09082503,-119.4070389,Moco,pge_assumed,SUBSTATION,35.09082013,-119.40702645,0.0012569809181029652,True
257,115,Substation,' ',35.28599981,-119.3090374,Norco - (PG&E),pge,SUBSTATION,35.28599489,-119.30902494,0.0012563169653507977,True
258,66,Substation,' ',35.20843056,-119.1006862,Old River,pge,SUBSTATION,35.20842563,-119.10067378,0.0012545059650905025,True
259,66,Substation,' ',35.29555607,-119.0216521,Panama,pge,SUBSTATION,35.29555113,-119.02163969,0.0012530867787726235,True
260,66,Substation,' ',35.517707,-119.7595381,Petro Lewis,pge_assumed,SUBSTATION,35.51770208,-119.75952555,0.0012607294675856802,True
261,115,Substation,' ',35.44202961,-119.2607154,Rio Bravo - (PG&E),pge,SUBSTATION,35.44202467,-119.26070292,0.0012569524782566762,True
262,66,Substation,' ',35.42982347,-118.8226315,Rio Bravo - G,pge,SUBSTATION,35.4298185,-118.82261907,0.0012544993072490017,True
263,115,Substation,' ',35.37716309,-119.077933,Texaco Refining & Manufacturing,pge_assumed,SUBSTATION,35.37708261,-119.07732228,0.05608869543176494,True
264,66,Substation,' ',35.09239722,-118.8781167,San Bernard,pge,SUBSTATION,35.09239229,-118.87810433,0.001251863144940101,True
265,115,Substation,' ',35.1933472,-119.5823472,Santa Fe Energy,pge,SUBSTATION,35.1933423,-119.58233473,0.0012573337782523307,True
266,115,Substation,' ',35.60074571,-119.4375241,Semitropic,pge,SUBSTATION,35.60074076,-119.43751153,0.0012627494304459617,True
267,115,Substation,' ',35.51390484,-119.3178014,Shafter,pge,SUBSTATION,35.5138999,-119.31778895,0.0012536024752308353,True
268,115,Substation,' ',35.71782151,-119.4553416,Smyrna,pge,SUBSTATION,35.71781655,-119.4553291,0.0012560560192959528,True
269,66,Substation,' ',35.10881659,-118.5670131,Stallion,sce_assumed,SUBSTATION,35.10881164,-118.56700081,0.0012461021074788104,True
