name,owner_raw,owner_std,type,hifld_id,max_voltage_kv,latitude,longitude,county,city,zip_code,source,path,cec_id,status,proposed,urban_rural,imagery_verified,cpuc_substation_name,cpuc_caiso_study_area,cpuc_caiso_local_area,cpuc_owner,cpuc_voltages,cec_resolve_area,nearest_cats_id,nearest_cats_kv,nearest_cats_lat,nearest_cats_lon,cats_dist_km,cats_matched
Beatty SCE 230kV,VEA,vea,SUBSTATION ASSUMED,,230.0,36.90274474,-116.7679878,Nye County,BEATTY,89003.0,,,{B6854FF0-A952-44E9-8896-975A9273861B},,NO,RURAL,YES,Beatty,SCE EOP,<None>,VEA,"138, 230",SCE EOP,208,66,37.37438227,-117.9796042,119.51912482237188,False
Carpenter Canyon (aka Gamebird) SCE 230kV,VEA,vea,SUBSTATION ASSUMED,,230.0,36.161316,-115.90035748,Nye County,PAHRUMP,89048.0,,,{10D6BC3D-10B5-4E00-9B1F-55D526F4C1FD},,NO,RURAL,YES,Gamebird,SCE EOP,<None>,VEA,"138, 230",SCE EOP,7919,230,35.25223227,-115.5157519,106.88386377834709,False
Delaney SCE 500kV,SCE,sce,SUBSTATION ASSUMED,,500.0,33.48112493,-113.03398879,Maricopa County,TONOPAH,85354.0,,,{EF5A4167-3E11-4953-BE3D-21E18EF892E6},,NO,RURAL,YES,Delaney,SCE Arizona,<None>,SCE,500,SCE Arizona,1840,230,34.29103334,-114.141425,136.2348184685785,False
Desert View - (SCE),VEA,vea,SUBSTATION ASSUMED,,230.0,36.38188471,-115.3809881,Clark County,LAS VEGAS,89166.0,,,{A185EA2B-31D3-41BB-A5AA-3D8CA210ED47},,NO,RURAL,NO,Desert View,SCE EOP,<None>,VEA,230,SCE EOP,7919,230,35.25223227,-115.5157519,126.19793600581546,False
Eldorado SCE 500kV,SCE,sce,SUBSTATION ASSUMED,,500.0,35.79731475,-115.00898823,Clark County,BOULDER CITY,,,,{0BBD089F-6023-41A7-BE14-3604C59913B5},,NO,RURAL,YES,Eldorado,SCE EOP,<None>,SCE,"230, 500",SCE EOP,7920,500,35.25222325,-115.5157004,76.00323794770593,False
SDGE Hassayampa 500kV,SDG&E,sdge,SUBSTATION ASSUMED,,500.0,33.34584494,-112.85198884,Maricopa County,TONOPAH,85322.0,,,{0CA96888-7122-41BF-AB9E-C15AF3D93CC0},,NO,RURAL,YES,Hassayampa,SDGE Arizona,<None>,SDG&E,500,SDGE Arizona,1840,230,34.29103334,-114.141425,158.85414668789662,False
Hoodoo Wash SDGE 500kV,SDG&E,sdge,SUBSTATION ASSUMED,,500.0,32.95407502,-113.48898875,ROLL,,,,,{391A1372-211B-49DC-8C86-7F828508D859},,NO,RURAL,YES,Hoodoo Wash,SDGE Arizona,<None>,SDG&E,500,SDGE Arizona,184,115,32.90250651,-114.4800809,92.677465657735,False
Innovation SCE 230kV,VEA,vea,SUBSTATION ASSUMED,,230.0,36.58247403,-115.94704685,Nye County,PAHRUMP,89060.0,,,{8023C615-9E5D-41EA-840F-CAEFFA1A5467},,NO,RURAL,YES,Innovation,SCE EOP,<None>,VEA,"138, 230",SCE EOP,7919,230,35.25223227,-115.5157519,152.92971481613586,False
Lathrop SCE 230kV,VEA,vea,SUBSTATION ASSUMED,,230.0,36.67014474,-116.3659879,Nye County,AMARGOSA VALLEY,,,,{5368C08F-263A-41FD-976A-6485C25C52F8},,NO,RURAL,YES,Lathrop,SCE EOP,<None>,VEA,"138, 230",SCE EOP,1829,115,35.76488065,-117.3754457,135.39894044772754,False
Mohave SCE 500kV,SCE,sce,SUBSTATION ASSUMED,,500.0,35.1474648,-114.59498836,Clark County,LAUGHLIN,89029.0,,,{EB163681-BED9-426E-97DC-D076D3A79EBE},,NO,RURAL,YES,Mohave,SCE EOP,<None>,SCE,500,SCE EOP,988,230,34.84485419,-114.9662705,47.707710150895814,False
Palo Verde SCE 500kV,SCE,sce,SUBSTATION ASSUMED,,500.0,33.38472001,-112.85904303,Maricopa County,TONOPAH,85354.0,,,{26F83CCB-A1FA-4C7F-89B6-F92CE91B1B58},,NO,RURAL,YES,Palo Verde,SCE Arizona,<None>,SCE,500,SDGE Arizona,1840,230,34.29103334,-114.141425,155.51061799956244,False
Primm SEC 230kV,SCE,sce,SUBSTATION ASSUMED,,230.0,35.64108479,-115.34898818,Clark County,JEAN,89019.0,,,{B2873CFC-2529-4564-87C1-75ADC04F0A6C},,NO,RURAL,YES,Primm,SCE EOP,<None>,SCE,230,SCE EOP,7920,500,35.25222325,-115.5157004,45.800744583648054,False
Sloan Canyon - (SCE),VEA,vea,SUBSTATION ASSUMED,,500.0,35.83343149,-115.01159826,Clark,Boulder City,89044.0,,,{49180F25-7A56-40FE-BFEB-F96CF080EA54},,NO,RURAL,NO,Sloan Canyon,SCE EOP,<None>,VEA,"230, 500",SCE EOP,7920,500,35.25222325,-115.5157004,79.10058507911147,False
Trout Canyon / Crazy Eyes - (SCE),VEA,vea,SUBSTATION ASSUMED,,500.0,36.06779977,-115.77804606,Clark,Pahrump,89124.0,,,{3B7594D5-5590-4EDE-8AE1-D7CD2D5167AE},,NO,RURAL,NO,Trout Canyon,SCE EOP,<None>,VEA,"230, 500",SCE EOP,7919,230,35.25223227,-115.5157519,93.7317759146869,False
Valley (VEA) 138kV,VEA,vea,SUBSTATION ASSUMED,,138.0,36.53945476,-116.48798789,Nye County,AMARGOSA VALLEY,89020.0,,,{8ED488C3-497D-472B-82E3-D5176DC556F8},,NO,RURAL,YES,Valley (VEA),SCE EOP,<None>,VEA,138,SCE EOP,1829,115,35.76488065,-117.3754457,117.33192644064378,False
SDGE Vine 69kV,SDG&E,sdge,SUBSTATION ASSUMED,,69.0,32.73875606,-117.17898593,San Diego County,SAN DIEGO,92101.0,,,{010789D3-660C-4F79-B2E8-D72BA92F7546},,NO,URBAN,YES,Vine,SDGE Imperial,SDGE_SDIV,SDG&E,69,SDGE Imperial,1081,66,32.73318101,-117.173771,0.7888093454606313,True
VEA Vista,VEA,vea,SUBSTATION ASSUMED,,230.0,36.31734476,-116.010988,Nye County,PAHRUMP,89060.0,,,{B0E670B3-3A2E-4C88-B2EC-DF1192E24520},,NO,RURAL,YES,Vista (VEA),SCE EOP,<None>,VEA,"138, 230",SCE EOP,7919,230,35.25223227,-115.5157519,126.5792666098936,False
Greenleaf 1 - Sutter,PG&E,pge,SUBSTATION ASSUMED,,115.0,39.05179575,-121.69623301,SUTTER,Yuba City,95993.0,CEC,,{9A5BE0D5-78AC-4F7D-913A-F1DD29941A91},Operational,NO,RURAL,YES,Greenleaf 1,PGE NGBA,PGE_Sierra,PG&E,115,PGE NGBA,1389,230,39.05180085,-121.6962463,0.0012800798393562557,True
Belden,PG&E,pge,SUBSTATION,303336.0,230.0,40.00740046,-121.24940873,Plumas County,Belden,95915.0,CEC,H10,{0147AED8-3364-4F6D-8DA9-DE2278F8B9A7},Operational,NO,RURAL,YES,Belden,PGE NGBA,<None>,PG&E,230,PGE NGBA,8022,230,40.00743437,-121.2493849,0.004282166793477217,True
New Sub - Kramer - Lugo (Proposed),SCE,sce,SUBSTATION ASSUMED,,230.0,34.57652498,-117.41314167,SAN BERNARDINO,ADELANTO,92301.0,,,{75364AEF-6CC2-4A50-AEF6-C1FD07C77995},,YES,URBAN,YES,Kramer-Lugo (Proposed),SCE NOL,<None>,SCE,230,SCE NOL,1030,115,34.57613889,-117.4131611,0.04296808898245061,True
New Sub - Westley - Quinto (Proposed),PG&E,pge,SUBSTATION ASSUMED,,230.0,37.51506627,-121.23035317,Stanislaus,Patterson,95363.0,,,{95C0406D-3DD8-4320-B693-D0B3A0D2205B},,YES,RURAL,YES,Westley-Quinto (Proposed),PGE Fresno,<None>,PG&E,230,PGE Fresno,8789,115,37.51692296,-121.2311406,0.21782269919074246,True
Harry Allen SCE 500kV,NVE,nve,SUBSTATION ASSUMED,,500.0,36.42708742,-114.9065215,Clark County,OVERTON,,,,{41AD10BB-EE1E-471D-BDD7-A0DDFB360370},,NO,RURAL,YES,Harry Allen,SCE EOP,<None>,NVE,500,Neveda,7920,500,35.25222325,-115.5157004,141.70951753672176,False
FARAD,Liberty,liberty,SUBSTATION,,,39.39350312,-120.02669178,Nevada County,,96161.0,IOU/POU,,{9421B700-8DB2-487C-BE6F-766F857DDA08},,NO,RURAL,UNK,,,,,,PGE NGBA,661,66,39.35227675,-120.0862313,6.8707413070848835,False
STAMPEDE,Liberty,liberty,SUBSTATION,,,39.44386511,-120.14547584,Nevada County,,96161.0,IOU/POU,,{F9D5F8ED-E6C0-4FAD-9E7F-E95CF9FAD678},,NO,RURAL,UNK,,,,,,PGE NGBA,1296,66,39.47039793,-120.1047022,4.578025120407326,False
Colusa Gen Sta,PG&E,pge,SUBSTATION,,230.0,39.36588044,-122.27029265,Colusa County,,95979.0,IOU/POU,,{D7C2285A-3E0E-4C94-AB3A-F3A1C7B50A34},,NO,RURAL,UNK,,,,,,PGE NGBA,2107,230,39.36528231,-122.2638437,0.5583684438109987,True
Mineral,PG&E,pge,SUBSTATION,,60.0,40.34741705,-121.63485597,Tehama County,,96063.0,IOU/POU,,{A8217783-CCFD-4E4F-BC4A-42965B32940A},,NO,RURAL,UNK,,,,,,PGE NGBA,1745,66,40.45955127,-121.8664328,23.237284031735065,False
Mtn Gate Jct,PG&E,pge,SUBSTATION,,115.0,40.7406672,-122.30960215,Shasta County,,96003.0,IOU/POU,,{0E07E0E5-CA40-4B95-844B-C3FBAD1488A8},,NO,RURAL,UNK,,,,,,PGE NGBA,1738,66,40.74435042,-122.3083163,0.4236398766642014,True
Palo Alto Sw Sta,PG&E,pge,SUBSTATION,,115.0,37.43902348,-122.11432099,Santa Clara County,,94303.0,IOU/POU,,{8BCD1615-6BA2-43C3-A0BA-D2CF859435CA},,NO,URBAN,UNK,,,,,,PGE GBA,1204,115,37.43977501,-122.1153222,0.12164312214648372,True
Yerba Buena,PG&E,pge,SUBSTATION,,60.0,37.30731756,-121.75009461,Santa Clara County,,95135.0,IOU/POU,,{17727FBB-3B00-46EA-AC96-07E0E0278281},,NO,RURAL,UNK,,,,,,PGE GBA,1261,115,37.32256802,-121.79696,4.478044363822056,False
Alta Ph - PG&E,PG&E,pge,SUBSTATION,,60.0,39.21592544,-120.80353676,Placer County,,95701.0,IOU/POU,,{0958E6E2-C249-44CB-A73E-F3CA6031AD30},,NO,RURAL,UNK,,,,,,PGE NGBA,744,66,39.21470787,-120.8092925,0.5140138890995073,True
Dutch Flat #1 Ph - PG&E,PG&E,pge,SUBSTATION,,115.0,39.21688716,-120.83544937,Placer County,,95701.0,IOU/POU,,{4BF8CA16-78EC-4058-AC59-6B197C26A71E},,NO,RURAL,UNK,,,,,,PGE NGBA,744,66,39.21470787,-120.8092925,2.266419824493567,False
Shepherd,PG&E,pge,SUBSTATION,,115.0,36.87308148,-119.6939931,Fresno County,,93619.0,IOU/POU,,{98D0AF36-9D8D-4F5D-B553-80DC7756E1AB},,NO,RURAL,UNK,,,,,,PGE Fresno,125,66,36.89581265,-119.6647064,3.629508471177884,False
Tranquillity Sw Sta,PG&E,pge,SUBSTATION,,230.0,36.59168976,-120.40293428,Fresno County,,93608.0,IOU/POU,,{170F0E84-92D1-4503-AE96-D66BBF3CC4EB},,NO,RURAL,UNK,,,,,,PGE Fresno,116,66,36.63241754,-120.3423122,7.055956441088501,False
Estudillo,PG&E,pge,SUBSTATION,,12.0,37.72726555,-122.13867158,Alameda County,,94577.0,IOU/POU,,{35CDC54F-906D-4A9E-AB59-DF20FAAEDEA7},,NO,URBAN,UNK,,,,,,PGE GBA,2156,66,37.71581395,-122.1439269,1.3546589207393267,True
Tule River Ph - PG&E,PG&E,pge,SUBSTATION,,70.0,36.16306764,-118.7069903,Tulare County,,93265.0,IOU/POU,,{F62554BA-E14A-441C-A875-F1224242A57C},,NO,RURAL,UNK,,,,,,SCE Northern,1892,66,36.13582345,-118.7890314,7.964896994525348,False
Adobe Sw Sta,PG&E,pge,SUBSTATION,,115.0,35.10871731,-118.97581487,Kern County,,93307.0,IOU/POU,,{D9D6CA2B-CF0F-4094-BF3E-B07C4B02AADC},,NO,RURAL,UNK,,,,,,PGE Kern,8244,230,35.08879566,-118.9759424,2.2152167933578597,False
Acton - PG&E,PG&E,pge,SUBSTATION,,12.0,37.70856832,-122.45062577,San Francisco County,,94112.0,IOU/POU,,{BFA7BD8C-F8E9-4B0E-8C84-7D7F8536BD48},,NO,URBAN,UNK,,,,,,PGE GBA,1127,115,37.69167955,-122.4559379,1.9352274858642022,True
Beach St,PG&E,pge,SUBSTATION,,12.0,37.80763017,-122.41450892,San Francisco County,,94133.0,IOU/POU,,{A8DAEDCC-3DB5-4F64-AEE7-7F1ADE0D787B},,NO,URBAN,UNK,,,,,,PGE GBA,2323,115,37.79212554,-122.4036251,1.9714837271548535,True
Castro,PG&E,pge,SUBSTATION,,12.0,37.74938345,-122.43417474,San Francisco County,,94114.0,IOU/POU,,{40E406EA-7459-4D3F-9CA5-5428A3FA2351},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,1.2678563489879517,True
Eighteenth St,PG&E,pge,SUBSTATION,,12.0,37.76084551,-122.4389845,San Francisco County,,94114.0,IOU/POU,,{81A69806-9953-4BD3-A5DD-035728363FEF},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,2.3111670423919586,False
Judah,PG&E,pge,SUBSTATION,,12.0,37.76074,-122.4935766,San Francisco County,,94122.0,IOU/POU,,{572F4FD6-2D26-4CEC-96E9-455237E19006},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,6.639617793395396,False
San Fran F (Marina),PG&E,pge,SUBSTATION,,12.0,37.80367714,-122.43299686,San Francisco County,,94123.0,IOU/POU,,{D9719465-5E1D-4729-A53B-786BD63E1F4E},,NO,URBAN,UNK,,,,,,PGE GBA,1129,115,37.78365957,-122.4170094,2.6320859177236753,False
Noriega,PG&E,pge,SUBSTATION,,12.0,37.75273816,-122.50475895,San Francisco County,,94122.0,IOU/POU,,{E012D7F3-5016-470E-BA11-C636CA9FA967},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,7.4588476313010785,False
Ocean Ave,PG&E,pge,SUBSTATION,,12.0,37.72332171,-122.45471603,San Francisco County,,94112.0,IOU/POU,,{7DA0CD5D-881A-44E0-847D-062F5B2C8D44},,NO,URBAN,UNK,,,,,,PGE GBA,1127,115,37.69167955,-122.4559379,3.5200891870596944,False
Plymouth,PG&E,pge,SUBSTATION,,12.0,37.71278183,-122.45577036,San Francisco County,,94112.0,IOU/POU,,{77A9E04C-6325-4B4B-80EA-497553A17B38},,NO,URBAN,UNK,,,,,,PGE GBA,1127,115,37.69167955,-122.4559379,2.346512771257925,False
Portola - PG&E,PG&E,pge,SUBSTATION,,12.0,37.74518937,-122.45287107,San Francisco County,,94127.0,IOU/POU,,{1C028716-0285-4855-BEFB-A1178EB2FBAC},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,2.863682250816417,False
Randolph - PG&E,PG&E,pge,SUBSTATION,,12.0,37.7144506,-122.4696151,San Francisco County,,94132.0,IOU/POU,,{A2CC0740-CBC3-482D-B956-21DFC13F57CD},,NO,URBAN,UNK,,,,,,PGE GBA,1127,115,37.69167955,-122.4559379,2.803393043468455,False
San Fran E,PG&E,pge,SUBSTATION,,12.0,37.7599734,-122.42030586,San Francisco County,,94110.0,IOU/POU,,{16D3D41B-94AF-49FA-AB9E-A82422BAA1D1},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,1.5311864024455963,True
San Fran J,PG&E,pge,SUBSTATION,,12.0,37.79414677,-122.4020568,San Francisco County,,94111.0,IOU/POU,,{1F30BAEA-09A2-4F6C-B09C-BD872B3DD9B4},,NO,URBAN,UNK,,,,,,PGE GBA,2323,115,37.79212554,-122.4036251,0.26363454164769623,True
San Fran K,PG&E,pge,SUBSTATION,,12.0,37.77659957,-122.48367364,San Francisco County,,94121.0,IOU/POU,,{5565FCC1-B017-4F5B-98B4-ADDB638CDC79},,NO,URBAN,UNK,,,,,,PGE GBA,1129,115,37.78365957,-122.4170094,5.911137955520642,False
San Fran L,PG&E,pge,SUBSTATION,,12.0,37.73041113,-122.47098385,San Francisco County,,94127.0,IOU/POU,,{DA713769-D026-4183-9DC0-141F1B3CD5B8},,NO,URBAN,UNK,,,,,,PGE GBA,1127,115,37.69167955,-122.4559379,4.505542623078518,False
San Fran M,PG&E,pge,SUBSTATION,,12.0,37.73345823,-122.43050848,San Francisco County,,94112.0,IOU/POU,,{B625DBA3-1E97-4E88-9A6F-3E80CD3A4D24},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,1.6762752758131862,True
San Fran N,PG&E,pge,SUBSTATION,,12.0,37.76133081,-122.46646012,San Francisco County,,94122.0,IOU/POU,,{2BC7C470-32D3-4C8B-AEF0-E10ED4335AC5},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,4.390835966752611,False
Silver Ave,PG&E,pge,SUBSTATION,,12.0,37.7293246,-122.41433351,San Francisco County,,94134.0,IOU/POU,,{0D306193-1A30-49BB-ADF6-161A20E793E9},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,1.94940243394747,True
Sixth Ave,PG&E,pge,SUBSTATION,,12.0,37.78168861,-122.46466682,San Francisco County,,94118.0,IOU/POU,,{D27CB7F7-235A-4E91-8FF4-DD09FFA7DD2E},,NO,URBAN,UNK,,,,,,PGE GBA,1129,115,37.78365957,-122.4170094,4.193951589545585,False
Sullivan - PG&E,PG&E,pge,SUBSTATION,,12.0,37.68722026,-122.47196704,San Mateo County,,94015.0,IOU/POU,,{9C9A9F12-1437-419D-882A-9F36B36A8B1A},,NO,URBAN,UNK,,,,,,PGE GBA,1127,115,37.69167955,-122.4559379,1.4950662213504264,True
Taraval,PG&E,pge,SUBSTATION,,12.0,37.74202654,-122.49336224,San Francisco County,,94116.0,IOU/POU,,{172FDD8F-55E3-4D3B-9BEF-12E3F57D0B57},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,6.438588583241964,False
Twenty-First Ave,PG&E,pge,SUBSTATION,,12.0,37.75436568,-122.47823754,San Francisco County,,94122.0,IOU/POU,,{C03E9EA8-9CDB-41E3-84E9-09EFE59B5150},,NO,URBAN,UNK,,,,,,PGE GBA,2324,115,37.74620312,-122.420327,5.171780563304961,False
Westlake,PG&E,pge,SUBSTATION,,12.0,37.69830643,-122.48008891,San Mateo County,,94015.0,IOU/POU,,{0DBA3EA4-80BB-4176-81AE-99B25C510929},,NO,URBAN,UNK,,,,,,PGE GBA,1127,115,37.69167955,-122.4559379,2.2490886054325028,False
Yosemite,PG&E,pge,SUBSTATION,,12.0,37.7294929,-122.39684471,San Francisco County,,94124.0,IOU/POU,,{CA451EF4-C486-4725-86A9-A0ACBB325C3A},,NO,URBAN,UNK,,,,,,PGE GBA,1799,115,37.74602982,-122.4033721,1.9263245906321529,True
Moscone - PG&E,PG&E,pge,SUBSTATION,,60.0,37.78384824,-122.40123326,San Francisco County,,94103.0,IOU/POU,,{F44AEE0B-5617-4B75-A528-49DAFB10976A},,NO,URBAN,UNK,,,,,,PGE GBA,2322,66,37.78310949,-122.400223,0.12095528445378435,True
Windsor,PG&E,pge,SUBSTATION,,60.0,38.56593061,-122.83232619,Sonoma County,,95492.0,IOU/POU,,{28B283CA-B3D0-4E81-A347-AD65F5FE16B4},,NO,URBAN,UNK,Windsor,PGE NGBA,<None>,PG&E,60,PGE NGBA,1763,66,38.60655701,-122.852858,4.857167128572934,False
Livingston Sw Sta,PG&E,pge,SUBSTATION,,70.0,37.08757292,-120.83517282,Merced County,,93635.0,IOU/POU,,{E86482C3-0CAF-4A05-9DE9-2EE62869911A},,NO,RURAL,UNK,,,,,,PGE Fresno,606,66,37.06633333,-120.8355639,2.3619894720248262,False
Tar Flat,PG&E,pge,SUBSTATION,,17.0,37.98440272,-120.37953865,Tuolumne County,,95370.0,IOU/POU,,{AFDE9F1B-0C09-44FB-A886-F85F922CC85B},,NO,URBAN,UNK,,,,,,PGE GBA,1511,115,37.96718047,-120.3864075,2.007439110655263,False
Pinecrest,PG&E,pge,SUBSTATION,,17.0,38.18835716,-119.99389007,Tuolumne County,,95364.0,IOU/POU,,{95C30B22-A76D-44DA-A010-7429AFF0594C},,NO,RURAL,UNK,,,,,,PGE GBA,1887,115,38.24645008,-120.0338424,7.342297700641682,False
Yosemite Park,PG&E,pge,SUBSTATION,,70.0,37.72162925,-119.70288515,Mariposa County,,95389.0,IOU/POU,,{7D30EB24-D8C3-42C2-8B2F-EDAA2C48D35C},,NO,RURAL,UNK,,,,,,PGE Fresno,589,66,37.66479448,-119.8412278,13.715281531850934,False
Mercy Springs Sw Sta,PG&E,pge,SUBSTATION,,115.0,36.92528681,-120.81907899,Merced County,,93635.0,IOU/POU,,{9EE1C490-C9A2-406D-BCB6-642E29D2D758},,NO,RURAL,UNK,,,,,,PGE Fresno,610,230,36.92521123,-120.8297334,0.9471232080302403,True
Padre Flats Sw Sta,PG&E,pge,SUBSTATION,,115.0,37.01873442,-120.97574751,Merced County,,93635.0,IOU/POU,,{191161F8-82D5-4527-A4AF-419DA5EB4A31},,NO,RURAL,UNK,,,,,,PGE Fresno,1640,230,37.01341111,-120.9452333,2.773127332400469,False
Ben Lomond,PG&E,pge,SUBSTATION,,21.0,37.09253394,-122.09646691,Santa Cruz County,,95005.0,IOU/POU,,{AB3C1A35-1A70-4BE6-BC22-1EE07F5B9647},,NO,URBAN,UNK,,,,,,PGE GBA,1267,66,37.095332,-122.1442873,4.252796439142997,False
Casserly,PG&E,pge,SUBSTATION,,21.0,36.96958541,-121.7670088,Santa Cruz County,,95076.0,IOU/POU,,{65684DB0-0F50-41E4-AB72-BC8DD7F96EC5},,NO,RURAL,UNK,,,,,,PGE GBA,8693,115,36.95196933,-121.7603222,2.046932066201726,False
Freedom,PG&E,pge,SUBSTATION,,21.0,36.94700239,-121.78967403,Santa Cruz County,,95076.0,IOU/POU,,{CA17DCC5-19EE-4FEC-A0E1-CCC6313A909D},,NO,URBAN,UNK,,,,,,PGE GBA,8693,115,36.95196933,-121.7603222,2.666129531931593,False
Tres Pinos,PG&E,pge,SUBSTATION,,21.0,36.78441109,-121.31964043,San Benito County,,95075.0,IOU/POU,,{9456EE75-27C9-4037-A38A-D3BD514C5B1F},,NO,RURAL,UNK,,,,,,PGE GBA,987,66,36.85686674,-121.5119869,18.922265654072053,False
Felton - PG&E,PG&E,pge,SUBSTATION,,21.0,37.04882691,-122.06455083,Santa Cruz County,,95018.0,IOU/POU,,{D6BD28D3-E316-48CE-952B-8EB99F1A61D8},,NO,URBAN,UNK,,,,,,PGE GBA,1268,115,37.04188835,-122.0251366,3.582135035564866,False
Anzar Jct,PG&E,pge,SUBSTATION,,60.0,36.86792412,-121.56341531,San Benito County,,95045.0,IOU/POU,,{A438AF75-764F-4892-BF27-9972FD6EE225},,NO,RURAL,UNK,,,,,,PGE GBA,1960,66,36.88170591,-121.6032411,3.8597725891862047,False
San Benito,PG&E,pge,SUBSTATION,,115.0,36.86888964,-121.54933834,San Benito County,,95045.0,IOU/POU,,{A2E3853C-E771-4CA6-93A0-8AC1B7497D48},,NO,RURAL,UNK,,,,,,PGE GBA,987,66,36.85686674,-121.5119869,3.5817841955383933,False
Mcdonald Island,PG&E,pge,SUBSTATION,,60.0,37.98820812,-121.47932086,San Joaquin County,,95219.0,IOU/POU,,{B7183B6C-0BCE-4069-B2E6-0A40F49D5D2B},,NO,RURAL,UNK,,,,,,PGE GBA,1155,66,37.99144843,-121.4788758,0.3624108945553219,True
Alpine - PG&E,PG&E,pge,SUBSTATION,,17.0,38.46639941,-120.03834742,Alpine County,,95223.0,IOU/POU,,{C27FE78B-F76D-41AE-B20A-F734216A04EC},,NO,RURAL,UNK,,,,,,PGE GBA,32,115,38.4984199,-120.2184202,16.073441433023987,False
Cabbage Patch Sw Sta,PG&E,pge,SUBSTATION,,21.0,38.41618163,-120.13391346,Calaveras County,,95223.0,IOU/POU,,{8EF5A3B9-968A-4F6A-BEEC-9D918662DD19},,NO,RURAL,UNK,,,,,,PGE GBA,32,115,38.4984199,-120.2184202,11.737382406983892,False
Sutter Home Sw Sta,PG&E,pge,SUBSTATION,,60.0,38.15653101,-121.40860984,San Joaquin County,,95242.0,IOU/POU,,{50A6D48A-A694-4254-AF85-C47412779665},,NO,RURAL,UNK,,,,,,PGE GBA,2119,66,38.13827559,-121.3879479,2.717554871816432,False
Chico C,PG&E,pge,SUBSTATION,,12.0,39.74273196,-121.83805955,Butte County,,95926.0,IOU/POU,,{3CD313B4-1507-4CC1-AF1C-6AA277AE5E73},,NO,URBAN,UNK,,,,,,PGE NGBA,44,115,39.72551493,-121.8470758,2.063862507361444,False
Elk Creek Jct,PG&E,pge,SUBSTATION,,60.0,39.55313238,-122.19401989,Glenn County,,95988.0,IOU/POU,,{0A6FF4EC-AC5C-4E06-992C-D582EE010614},,NO,RURAL,UNK,,,,,,PGE NGBA,157,66,39.531676,-122.1861239,2.4800517725074327,False
Grizzly Ph - PG&E,PG&E,pge,SUBSTATION,,115.0,39.88939715,-121.27951848,Plumas County,,,IOU/POU,,{2BFF38F6-AB40-4428-B23C-A7BCBB21F7E6},,NO,RURAL,UNK,,,,,,PGE NGBA,2220,230,39.91096984,-121.3275804,4.7500879049265174,False
Toadtown Ph - PG&E,PG&E,pge,SUBSTATION,,12.0,39.89359459,-121.59343408,Butte County,,95954.0,IOU/POU,,{D9C68CE0-207A-4A65-91AD-F950014386DB},,NO,RURAL,UNK,,,,,,PGE NGBA,50,66,39.76066295,-121.6187304,14.93833868241581,False
Oak Flat Ph - PG&E,PG&E,pge,SUBSTATION,,12.0,40.07526166,-121.16141886,Plumas County,,95984.0,IOU/POU,,{C85D1A06-D67B-417B-A63B-F72C7B1DA561},,NO,RURAL,UNK,,,,,,PGE NGBA,8544,115,40.08608078,-121.1486931,1.618495378603317,True
Desabla Ph - PG&E,PG&E,pge,SUBSTATION,,60.0,39.8693849,-121.63191452,Butte County,,95954.0,IOU/POU,,{E28EF24E-BA98-4C44-9413-D0AECD9C7C67},,NO,RURAL,UNK,,,,,,PGE NGBA,50,66,39.76066295,-121.6187304,12.141659639379263,False
Philo Jct,PG&E,pge,SUBSTATION,,60.0,39.10249807,-123.15639813,Mendocino County,,95482.0,IOU/POU,,{F1997498-D8E9-40D0-B8BA-771211705A59},,NO,RURAL,UNK,,,,,,PGE NGBA,600,115,39.14314957,-123.1918149,5.455902966975498,False
Reclamation Dist#999,PG&E,pge,SUBSTATION,,60.0,38.37346215,-121.55287861,Yolo County,,95612.0,IOU/POU,,{4031817E-C615-4D79-B975-AEE3C7ACDBE5},,NO,RURAL,UNK,,,,,,PGE NGBA,906,66,38.36795136,-121.5103977,3.753755204185167,False
Stauffer - PG&E Northeast,PG&E,pge,SUBSTATION,,60.0,38.03393239,-122.11603423,Contra Costa County,,94553.0,IOU/POU,,{9D4D8C5F-9FCC-4AF5-B903-F0E5D25394E7},,NO,URBAN,UNK,,,,,,PGE GBA,1323,66,38.03229044,-122.1199925,0.39181608257970263,True
Babel,PG&E,pge,SUBSTATION,,21.0,37.96322286,-122.00795981,Contra Costa County,,94518.0,IOU/POU,,{5E70F046-B989-456C-93C3-2AD3A64FBF7D},,NO,URBAN,UNK,,,,,,PGE GBA,2321,66,37.98676821,-122.0402689,3.8567692029739833,False
