util_name,util_norm,util_lat,util_lon,basin_name,basin_norm,basin_lat,basin_lon,dist_km,name_match
Chatham,chatham,36.41506999948426,-119.29768400447853,Chatham,chatham,36.414502769689214,-119.29645567067097,0.12672623644124098,True
Joburg P.T.,joburg,35.36535145949334,-117.64604476373556,Randsburg,randsburg,35.36522361515272,-117.64744597648742,0.12785065790552436,False
Browning,browning,35.7045473762974,-119.20353075858472,Browning,browning,35.70369930689444,-119.2045056506532,0.12900221520425426,True
Crater,crater,34.108029995505106,-118.71436334833967,Crater,crater,34.10697208619078,-118.71494386752364,0.1292067995500243,True
Haskell,haskell,34.43778474777862,-118.51439019798472,Haskell,haskell,34.438706593789874,-118.51524886124572,0.12925929627819574,True
Chatsworth,chatsworth,34.23580401011754,-118.70207951986724,Chatsworth,chatsworth,34.23676110664712,-118.70289164872376,0.12999922732431549,True
Crown,crown,33.608690174598145,-117.86390230589092,Crown,crown,33.60815162488212,-117.8651632985031,0.13123669056442433,True
Seabright,seabright,33.77328789189247,-118.20462787528702,Seabright,seabright,33.77253096089302,-118.20353502669651,0.13148230727763116,True
Brea,brea,33.91929821622321,-117.8490431144892,Brea,brea,33.92015153408917,-117.84803161772898,0.13309421348786812,True
Ripley,ripley,33.525370998885414,-114.65458711126404,Ripley,ripley,33.524966636940206,-114.65593957726944,0.13318843974326067,True
Anaverde,anaverde,34.56752478148115,-118.1462323315475,Anaverde,anaverde,34.567505997462106,-118.14768798466945,0.13330232892343588,True
Rancho,rancho,34.51751221375964,-117.21422551149456,Rancho,rancho,34.517579169105915,-117.21568218276178,0.13366679207900475,True
Aventura P.T.,aventura,33.93141848938346,-116.5041040764268,Aventura P.T.,aventura,33.93260512185515,-116.50435042260274,0.13389057478582933,True
Southwind,southwind,35.03149211101637,-118.3500052736917,Southwind,southwind,35.03161988075983,-118.35147551208748,0.13461762106020433,True
Yermo,yermo,34.90380430987028,-116.8304800221454,Yermo,yermo,34.903017197373174,-116.8293582769389,0.13462755202366325,True
San Fernando,san fernando,34.27478288631888,-118.45894781084884,San Fernando,san fernando,34.2735702360914,-118.45877318477866,0.13579189932280575,True
Arrowhead,arrowhead,34.28267982597404,-117.21513008335693,Arrowhead,arrowhead,34.28346401021299,-117.2162660014276,0.13599720529445256,True
Carodean,carodean,34.14784296135626,-116.12394915960354,Carodean,carodean,34.14908069594198,-116.1238941329524,0.13772292857699506,True
Amargo,amargo,35.00091068417334,-117.64796268028908,Amargo,amargo,35.000194408197416,-117.6491998434197,0.13799227860183344,True
Inglewood,inglewood,33.96658424764422,-118.3570986216146,Inglewood,inglewood,33.96564840547798,-118.3581034902834,0.13934309132580938,True
Garfield,garfield,34.126135002802286,-118.14927799541836,Garfield,garfield,34.12496382666213,-118.14985241515129,0.14055337069426324,True
Phelan,phelan,34.42508418296938,-117.5567109231738,Phelan,phelan,34.424111107642354,-117.5557250156674,0.14101363749942492,True
Bain,bain,34.01006276038666,-117.50628314451394,Bain,bain,34.01134167884273,-117.50634723105088,0.14233187412297385,True
Declez,declez,34.07838299868792,-117.48664800366758,Declez,declez,34.07789451717264,-117.48807816833568,0.1424778335412486,True
Casitas,casitas,34.36295580710599,-119.31080331803668,Casitas,casitas,34.362374526024794,-119.30936956446342,0.14661916636301361,True
Inyokern,inyokern,35.653169348521565,-117.79437767306143,Inyokern,inyokern,35.652518826535186,-117.7958008875476,0.1475402272056197,True
La Fresa,la fresa,33.86854535999439,-118.33214671842512,La Fresa,la fresa,33.869742368081674,-118.33284284782984,0.14780638088399445,True
Saugus,saugus,34.42305042378108,-118.57679738680848,Saugus,saugus,34.42198650947459,-118.57582683428733,0.14805531125947496,True
Shawnee,shawnee,33.77335503678712,-118.01125537351678,Shawnee,shawnee,33.772208881611895,-118.01208581473244,0.14877657211335177,True
High P.T.,high,34.90020773819528,-117.02086988565104,Barstow,barstow,34.901089753270135,-117.02213348405058,0.15132071421033513,False
Cummings,cummings,35.11090957384204,-118.49392933183512,Cummings,cummings,35.109663622213645,-118.4946673209988,0.15395019060356172,True
Bloomington,bloomington,34.04917000383533,-117.3985330021639,Bloomington,bloomington,34.04922699757047,-117.40021701279152,0.15527954415583853,True
Mentone,mentone,34.063709998169614,-117.11914899772498,Mentone,mentone,34.06331089982828,-117.1207692481032,0.1557084988838289,True
Lockheed,lockheed,34.45915899839863,-118.58032671162694,Lockheed,lockheed,34.45776393104636,-118.5804805669836,0.15576445600389124,True
Great Lakes,great lakes,34.83671927635196,-118.1569995374843,Great Lakes,great lakes,34.837382469169654,-118.1554672509092,0.1580986541763509,True
Big Bend Bia,big bend bia,34.25930951807461,-114.16752638762966,Big Bend Bia,big bend bia,34.260662460431554,-114.16812998328751,0.1603414291783355,True
Hinkley,hinkley,34.90638578245534,-117.15542788776906,Hinkley,hinkley,34.907251599660455,-117.15402008868688,0.1604654962759291,True
Tortilla,tortilla,34.86459543703928,-117.03035745997872,Tortilla,tortilla,34.863233318020484,-117.0309805572867,0.16177825646651153,True
Moorpark,moorpark,34.279573333499826,-118.902358527684,Moorpark,moorpark,34.28092761383576,-118.90300661856487,0.16193467250318894,True
Villa Park,villa park,33.81402700329047,-117.8345340031481,Villa Park,villa park,33.81548160221185,-117.83439768513831,0.16223357084395745,True
Savage,savage,34.472798199734534,-117.2935258989958,Savage,savage,34.47410279338222,-117.29432383266573,0.16246165365494286,True
Victor,victor,34.506298377401684,-117.3891430075162,Victor,victor,34.50494039543655,-117.38838687045426,0.16613807813545803,True
Silver Spur,silver spur,33.69940144429198,-116.38453151272898,Silver Spur,silver spur,33.69937449418112,-116.38634613363956,0.1678968481280668,True
Tenaja,tenaja,33.58568591002949,-117.25518539978694,Tenaja,tenaja,33.58419179994482,-117.25544839682352,0.16791417549176405,True
Quinn,quinn,35.73389725033108,-119.13117581127771,Quinn,quinn,35.73285976072808,-119.1298082914389,0.16895233019505768,True
Earlimart,earlimart,35.893572999556234,-119.25176100227374,Earlimart,earlimart,35.8922570050641,-119.2507923014195,0.17037468792262528,True
Auld,auld,33.597235276736704,-117.1392829328927,Auld,auld,33.597304359772366,-117.1374341201004,0.1714084198827201,True
Holgate,holgate,35.01556648872467,-117.70476753610514,Holgate,holgate,35.01412270375938,-117.704034895897,0.17385414158372176,True
Soper P.T.,soper,33.86582283709328,-118.1191094431758,Hedda,hedda,33.8668021331468,-118.11763043784852,0.17465728161458446,False
Fogarty,fogarty,33.70081870853662,-117.37384841874932,Dryden,dryden,33.70191633261762,-117.37522287753453,0.1762465445757417,False
Weldon,weldon,35.6652036468452,-118.263673877955,Weldon,weldon,35.66663278424176,-118.26282149944554,0.17658607155239342,True
Downs,downs,35.62041331900779,-117.6884528047109,Downs,downs,35.622024853187,-117.68830329152696,0.1797033062229422,True
Playa,playa,34.40494329569494,-119.72827247807678,Playa,playa,34.40415649618411,-119.7265494587461,0.18067126705445818,True
Yorba Linda,yorba linda,33.88733323649356,-117.78769347091476,Yorba Linda,yorba linda,33.88892101378733,-117.7881479992034,0.18146945741620993,True
Casper P.T.,casper,34.130415619407664,-119.09556094664534,Missile,missile,34.128749021591666,-119.09568345686482,0.18565997983664848,False
Deep Springs,deep springs,37.37486700132881,-117.977503003681,Deep Springs,deep springs,37.37438227055606,-117.97960419697826,0.19333666305132866,True
Mt. Givens P.T.,mt givens,37.25769472982604,-119.1571062233857,Portal,portal,37.256991158624594,-119.15911766092148,0.19445002989465646,False
Acton,acton,34.51048799897755,-118.1972449969698,Acton,acton,34.51022848069969,-118.19934371059604,0.1944525318080631,True
Arroyo,arroyo,34.20000192212124,-118.17270389124891,Arroyo,arroyo,34.199722274568614,-118.17061182882416,0.1948979411511452,True
Sunlight P.T.,sunlight,33.87973365665105,-118.1768934648279,Lighthipe,lighthipe,33.88057686043842,-118.1750338625573,0.19560420977005413,False
Iron Mt. Sce,iron mt sce,34.14755935579616,-115.1204691903449,Iron Mt.,iron mt,34.148839089191185,-115.12194753694088,0.19686772331573987,False
Sinker P.T.,sinker,37.32371886917248,-118.499682206711,Bishop Creek 4,bishop creek 4,37.3230371082762,-118.5017679046358,0.19940065710270877,False
Armijo P.T.,armijo,34.78433379772276,-117.2490183897524,Wilde,wilde,34.78593491041096,-117.24798059391756,0.20169065926645124,False
Wilsona,wilsona,34.57779896780533,-117.71848290632536,Wilsona,wilsona,34.57931310306249,-117.71970768295952,0.2022865635851226,True
Peyton,peyton,33.99551357968687,-117.73535806571996,Peyton,peyton,33.996246002754205,-117.73334499198704,0.20266741547457306,True
Mountain Pass A,mountain pass a,35.503245795845864,-115.55128033550264,Mt. Pass,mt pass,35.50156138232357,-115.55221297134906,0.2054462928182307,False
Mc Clary P.T.,mc clary,34.74171966500952,-117.32564177144472,Helendale,helendale,34.74052045323334,-117.32393067083488,0.20548950496329094,False
Pauba,pauba,33.54190303848778,-117.04398293604586,Pauba,pauba,33.54372220593668,-117.04355835143951,0.20607396617119533,True
Goldhill,goldhill,34.304594715563255,-116.82219835404692,Goldhill,goldhill,34.30376559549168,-116.82015771530848,0.20888586516937085,True
Barre,barre,33.80980878510379,-117.98381034849662,Barre,barre,33.80891102627719,-117.9817954360624,0.21123647984095298,True
Crump P.T.,crump,34.08919933252988,-116.92173454047229,Forest Home,forest home,34.08755227234807,-116.92058464555652,0.21155423085869998,False
Wheatland,wheatland,35.90907032166305,-119.14539393508598,Wheatland,wheatland,35.91083610776031,-119.14446108176575,0.21356559438344738,True
Mckevett P.T.,mckevett,34.357287308524704,-119.05381194228602,Wakefield,wakefield,34.35644198513274,-119.05590298402112,0.21372756075940905,False
Glennville,glennville,35.7241343503674,-118.69554791102324,Glennville,glennville,35.72224989563012,-118.69507267220776,0.21388851416238572,True
Ordway,ordway,34.86545213859486,-117.11555047831143,Ordway,ordway,34.864758769976824,-117.1177490595057,0.2148954098500359,True
Gould,gould,34.22045478918629,-118.18497073763636,Gould,gould,34.22148365007317,-118.18696015129149,0.21574585912306096,True
Potrero,potrero,34.16193136185872,-118.83239843472316,Potrero,potrero,34.16172599212937,-118.83478500897158,0.2207700288385819,True
Daisy,daisy,33.78857299996503,-118.2000940015866,State Street,state street,33.790187820835655,-118.19870187715874,0.22089041953635383,False
Sherwin,sherwin,37.56199618416868,-118.67541707394592,Sherwin,sherwin,37.56001389235069,-118.67473611274828,0.2284471593725503,True
Converse Flats,converse flats,34.19366413798804,-116.91201653378045,Converse Flats,converse flats,34.19572310285092,-116.9123755879308,0.23131582719400653,True
Layfair,layfair,34.09187502046493,-117.76866363701156,Layfair,layfair,34.08998080073877,-117.76970350071416,0.2313728012068265,True
Etiwanda,etiwanda,34.0874063550556,-117.52566069325276,Etiwanda,etiwanda,34.08917006316914,-117.52704644758376,0.23397906645741445,True
Columbine,columbine,35.83453147955805,-119.21259382724928,Columbine,columbine,35.83430549566919,-119.2100027260338,0.2349279855911552,True
Trophy,trophy,34.039299427293365,-117.81990120259648,Spadra,spadra,34.04077632116868,-117.8218357598405,0.24237001513601686,False
Kramer,kramer,34.9916469352641,-117.5419939285038,Kramer,kramer,34.98947997974933,-117.5423960172021,0.2437226144176583,True
Amboy,amboy,34.5494849984677,-115.7434559952921,Amboy,amboy,34.55103171907622,-115.74537929879932,0.24618268899606097,True
Cady,cady,34.8390113539395,-116.66239286066762,Cady,cady,34.83674776136687,-116.66266960733788,0.25296409746497056,True
Dunn Siding,dunn siding,35.04896210066004,-116.44277963649056,Dunn Siding,dunn siding,35.049452485816815,-116.4400478559238,0.25458417083745316,True
Santa Clara,santa clara,34.302843003251674,-119.18762300178538,Santa Clara,santa clara,34.30226607718408,-119.18493835770632,0.2548060837056438,True
Olinda,olinda,33.94410562448348,-117.92123146814002,Olinda,olinda,33.946272786610315,-117.92231009447764,0.26071015313854556,True
Falcon Ridge,falcon ridge,34.154530066281474,-117.43225566011652,Falcon Ridge,falcon ridge,34.15378201465499,-117.4349598431248,0.2623657756145387,True
Zack,zack,37.61765946953557,-118.39812584301389,Zack,zack,37.615306454112826,-118.39710133503624,0.2767672319580726,True
Three Rivers,three rivers,36.45169228357878,-118.89043935860252,Three Rivers,three rivers,36.453486122454926,-118.88791663420884,0.3011578412265978,True
Rio Hondo,rio hondo,34.10683585850969,-117.97812610626242,Rio Hondo,rio hondo,34.10513457167242,-117.98079957797754,0.31044253155404367,True
Zanja,zanja,34.0771012471024,-117.0482596650986,Zanja,zanja,34.07434696918813,-117.04764498184056,0.31145044268166977,True
Indian Wells,indian wells,33.72944374862638,-116.34321099441657,Indian Wells,indian wells,33.72946522255128,-116.34665135140988,0.3181640541199674,True
Loraine,loraine,35.30841273698387,-118.42027793852826,Loraine,loraine,35.3069055607542,-118.423287286396,0.3203992650933468,True
Madrone P.T.,madrone,33.866905113436665,-117.9613431680313,Basta,basta,33.86946943886751,-117.95969582942271,0.3231681131296373,False
Monolith,monolith,35.12576264877239,-118.3824105939484,Monolith,monolith,35.12376188863579,-118.37967207193984,0.3339538446692518,True
Devers,devers,33.93401700227757,-116.57836100060614,Devers,devers,33.93691611909812,-116.57732694133402,0.33618610893426243,True
Bridgeport,bridgeport,38.21867916242766,-119.233936154576,Bridgeport,bridgeport,38.218332272027325,-119.2300677760886,0.34013991130185295,True
Cantil,cantil,35.30816674233435,-117.94638875114074,Cantil,cantil,35.30818909781873,-117.95014475841673,0.3408336249315972,True
Ziggy P.T.,ziggy,34.98711204178539,-117.53998139159704,Kramer,kramer,34.98947997974933,-117.5423960172021,0.3430956840137946,False
Ettalee P.T.,ettalee,36.30854453683688,-116.41507365047508,Junction,junction,36.3053722075752,-116.41459568073908,0.35533752326955353,False
Cima,cima,35.25530700396468,-115.5170589961386,Cima,cima,35.25221722065503,-115.51571284250429,0.3646645067676801,True
Daggett,daggett,34.8631924881409,-116.89486358150022,Daggett,daggett,34.8624881603545,-116.89094960647832,0.36559035386046074,True
Ortega,ortega,34.41863328199049,-119.58273654055274,Ortega,ortega,34.41838335158604,-119.5867361864632,0.3679311391119807,True
Whitewater,whitewater,33.91842053947277,-116.6515872432899,Whitewater,whitewater,33.92158621003686,-116.65018372500056,0.3750734015205302,True
Vestal,vestal,35.84537261092941,-119.085204100882,Vestal,vestal,35.841743502167844,-119.08504796861142,0.4037838075139797,True
Bryman,bryman,34.68592987493426,-117.33817106269278,Bryman,bryman,34.68212804343408,-117.3389004855358,0.42797323064076875,True
Dolphin P.T.,dolphin,34.15954170706311,-119.051375324635,Camgen,camgen,34.16190001814336,-119.04762225682606,0.4336028795633643,False
Ronnie P.T.,ronnie,33.89370286149141,-118.15910571958877,Ringmill,ringmill,33.893206475171695,-118.16386296391724,0.44255032888012164,False
Peerless,peerless,35.097878874168764,-117.79535170204684,Peerless,peerless,35.09741483384687,-117.80032029105186,0.4549614357080403,True
Junction,junction,36.3074809098986,-116.41003174596273,Junction,junction,36.3053722075752,-116.41459568073908,0.4714137928718272,True
Gorman,gorman,34.78871455256242,-118.8223213307326,Gorman,gorman,34.7905444367663,-118.82710553803528,0.48194822189138475,True
Capitan,capitan,34.48148358613582,-120.0441513428184,Exgen,exgen,34.477478303741414,-120.04189279732836,0.4911308668799181,False
Corum,corum,34.93630482935899,-117.95107436777867,Corum,corum,34.94057401063733,-117.9530671217706,0.508278121567494,True
Albury P.T.,albury,33.83891625263318,-118.11677451985788,Lucas,lucas,33.842356945704545,-118.12059878204715,0.5206943936139868,False
Mesa,mesa,34.034754167307085,-118.1154212524564,Mesa,mesa,34.037262821640034,-118.11047022572556,0.5347388790156369,True
High School P.T.,high school,34.239078122087065,-117.1989983761408,Burnt Mill,burnt mill,34.23438741025922,-117.20142413397105,0.5672521464627467,False
Heartwell P.T.,heartwell,33.83079573290369,-118.13356916466896,Boost,boost,33.83038656317182,-118.14056805777376,0.64807431537828,False
Goleta,goleta,34.47458731297879,-119.88528727978417,Goleta,goleta,34.4687733858032,-119.88437130541196,0.6519093859281435,True
Kneeland P.T.,kneeland,33.84289039343719,-118.1134240067606,Lucas,lucas,33.842356945704545,-118.12059878204715,0.6652775482895296,False
Pechanga,pechanga,33.49214943279386,-117.05640121088769,Pechanga,pechanga,33.49095832448622,-117.0638805511723,0.70611359731424,True
Harper Lake,harper lake,35.02803309199995,-117.34041708659684,Harper Lake,harper lake,35.026650033559505,-117.34821398250754,0.7264131628945537,True
Car Wash P.T.,car wash,33.84791938792783,-118.1260117439953,Lucas,lucas,33.842356945704545,-118.12059878204715,0.7952746721482359,False
Edwards,edwards,34.97733316152458,-117.89157335300752,Edwards,edwards,34.98447778199193,-117.8910944544627,0.7956427506544046,True
Tejon Peak P.T.,tejon peak,34.78746751829648,-118.81914765786487,Gorman,gorman,34.7905444367663,-118.82710553803528,0.8032238819306363,False
Chollita P.T.,chollita,34.13987057719961,-116.3080615408371,Joshua Tree,joshua tree,34.13598889529775,-116.31566370220835,0.8220874514294148,False
Pedestrian P.T.,pedestrian,34.072323441886475,-118.1388349149462,Ramona,ramona,34.06991918056235,-118.13002812005836,0.8540910975100313,False
Long P.T.,long,33.832458657026784,-118.11569882743052,Lakewood,lakewood,33.83024406197492,-118.12465295444868,0.8629505786836005,False
Vogan P.T.,vogan,33.84219925462069,-118.13016962305164,Lucas,lucas,33.842356945704545,-118.12059878204715,0.8840945475639602,False
Coldbrook P.T.,coldbrook,33.85935675592398,-118.12132699213583,Hedda,hedda,33.8668021331468,-118.11763043784852,0.8954855055238424,False
Lunada,lunada,33.76031762955384,-118.3787449154016,Crest,crest,33.76694457472049,-118.37319390757165,0.8979457926690058,False
Elementary P.T.,elementary,34.10633553615135,-118.10358632634345,San Gabriel,san gabriel,34.0986988049738,-118.1001832926538,0.9051283973739843,False
Pruitt P.T.,pruitt,33.85874370930089,-118.3639673395868,Victoria,victoria,33.85885405513075,-118.37420464122609,0.9453688068844763,False
Jessie P.T.,jessie,35.008145492353535,-117.65453104542348,Amargo,amargo,35.000194408197416,-117.6491998434197,1.0086860227147314,False
Trona,trona,35.77288627156985,-117.37016716637036,Trona,trona,35.76488065091537,-117.37544565456528,1.0095673432650305,True
Luring P.T.,luring,34.21251796471428,-117.11378982933076,Running Springs,running springs,34.20804986223215,-117.10399986283076,1.0282424500625666,False
Minneola,minneola,34.86456245737038,-116.81726402706413,SEGS 2,segs 2,34.86159802212094,-116.828044497378,1.0373505622570474,False
Cottage Grove,cottage grove,34.24375366141106,-117.19723414306642,Burnt Mill,burnt mill,34.23438741025922,-117.20142413397105,1.1104189508703437,False
Bedford,bedford,34.062880472190464,-118.39930445924148,Beverly,beverly,34.073128901933806,-118.39733422662752,1.1539334804085726,False
Cardinal P.T.,cardinal,34.36169633330616,-117.63690737563212,Wrightwood,wrightwood,34.3585293845645,-117.62415068124056,1.2227698856470668,False
Tapia,tapia,34.03632128875002,-118.68464815377833,Rindge,rindge,34.03955999857316,-118.69795101380198,1.277580512694768,False
Hanford,hanford,36.323595092106814,-119.64909814786026,Hanford,hanford,36.31291153866741,-119.65439706669665,1.2793089250475662,True
Flagstone P.T.,flagstone,33.81906581179163,-118.12107910289824,Lakewood,lakewood,33.83024406197492,-118.12465295444868,1.286059566498616,False
Daeley P.T.,daeley,33.9283278766198,-118.14182197758188,Stewart,stewart,33.940079475178464,-118.14050914774896,1.3123191390332234,False
Inspiration P.T.,inspiration,37.217003000677686,-119.23680160069635,Pitman,pitman,37.2054387383062,-119.24084637183216,1.3348438131160807,False
Coso,coso,36.082697937378725,-117.9508794515932,Coso Little Lake,coso little lake,36.09344229883643,-117.95761415076218,1.3392456792652525,False
Bixby,bixby,33.77254515576724,-118.17070239713516,Cherry,cherry,33.77861447186341,-118.18329315520086,1.345264038108645,False
Sespe P.T.,sespe,34.409905999642085,-118.93540972338351,Fillmore,fillmore,34.408844482838724,-118.92077781271271,1.3474841884145412,False
Gabrielino P.T.,gabrielino,34.084080889069995,-118.09351128524295,Rosemead,rosemead,34.09221846879837,-118.0826588126807,1.34816701231142,False
Queen Mary U.G.S.,queen mary u g s,33.75011514963357,-118.19134574924804,Thums A,thums a,33.75932193433884,-118.18155283414627,1.366648880427417,False
Timberwine,timberwine,37.13603914241052,-119.26106387118564,Eastwood,eastwood,37.1480000005802,-119.25661666578311,1.3871740524771181,False
Moynier P.T.,moynier,34.01331000272637,-118.37931540710947,La Cienega,la cienega,34.00073799622606,-118.37832698605438,1.4009091995331906,False
Lakeview,lakeview,33.82557942716747,-117.13410471129237,Nuevo,nuevo,33.83438864514442,-117.12282276366906,1.4302004554268548,False
Jay P.T.,jay,33.865762696313126,-118.20111911507654,Carson,carson,33.8639848269413,-118.21698209520208,1.4779286858520089,False
Westend P.T.,westend,35.71685256984399,-117.39855653314392,Westend,westend,35.70415183188721,-117.39336034342632,1.488144846192697,True
Moneta,moneta,33.88389261680484,-118.30992656395875,Bridge,bridge,33.88055075823267,-118.3258829073435,1.5191182855241105,False
Dalba P.T.,dalba,34.20608557579066,-117.12039687304828,Running Springs,running springs,34.20804986223215,-117.10399986283076,1.5235973170180543,False
Madrid,madrid,33.83533381342406,-118.32409750883438,Vapor,vapor,33.84816654754284,-118.33005293578636,1.52926965585713,False
Par P.T.,par,34.4528027686033,-119.79973178870829,Vegas,vegas,34.449186088029535,-119.8158694397222,1.5333772961577714,False
Ocean Park,ocean park,33.9978855360838,-118.478789035256,Marine,marine,34.006982757656225,-118.46569023618731,1.5752015346554185,False
San Vicente,san vicente,34.02866397869504,-118.49863429460974,Santa Monica,santa monica,34.01725703277429,-118.48815908850368,1.5939915435442842,False
Westfall P.M.,westfall p m,34.45401946062403,-119.74406674690124,San Marcos,san marcos,34.451967855248554,-119.761398169901,1.605414290290246,False
Garvey,garvey,34.06333642914691,-118.0910441257477,Rush,rush,34.05121844754287,-118.08134725291058,1.6166723848311677,False
Gage,gage,33.96285388729544,-118.15565626543383,Laguna Bell,laguna bell,33.97589882204399,-118.14787388052436,1.6183626374976807,False
Olympic,olympic,34.05994866826565,-118.38958337500952,Beverly,beverly,34.073128901933806,-118.39733422662752,1.630225588684318,False
Vanderlip P.T.,vanderlip,33.74749758577968,-118.37109828367488,Marymount,marymount,33.74717399600899,-118.38897997852168,1.6536985749029531,False
Stroh P.T.,stroh,33.83854905420777,-117.52165051890846,Chase,chase,33.84505855768209,-117.53779572194648,1.6575053190543076,False
Southridge P.T.,southridge,33.79445005439098,-116.50266784848702,Eisenhower,eisenhower,33.80795835340744,-116.49393889869204,1.704903946655351,False
Randsburg,randsburg,35.37985224320661,-117.65357256110528,Randsburg,randsburg,35.36522361515272,-117.64744597648742,1.7188638085743995,True
Yacht P.T.,yacht,33.60777944311863,-117.88379972383537,Crown,crown,33.60815162488212,-117.8651632985031,1.7263793117050188,False
Peacock U.G.S.,peacock u g s,33.78253081686645,-118.4057875936086,Bluff Cove,bluff cove,33.7796621537618,-118.38734186389172,1.734370354499485,False
Marina P.T.,marina,33.75758542368183,-118.11558973816268,Alamitos,alamitos,33.76483416992947,-118.09888250825772,1.7421414675155558,False
Huntington Park,huntington park,33.97986101405952,-118.22572520657688,Fruitland,fruitland,33.99599590338499,-118.2267039685973,1.7963858222596496,False
Kliss P.T.,kliss,33.8316215574556,-118.09440449446686,Del Amo,del amo,33.84773537251443,-118.09686689050228,1.8061497716907586,False
Camp 10,camp 10,37.22160058174016,-119.2368371603174,Pitman,pitman,37.2054387383062,-119.24084637183216,1.8318489154783104,False
Naples,naples,33.768759982218015,-118.13205146268136,Broadway,broadway,33.76697406330917,-118.15205069873862,1.8592836484917603,False
Nogal P.T.,nogal,34.43724984624559,-119.77163885280284,San Marcos,san marcos,34.451967855248554,-119.761398169901,1.8868488343680172,False
Bard P.T.,bard,34.16027322450465,-119.18816290220516,Lehman,lehman,34.156672225833745,-119.20920277637832,1.976905642677399,False
Doheny,doheny,34.09039725281789,-118.39157019643156,Beverly,beverly,34.073128901933806,-118.39733422662752,1.9921803961386646,False
Manhattan,manhattan,33.87862305133165,-118.39841771902574,Ditmar,ditmar,33.87232911117855,-118.37790752342556,2.018692396560715,False
Arrington P.T.,arrington,33.829755520215,-118.10043101358654,Del Amo,del amo,33.84773537251443,-118.09686689050228,2.026186967434372,False
Allview P.T.,allview,34.21479099860479,-117.12502108530076,Running Springs,running springs,34.20804986223215,-117.10399986283076,2.0732487847465237,False
Granada,granada,34.105522002336,-118.12156799891294,San Gabriel,san gabriel,34.0986988049738,-118.1001832926538,2.110090425761176,False
Hillgreen P.T.,hillgreen,34.05565240486036,-118.40685698214268,Beverly,beverly,34.073128901933806,-118.39733422662752,2.1321030667763967,False
Crawford P.T.,crawford,37.62900545166868,-118.98708328176254,Skiland,skiland,37.63666323967331,-118.96438859112251,2.172329814182829,False
Kuffel P.T.,kuffel,34.247628407195684,-117.18359128053036,Burnt Mill,burnt mill,34.23438741025922,-117.20142413397105,2.203375689616543,False
Tumbleweed P.T.,tumbleweed,35.34632039954138,-117.6399305395016,Randsburg,randsburg,35.36522361515272,-117.64744597648742,2.209678800256911,False
Green Bear P.T.,green bear,34.21189424600382,-117.07987409261612,Running Springs,running springs,34.20804986223215,-117.10399986283076,2.259325066169278,False
Palos Verdes,palos verdes,33.803860500737535,-118.37906529099078,Rolling Hills,rolling hills,33.8083703032093,-118.35500868745105,2.2785678702626972,False
Canalino P.T.,canalino,34.388460915574804,-119.51362149312124,Carpinteria,carpinteria,34.40939471644834,-119.51500321686228,2.331182031938478,False
Recycle P.T.,recycle,33.769311283559816,-117.22667934052474,Gavilan,gavilan,33.78454091326357,-117.24421023452686,2.3437605245377124,False
Valley Of The Moon P.T.,valley of the moon,34.24334825125187,-117.25983834866324,Huston,huston,34.24286194871865,-117.28548225446524,2.3578109659688558,False
Nidever P.T.,nidever,34.41477339390648,-119.56024246779651,Ortega,ortega,34.41838335158604,-119.5867361864632,2.4632028592453756,False
Surrey U.G.S.,surrey u g s,33.75575006143004,-118.3499964209899,Crest,crest,33.76694457472049,-118.37319390757165,2.4795366570849064,False
Hutt P.T.,hutt,35.0101155908089,-117.32941048726266,Harper Lake,harper lake,35.026650033559505,-117.34821398250754,2.512442352190924,False
Huntington P.T.,huntington,37.20978963207122,-119.21209805186427,Camp 10,camp 10,37.20417857677246,-119.24036706798287,2.580131272968376,False
Loma Vista P.T.,loma vista,34.28107609803653,-119.2207671258413,Pierpont,pierpont,34.27349850051571,-119.24754835041084,2.6009932955907353,False
Morningside,morningside,33.9611984076802,-118.33031271695256,Inglewood,inglewood,33.96564840547798,-118.3581034902834,2.610317059357382,False
Forty Eight St. P.T.,forty eight st,33.99991006348528,-118.33120425305948,Windsor Hills,windsor hills,33.99600542585852,-118.35919986551984,2.617097311758653,False
Modoc,modoc,34.43004540243831,-119.71411429816072,Santa Barbara,santa barbara,34.42331477437763,-119.68559873049526,2.7203977663088055,False
Temescal P.T.,temescal,33.82799849956841,-117.51667146058186,Chase,chase,33.84505855768209,-117.53779572194648,2.7212628051026218,False
Fortune P.T.,fortune,33.78847912869119,-116.92905165617078,San Jacinto,san jacinto,33.78334936476247,-116.95938318697104,2.860579231405823,False
Tyburn P.T.,tyburn,33.76234082276714,-118.4150374659854,Marymount,marymount,33.74717399600899,-118.38897997852168,2.9406727320191623,False
Crestwind U.G.S.,crestwind u g s,33.77852113938615,-118.41941446413716,Bluff Cove,bluff cove,33.7796621537618,-118.38734186389172,2.966986315893349,False
Outlet P.T.,outlet,33.928160868458896,-116.81124291582424,Cabazon,cabazon,33.913988957639816,-116.78384926145314,2.9786167232231278,False
Snowcreek P.T.,snowcreek,33.904916760230016,-116.67595756755536,Whitewater,whitewater,33.92158621003686,-116.65018372500056,3.0153552142662408,False
Cove P.T.,cove,33.88973706516375,-116.6051725956054,Altwind,altwind,33.90733057644093,-116.579838882724,3.0486353450559522,False
Chillon P.T.,chillon,34.237491161319305,-117.25271894571011,Huston,huston,34.24286194871865,-117.28548225446524,3.0703520528233144,False
